Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP_sup1,UMAP_sup2
RNU6-389P,Pseudogene,RNU6,1.0254883474751486,-0.172000005841255,0.31,0,1.9648257290206157,-15.350901380407157
RNU6-38P,Pseudogene,RNU6,1.2335539663629311,0.214000001549721,0,0,-0.3915963674702442,7.417568430078683
RNU6-390P,Pseudogene,RNU6,1.0116781379726645,0.279000014066696,0,0,0.7870012914023602,10.578755602014718
RNU6-391P,Pseudogene,RNU6,0.7681620220696289,0.287000000476837,0,0,5.106947520860215,-0.5174693020456455
RNU6-392P,Pseudogene,RNU6,1.272444021060668,-0.238000005483627,0,0,4.448401549943467,8.259286150110421
RNU6-393P,Pseudogene,RNU6,0.9413964480138156,0.20100000500679,0,0,-1.116499205938796,9.35528968252009
RNU6-394P,Pseudogene,RNU6,1.103706180429991,0.0149999996647239,0,0,2.191107371934434,-14.336815610753836
RNU6-395P,Pseudogene,RNU6,0.8192047815344689,0.296999990940094,0.32,0,5.24746237147667,-0.16658522211247895
RNU6-396P,Pseudogene,RNU6,1.2570502323888917,0.261999994516373,8.18,0,1.1943217312178813,8.342414602411447
RNU6-398P,Pseudogene,RNU6,1.3065188919445143,-0.180000007152557,0,0,3.0980254207930766,8.162495836389718
RNU6-399P,Pseudogene,RNU6,1.2405100977521957,-0.14750000089407,0,0,4.051662543900987,8.797265276086984
RNU6-3P,Pseudogene,RNU6,1.168630073396461,0.172999992966652,1.75,0,-0.7080505098023212,8.22522090352839
RNU6-400P,Pseudogene,RNU6,1.4090322242392863,0.319000005722046,0,0,1.4787335192046367,7.089471563471017
RNU6-401P,Pseudogene,RNU6,1.230172513604261,-0.0245000002905726,0,0,4.245483497270127,8.975365862024484
RNU6-402P,Pseudogene,RNU6,1.2140137655671974,-0.150000005960464,0,0,3.626832822450181,8.912298425806222
RNU6-403P,Pseudogene,RNU6,0.801560370855265,-0.0600000005215406,0,0,2.8441451584181987,11.370818361414132
RNU6-405P,Pseudogene,RNU6,1.23148820613218,0.347000002861023,0,0,-12.201543232313613,-3.9286620768182896
RNU6-406P,Pseudogene,RNU6,1.5581734311952813,0.293000012636185,0,0,-12.28999461781166,-4.850235238897147
RNU6-407P,Pseudogene,RNU6,1.2357389050685337,0.114000000059605,0.38,0,7.643704990037461,0.29677237547701385
RNU6-408P,Pseudogene,RNU6,1.3893713094824591,0.152999997138977,0,0,1.7901233230910503,7.487470850122628
RNU6-409P,Pseudogene,RNU6,1.1689422074972615,0.20100000500679,0.25,0,0.12336030054905056,8.899224504602609
RNU6-40P,Pseudogene,RNU6,1.330939805812636,0.118000000715256,0,0,0.47016252029754757,6.72779773153132
RNU6-410P,Pseudogene,RNU6,1.266015912846166,-0.0740000009536743,0,0,4.621521094926377,9.062295183313546
RNU6-411P,Pseudogene,RNU6,1.3958636987791062,0.30799999833107,0.09,0,0.45130998838760494,6.591180547846017
RNU6-412P,Pseudogene,RNU6,1.2124230766710138,0.30799999833107,0,0,1.1411242281279765,8.699667200220285
RNU6-413P,Pseudogene,RNU6,1.168630073396461,0.090999998152256,0,0,3.9602404629073344,9.30577395833796
RNU6-414P,Pseudogene,RNU6,0.7013653244983569,0.123000003397465,0,0,2.020265439637681,11.467809900415597
RNU6-415P,Pseudogene,RNU6,1.4681500950716708,0.277999997138977,0.99,0,1.989781597741624,7.222788557184396
RNU6-416P,Pseudogene,RNU6,0.9779555333735755,0.202999994158745,0,0,5.916045764573594,-0.4898747357004306
RNU6-418P,Pseudogene,RNU6,0.9738583944970508,-0.0700000002980232,5.48,0,2.6787723099074565,10.304408296716867
RNU6-419P,Pseudogene,RNU6,1.433478335180315,0.347000002861023,0,0,8.066595653184434,0.8016157967573979
RNU6-41P,Pseudogene,RNU6,1.2335539663629311,0.0549999997019768,0,0,-11.267207523695449,-3.3082304152124546
RNU6-420P,Pseudogene,RNU6,1.298477859329401,0.361000001430511,0,0,0.6548967157683575,7.869449361932931
RNU6-421P,Pseudogene,RNU6,1.201092019879696,0.003000000026077,0.08,0,-13.109833141676406,-4.012044683324637
RNU6-422P,Pseudogene,RNU6,0.9738583944970508,-0.138999998569489,0,0,3.147750714906236,10.576675638330636
RNU6-424P,Pseudogene,RNU6,0.5623645776476621,0.130999997258186,0,0,2.0003832374892436,11.986550554407296
RNU6-425P,Pseudogene,RNU6,0.7491708041326987,-0.046000000089407,0,0,6.245736220963975,-1.7413890513055943
RNU6-426P,Pseudogene,RNU6,1.217490322742361,0.115000002086163,0,0,2.1999286209426128,-13.34432198129827
RNU6-428P,Pseudogene,RNU6,1.0387822874635209,0.30799999833107,0,0,-0.6518455947556293,9.754999384058175
RNU6-429P,Pseudogene,RNU6,1.3829390349015218,-0.222000002861023,0,0,3.0344480072341167,8.041569456232248
RNU6-430P,Pseudogene,RNU6,1.6880212171282214,-0.143999993801117,0.47,0,-13.171296497694472,-4.425673261510672
RNU6-431P,Pseudogene,RNU6,1.3958636987791062,0.30799999833107,0,0,0.4198346232257092,6.565239175928292
RNU6-432P,Pseudogene,RNU6,1.115321005318488,-0.230000004172325,0,0,4.242169955857774,9.787448152673898
RNU6-433P,Pseudogene,RNU6,0.801560370855265,-0.188500002026558,0,0,6.504181960710069,-1.4133742006891392
RNU6-434P,Pseudogene,RNU6,0.7466247691144057,0.20100000500679,0.06,0,5.255438426621934,0.7273650316125729
RNU6-435P,Pseudogene,RNU6,1.157809424568716,0.0189999993890524,0,0,6.831773856767198,-0.8379755171411655
RNU6-436P,Pseudogene,RNU6,0.5484360432167602,0.325499996542931,0,0,1.2639936004958354,12.222403749597726
RNU6-438P,Pseudogene,RNU6,0.910510324175398,-0.068000003695488,0,0,3.1105354820571147,11.042842134607492
RNU6-439P,Pseudogene,RNU6,1.6384095630689377,0.214000001549721,0,0,2.2574633156142436,6.352697118890939
RNU6-43P,Pseudogene,RNU6,1.330939805812636,-0.41100001335144,0.56,0,6.825968364366075,-0.9139471205347202
RNU6-440P,Pseudogene,RNU6,0.5954448469210539,-0.123000003397465,0,0,2.485805610307237,11.819292291773019
RNU6-441P,Pseudogene,RNU6,1.4418004155006654,-0.110500004142523,0,0,3.5046573673567973,7.240501627100167
RNU6-442P,Pseudogene,RNU6,1.3025356026398056,0.304499998688698,0,0,0.9019428287825787,7.923209890497384
RNU6-444P,Pseudogene,RNU6,1.157809424568716,0.33899998664856,2.87,0,1.304234722741624,9.174945100916085
RNU6-445P,Pseudogene,RNU6,1.136168126913226,0.305000007152557,0,0,-0.24174689304015995,8.858491167200265
RNU6-446P,Pseudogene,RNU6,1.0158139291027417,0.381999999284744,1.46,0,7.1106148754439555,0.015391096246896052
RNU6-447P,Pseudogene,RNU6,0.9685521147834452,0.25,0.07,0,0.3834988271079266,10.728116258753
RNU6-448P,Pseudogene,RNU6,1.2335539663629311,-0.046000000089407,0.26,0,4.33058176387169,9.128948434961496
RNU6-449P,Pseudogene,RNU6,1.330939805812636,-0.108999997377396,0,0,4.378947356828233,8.089153513086496
RNU6-44P,Pseudogene,RNU6,1.266015912846166,0.29899999499321,0,0,-0.3012243713059223,7.195714697015939
RNU6-450P,Pseudogene,RNU6,1.3634017522958712,0.238000005483627,0,0,-11.319212337843398,-3.4381764086359166
RNU6-451P,Pseudogene,RNU6,0.9413964480138156,-0.0860000029206276,0,0,-12.356629749647597,-3.087908283101859
RNU6-452P,Pseudogene,RNU6,1.266015912846166,0.211999997496605,0,0,2.2002094780287944,-12.825063482152762
RNU6-453P,Pseudogene,RNU6,0.9807326890464418,-0.108999997377396,0,0,6.8803549801192485,-1.6141367109888218
RNU6-454P,Pseudogene,RNU6,1.103706180429991,-0.207000002264977,0,0,-12.968250652662734,-3.6946184786432408
RNU6-455P,Pseudogene,RNU6,1.006320340980286,0.263999998569489,0.21,0,5.389201739915391,0.21432982362574127
RNU6-456P,Pseudogene,RNU6,0.9413964480138156,0.185000002384186,0,0,0.5599803124747479,10.755355104578195
RNU6-45P,Pseudogene,RNU6,1.3634017522958712,0.232999995350838,0.35,0,5.404296020158311,1.313192233217416
RNU6-460P,Pseudogene,RNU6,1.1256480516640297,0.194999992847443,0.72,0,0.24763099301674008,9.17132686055964
RNU6-461P,Pseudogene,RNU6,1.0387822874635209,-0.256000012159348,0.67,0,3.4503642116866313,10.097741350305734
RNU6-462P,Pseudogene,RNU6,1.3893713094824591,0.30799999833107,0,0,1.6285494362197124,7.186913236749826
RNU6-463P,Pseudogene,RNU6,1.006320340980286,0.0089999996125698,0,0,2.669160464890977,10.363896593225656
RNU6-464P,Pseudogene,RNU6,1.001950463569081,-0.163500003516674,0,0,3.9042027984938823,10.439974054468331
RNU6-466P,Pseudogene,RNU6,1.1802911609681086,0.30799999833107,0.09,0,1.059367517121812,8.831238016260324
RNU6-467P,Pseudogene,RNU6,1.4841011714926269,0.338500007987022,5.72,0,-11.256659885755996,-3.509252801763358
RNU6-468P,Pseudogene,RNU6,1.115321005318488,0.211999997496605,0,0,-0.1708878929533756,9.127244218958078
RNU6-469P,Pseudogene,RNU6,0.8597594736896406,-0.223000004887581,0,0,3.242813924439927,11.079392656458078
RNU6-46P,Pseudogene,RNU6,1.330939805812636,0.137999996542931,1.09,0,0.4072310422740185,6.729724630487619
RNU6-470P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,-0.2221101577200687,10.280641779077706
RNU6-471P,Pseudogene,RNU6,1.2779594591937713,0.284000009298325,0,0,0.8327148948989117,7.975309118402658
RNU6-472P,Pseudogene,RNU6,1.4932495382288111,0.284000009298325,0,0,1.8328994308791362,6.743502840173898
RNU6-473P,Pseudogene,RNU6,0.4220053042820553,-0.167999997735023,0,0,2.2167130504927837,12.337466463220773
RNU6-474P,Pseudogene,RNU6,0.8115486620808757,0.30799999833107,0,0,0.41572914470054745,11.708794817102609
RNU6-475P,Pseudogene,RNU6,1.3025356026398056,-0.163000002503395,0,0,4.5249706302962505,8.122359499109445
RNU6-476P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,1.84,0,-0.3711284602799213,7.452224477899728
RNU6-477P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0,0,0.9686532412848675,6.258191808832345
RNU6-478P,Pseudogene,RNU6,1.2946414474722916,0.214000001549721,0,0,1.6237945352874004,8.330415472162423
RNU6-479P,Pseudogene,RNU6,0.7608461932880134,0.0610000006854534,1.37,0,3.5988555942855083,-15.835276380407157
RNU6-47P,Pseudogene,RNU6,1.6880212171282214,0.0769999995827675,0.66,0,2.7674723659835063,6.138087019098458
RNU6-480P,Pseudogene,RNU6,1.201092019879696,-0.104999996721745,0,0,2.812513450273057,8.905178293359933
RNU6-481P,Pseudogene,RNU6,0.7790867155976406,-0.184000000357628,0.71,0,2.7160626446089946,11.505785211694894
RNU6-482P,Pseudogene,RNU6,1.5906353776785165,-0.0149999996647239,0,0,3.5079835449538432,5.905889734399972
RNU6-483P,Pseudogene,RNU6,0.7718729497124773,0.284000009298325,0.42,0,0.9528443609557354,11.481630548608956
RNU6-484P,Pseudogene,RNU6,1.5906353776785165,0.0850000008940697,0.67,0,2.1295567547164165,6.408445581567941
RNU6-485P,Pseudogene,RNU6,1.0387822874635209,-0.0900000035762787,10.96,0,2.8328012024245464,10.03526614583796
RNU6-486P,Pseudogene,RNU6,1.103706180429991,0.0270000007003546,0,0,2.903190711625596,9.4833652821905
RNU6-487P,Pseudogene,RNU6,0.9351537659978092,0.282000005245209,0,0,-1.104161878935317,9.375810846460519
RNU6-488P,Pseudogene,RNU6,1.0876391564130363,-0.142000004649162,0,0,4.188517669328233,9.970190271509347
RNU6-489P,Pseudogene,RNU6,1.0387822874635209,0.144999995827675,0.09,0,7.418946841844102,-0.5211228283517978
RNU6-48P,Pseudogene,RNU6,1.006320340980286,0.211999997496605,0.91,0,-1.0678032840409077,9.22355197347468
RNU6-490P,Pseudogene,RNU6,1.3958636987791062,0.003000000026077,0.3,0,3.413235763200303,7.739982828272042
RNU6-491P,Pseudogene,RNU6,1.1367583441220122,-0.0665000006556511,0,0,4.156803706773301,9.67135070241755
RNU6-492P,Pseudogene,RNU6,1.2023405562828977,0.421000003814697,0,0,-11.65132274281166,-3.6221239718073033
RNU6-493P,Pseudogene,RNU6,1.318616289092149,0.217999994754791,0,0,1.3387132679305278,7.617666944635568
RNU6-494P,Pseudogene,RNU6,1.0806221295974685,-0.134499996900558,0,0,2.878851512559434,9.635471567285714
RNU6-495P,Pseudogene,RNU6,1.6880212171282214,0.303999990224838,0.71,0,6.00289736140587,1.6269191948301174
RNU6-496P,Pseudogene,RNU6,0.8420432178681572,0.305000007152557,0,0,0.16427501488544582,11.70140384115046
RNU6-497P,Pseudogene,RNU6,1.0353488123547172,0.375999987125397,0,0,5.404823878892442,0.2713045922643521
RNU6-498P,Pseudogene,RNU6,0.5518530902149955,0.298000007867813,0,0,1.28558824408867,12.312359079492746
RNU6-499P,Pseudogene,RNU6,1.5906353776785165,-0.149000003933907,0,0,3.4141827617964946,6.704963430536447
RNU6-49P,Pseudogene,RNU6,1.298477859329401,0.146999999880791,2.66,0,5.53588018763878,1.1897809354192592
RNU6-4P,Pseudogene,RNU6,1.330939805812636,0.360000014305115,0,0,-0.031066797561267623,6.935219511163888
RNU6-500P,Pseudogene,RNU6,1.266015912846166,-0.0209999997168779,0,0,3.727936843522569,8.453783258569894
RNU6-501P,Pseudogene,RNU6,0.5557485237929837,0.239999994635582,0,0,-13.46982516895912,-2.7800359877222203
RNU6-502P,Pseudogene,RNU6,0.9648411871405967,0.214000001549721,0,0,-12.039679905287246,-2.7796235235803746
RNU6-503P,Pseudogene,RNU6,0.6946856547412297,0.171000003814697,0,0,1.8033777271590434,11.677557214868722
RNU6-504P,Pseudogene,RNU6,0.7681620220696289,0.197999998927116,0,0,1.0007555281005107,11.420159563196359
RNU6-505P,Pseudogene,RNU6,0.8764725550473457,0.214000001549721,0,0,0.8089712058387005,11.097163423669992
RNU6-506P,Pseudogene,RNU6,0.775978656891799,0.301999986171722,0,0,0.814382771142503,11.75904487050837
RNU6-507P,Pseudogene,RNU6,1.2851684612712748,0.0360000003129244,0,0,8.347817042954942,-1.0156942757242344
RNU6-508P,Pseudogene,RNU6,1.315181579364464,-0.214000001549721,0,0,4.327890018113633,8.254198774469552
RNU6-509P,Pseudogene,RNU6,1.2335539663629311,0.347000002861023,0.99,0,-11.97573794972084,-4.128251329290213
RNU6-50P,Pseudogene,RNU6,0.9779555333735755,0.20100000500679,0.75,0,0.3858450149378979,10.675189241541085
RNU6-510P,Pseudogene,RNU6,1.736714136853074,0.0175000000745058,1.07,0,3.0152731930098735,6.232843622339425
RNU6-511P,Pseudogene,RNU6,1.168630073396461,-0.241999998688698,0,0,2.8283251320204936,8.848484262598214
RNU6-512P,Pseudogene,RNU6,0.910510324175398,0.204999998211861,0,0,0.15958219219066738,10.645903810632882
RNU6-514P,Pseudogene,RNU6,1.4283256452623412,0.252000004053116,0,0,0.7582980190596783,6.344243272913156
RNU6-516P,Pseudogene,RNU6,1.4027306489967135,0.28999999165535,4.16,0,-11.45883121143959,-3.1214673670404576
RNU6-517P,Pseudogene,RNU6,0.8525687580915091,-0.0925000011920929,0,0,-13.428481479994277,-3.390722528325858
RNU6-518P,Pseudogene,RNU6,1.157809424568716,0.284000009298325,0,0,-12.245687862745742,-3.926913991796317
RNU6-519P,Pseudogene,RNU6,1.1899707974734026,0.214000001549721,0,0,-12.38510074268959,-4.643288389074149
RNU6-520P,Pseudogene,RNU6,0.6345686269270847,-0.25900000333786,0,0,2.5455561672530376,11.7987949696905
RNU6-522P,Pseudogene,RNU6,1.3634017522958712,-0.0579999983310699,0,0,3.6829768215499126,7.753644212854562
RNU6-523P,Pseudogene,RNU6,1.286454916187462,0.165999993681908,0,0,1.7414632831893169,8.43120644964045
RNU6-524P,Pseudogene,RNU6,1.2335539663629311,0.284000009298325,0,0,0.2424596642337048,8.037696584833322
RNU6-525P,Pseudogene,RNU6,1.1689422074972615,0.30799999833107,0,0,8.468126872666856,-0.059499338495077825
RNU6-526P,Pseudogene,RNU6,1.6384095630689377,-0.229000002145767,0,0,3.5371075664839946,6.729637846124826
RNU6-527P,Pseudogene,RNU6,1.0353488123547172,0.347000002861023,0.27,0,-0.805635174623946,9.599264368189035
RNU6-528P,Pseudogene,RNU6,1.1809656130600903,0.30799999833107,0,0,1.2255469356856548,8.976055368555246
RNU6-529P,Pseudogene,RNU6,1.0353488123547172,0.144999995827675,0,0,-11.071938892714003,-2.8755793722742222
RNU6-530P,Pseudogene,RNU6,1.0387822874635209,0.0419999994337559,3.27,0,4.098049739488145,10.128211244714914
RNU6-531P,Pseudogene,RNU6,1.3693323002110775,0.305000007152557,1.89,0,1.209328511842271,7.294915422571359
RNU6-532P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,5.592321017869493,0.7927937952405789
RNU6-533P,Pseudogene,RNU6,1.6230973241617517,0.305000007152557,0,0,6.051024058946153,1.6121852246648647
RNU6-534P,Pseudogene,RNU6,0.7864365902730902,0.0564999990165234,0.37,0,2.5589982067427837,11.511069521082101
RNU6-535P,Pseudogene,RNU6,1.266015912846166,-0.172000005841255,0,0,4.169701675065538,8.58597873128718
RNU6-536P,Pseudogene,RNU6,1.298477859329401,0.301999986171722,0,0,6.800046065934678,0.9992638675100186
RNU6-537P,Pseudogene,RNU6,0.9442329287744868,0.263999998569489,0,0,0.3418478761992657,10.791873201502023
RNU6-538P,Pseudogene,RNU6,0.7790867155976406,-0.116999998688698,0,0,2.769884446748277,11.45743869222468
RNU6-539P,Pseudogene,RNU6,1.5175172069589966,0.30799999833107,0,0,0.9814893995604718,6.139197096002755
RNU6-53P,Pseudogene,RNU6,1.2451912679323929,-0.025000000372529,0.37,0,7.4982677494368755,-1.160270229207816
RNU6-540P,Pseudogene,RNU6,1.272444021060668,-0.0439999997615814,2.77,0,4.091476539262315,8.669790014398751
RNU6-541P,Pseudogene,RNU6,1.1367583441220122,0.30799999833107,0.35,0,-0.5409345830597675,8.745276674402414
RNU6-542P,Pseudogene,RNU6,0.8430651149772205,0.347000002861023,0,0,0.9186988865218365,11.116112932336984
RNU6-543P,Pseudogene,RNU6,1.3829390349015218,0.28600001335144,0,0,-11.456982990614394,-4.084636464940848
RNU6-544P,Pseudogene,RNU6,1.330939805812636,-0.19200000166893,0,0,4.2208395992598735,8.25362084783381
RNU6-545P,Pseudogene,RNU6,1.5697223929248938,0.152999997138977,0,0,2.223298171647569,6.492046102655587
RNU6-546P,Pseudogene,RNU6,0.5193911437317604,0.214000001549721,0,0,1.4556498323760234,12.303285822046456
RNU6-547P,Pseudogene,RNU6,0.9194368959810392,0.293999999761581,0,0,-12.58009185444496,-3.107390180455985
RNU6-548P,Pseudogene,RNU6,0.9363154476947008,-0.186000004410744,2.65,0,2.650295356400987,10.11959288991755
RNU6-549P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,5.87,0,-11.190174480787734,-3.4009874018304966
RNU6-54P,Pseudogene,RNU6,1.298477859329401,0.164000004529953,0,0,1.2891310249648296,7.741883978021798
RNU6-550P,Pseudogene,RNU6,0.7909787157944694,-0.0410000011324883,0.23,0,2.8512347732863628,11.4392340031988
RNU6-551P,Pseudogene,RNU6,0.9442329287744868,0.30799999833107,0,0,-0.22665787290714146,10.362935289514718
RNU6-552P,Pseudogene,RNU6,1.0215965510900435,0.214000001549721,0,0,-0.7785566652931964,9.577037080896554
RNU6-553P,Pseudogene,RNU6,1.3748986916753505,0.078999999910593,0.71,0,7.408036330827256,-0.7846969517343662
RNU6-554P,Pseudogene,RNU6,1.376264032977908,-0.261000007390976,0,0,6.8716808353743755,-0.9168130310648105
RNU6-555P,Pseudogene,RNU6,0.9830457378413626,-0.0654999986290932,0,0,4.143671611436387,10.424650415552316
RNU6-556P,Pseudogene,RNU6,1.356291040209067,0.30799999833107,0,0,0.6509278808913433,7.30375455297297
RNU6-557P,Pseudogene,RNU6,1.0104518614417886,0.261999994516373,0,0,5.2777219806990825,0.9362905619270184
RNU6-558P,Pseudogene,RNU6,1.4027306489967135,0.30799999833107,0,0,5.362442592271348,1.3312048164731838
RNU6-559P,Pseudogene,RNU6,1.1341806608020075,0.301999986171722,0,0,-12.498631855360488,-3.61995150171453
RNU6-55P,Pseudogene,RNU6,0.8115486620808757,-0.116500001400709,0,0,2.8755677734694682,11.413702234399972
RNU6-560P,Pseudogene,RNU6,1.4794231536155815,-0.136000007390976,0,0,3.502407172807237,7.022649034631906
RNU6-561P,Pseudogene,RNU6,0.9194368959810392,0.390000000596046,0,0,0.36770776856758236,11.04777072347468
RNU6-562P,Pseudogene,RNU6,0.9413964480138156,0.120999999344349,0,0,0.3348046039424145,10.596766695154367
RNU6-563P,Pseudogene,RNU6,0.9326798142359102,-0.028999999165535,0,0,-12.596078297010878,-2.840960040914359
RNU6-564P,Pseudogene,RNU6,1.2691372538541694,0.0604999996721745,1.23,0,3.388586143144151,8.230939134729562
RNU6-565P,Pseudogene,RNU6,1.3893713094824591,-0.150999993085861,0,0,4.395454982408067,7.800096258295236
RNU6-566P,Pseudogene,RNU6,1.5581734311952813,-0.096000000834465,0,0,4.161678413041612,7.389295324457345
RNU6-567P,Pseudogene,RNU6,1.330939805812636,0.30799999833107,0,0,0.4160020147643292,7.15052722371882
RNU6-56P,Pseudogene,RNU6,1.6433424090652744,0.312000006437302,0,0,2.374555686601182,6.465574487817941
RNU6-570P,Pseudogene,RNU6,0.860087001108189,-0.188999995589256,0,0,3.198715308793565,11.139589532983956
RNU6-571P,Pseudogene,RNU6,1.201092019879696,0.30799999833107,0,0,-0.195999434105376,7.857732996118722
RNU6-572P,Pseudogene,RNU6,0.9986106286905176,-0.0750000029802322,0,0,6.58462057460167,-1.1809493454569004
RNU6-573P,Pseudogene,RNU6,1.736714136853074,0.30799999833107,0,0,2.465948203691026,6.359128698480783
RNU6-574P,Pseudogene,RNU6,1.330939805812636,-0.135000005364418,0.55,0,3.106536010392686,8.042129263055978
RNU6-575P,Pseudogene,RNU6,0.8270067318347971,-0.0850000008940697,0,0,3.072558263429185,-15.860623136388602
RNU6-576P,Pseudogene,RNU6,1.6005012633744016,0.30799999833107,0,0,2.2629936729750835,6.449364885461984
RNU6-577P,Pseudogene,RNU6,1.4177258260025094,0.30799999833107,1.62,0,7.893510917314073,0.9158685652143338
RNU6-578P,Pseudogene,RNU6,1.3826267885626415,0.204999998211861,0,0,1.753200033792039,-12.307684675084891
RNU6-579P,Pseudogene,RNU6,0.7151175857630304,-0.0685000009834766,0,0,3.4095021282515727,-16.010603681432546
RNU6-57P,Pseudogene,RNU6,1.2140137655671974,-0.330000013113022,0,0,4.345096686967393,9.167941316736398
