Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LLE1,LLE2
RNU6-439P,Pseudogene,RNU6,1.6384095630689377,0.214000001549721,0,0,-0.5783234443122758,0.0917964245284438
RNU6-43P,Pseudogene,RNU6,1.330939805812636,-0.41100001335144,0.56,0,-1.6505662619953994,0.21574751173201367
RNU6-440P,Pseudogene,RNU6,0.5954448469210539,-0.123000003397465,0,0,-1.0214261731595589,0.0562567668989015
RNU6-441P,Pseudogene,RNU6,1.4418004155006654,-0.110500004142523,0,0,-0.6707784993057756,0.07338582139224867
RNU6-442P,Pseudogene,RNU6,1.3025356026398056,0.304499998688698,0,0,-0.6579733609130957,0.08350451559887369
RNU6-444P,Pseudogene,RNU6,1.157809424568716,0.33899998664856,2.87,0,-0.4494424555923002,0.06520812945582775
RNU6-445P,Pseudogene,RNU6,1.136168126913226,0.305000007152557,0,0,-0.8872527684645996,0.08956064368563714
RNU6-446P,Pseudogene,RNU6,1.0158139291027417,0.381999999284744,1.46,0,-0.27521962707471737,0.05996385415997101
RNU6-447P,Pseudogene,RNU6,0.9685521147834452,0.25,0.07,0,-0.7732624282365131,0.07275066736555301
RNU6-448P,Pseudogene,RNU6,1.2335539663629311,-0.046000000089407,0.26,0,-0.4723551829471165,0.05320360429311493
RNU6-449P,Pseudogene,RNU6,1.330939805812636,-0.108999997377396,0,0,-0.4996272832212921,0.056927670056029854
RNU6-44P,Pseudogene,RNU6,1.266015912846166,0.29899999499321,0,0,-1.091627921593709,0.10823081722378868
RNU6-450P,Pseudogene,RNU6,1.3634017522958712,0.238000005483627,0,0,1.5124430275212115,0.12592147636690432
RNU6-451P,Pseudogene,RNU6,0.9413964480138156,-0.0860000029206276,0,0,1.1751364901971229,0.12623568919360215
RNU6-452P,Pseudogene,RNU6,1.266015912846166,0.211999997496605,0,0,0.4440046351533071,-0.013372317145157242
RNU6-453P,Pseudogene,RNU6,0.9807326890464418,-0.108999997377396,0,0,-0.5579613287607467,0.06559727968408903
RNU6-454P,Pseudogene,RNU6,1.103706180429991,-0.207000002264977,0,0,1.2067511826437505,0.12616082291685968
RNU6-455P,Pseudogene,RNU6,1.006320340980286,0.263999998569489,0.21,0,-0.6574251608448322,0.09245150077373662
RNU6-456P,Pseudogene,RNU6,0.9413964480138156,0.185000002384186,0,0,-0.6841314910702023,0.06289802587302483
RNU6-45P,Pseudogene,RNU6,1.3634017522958712,0.232999995350838,0.35,0,-0.9230459826512087,0.1726242893492342
RNU6-460P,Pseudogene,RNU6,1.1256480516640297,0.194999992847443,0.72,0,-0.714074219311519,0.07424205159176461
RNU6-461P,Pseudogene,RNU6,1.0387822874635209,-0.256000012159348,0.67,0,-0.6922264438748674,0.04975923731420924
RNU6-462P,Pseudogene,RNU6,1.3893713094824591,0.30799999833107,0,0,-0.5568211753031903,0.08177402659148808
RNU6-463P,Pseudogene,RNU6,1.006320340980286,0.0089999996125698,0,0,-0.9418860891242247,0.07542863732759902
RNU6-464P,Pseudogene,RNU6,1.001950463569081,-0.163500003516674,0,0,-0.5767745685417922,0.0438495314409073
RNU6-466P,Pseudogene,RNU6,1.1802911609681086,0.30799999833107,0.09,0,-0.5862770649549104,0.07334329804514216
RNU6-467P,Pseudogene,RNU6,1.4841011714926269,0.338500007987022,5.72,0,1.4221284929039293,0.12586942251416705
RNU6-468P,Pseudogene,RNU6,1.115321005318488,0.211999997496605,0,0,-0.9152271668767993,0.08691373855075553
RNU6-469P,Pseudogene,RNU6,0.8597594736896406,-0.223000004887581,0,0,-0.6267935623333963,0.037547506626435016
RNU6-46P,Pseudogene,RNU6,1.330939805812636,0.137999996542931,1.09,0,-1.2330048678610788,0.11443068941221839
RNU6-470P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,-0.9455528369766578,0.08376075954810848
RNU6-471P,Pseudogene,RNU6,1.2779594591937713,0.284000009298325,0,0,-0.6825558109465646,0.08300590802859567
RNU6-472P,Pseudogene,RNU6,1.4932495382288111,0.284000009298325,0,0,-0.5542800895633831,0.08581526486964207
RNU6-473P,Pseudogene,RNU6,0.4220053042820553,-0.167999997735023,0,0,-0.9102958467162889,0.038009895117545954
RNU6-474P,Pseudogene,RNU6,0.8115486620808757,0.30799999833107,0,0,-0.977388732602056,0.08149606385907235
RNU6-475P,Pseudogene,RNU6,1.3025356026398056,-0.163000002503395,0,0,-0.37145875400586925,0.04457649325441454
RNU6-476P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,1.84,0,-1.0554746759183735,0.10463100466750082
RNU6-477P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0,0,-0.8768301321707845,0.1015174947446312
RNU6-478P,Pseudogene,RNU6,1.2946414474722916,0.214000001549721,0,0,-0.4469996843335775,0.06617011980372803
RNU6-479P,Pseudogene,RNU6,0.7608461932880134,0.0610000006854534,1.37,0,0.36800464264865296,-0.0462318426948086
RNU6-47P,Pseudogene,RNU6,1.6880212171282214,0.0769999995827675,0.66,0,-0.8767807510995317,0.1077599735749643
RNU6-480P,Pseudogene,RNU6,1.201092019879696,-0.104999996721745,0,0,-1.0518998769080272,0.08739344434491991
RNU6-481P,Pseudogene,RNU6,0.7790867155976406,-0.184000000357628,0.71,0,-1.0686152959687418,0.06589511840481567
RNU6-482P,Pseudogene,RNU6,1.5906353776785165,-0.0149999996647239,0,0,-0.4692257607565903,0.09926569011902475
RNU6-483P,Pseudogene,RNU6,0.7718729497124773,0.284000009298325,0.42,0,-0.7402136830138639,0.06284976030192085
RNU6-484P,Pseudogene,RNU6,1.5906353776785165,0.0850000008940697,0.67,0,-0.587391395885309,0.08398345760386408
RNU6-485P,Pseudogene,RNU6,1.0387822874635209,-0.0900000035762787,10.96,0,-0.9332166808781439,0.07246724587211806
RNU6-486P,Pseudogene,RNU6,1.103706180429991,0.0270000007003546,0,0,-0.9496152343081393,0.08118606917227988
RNU6-487P,Pseudogene,RNU6,0.9351537659978092,0.282000005245209,0,0,-1.3679043860384852,0.11013504161569913
RNU6-488P,Pseudogene,RNU6,1.0876391564130363,-0.142000004649162,0,0,-0.5356054641817616,0.04616861108690669
RNU6-489P,Pseudogene,RNU6,1.0387822874635209,0.144999995827675,0.09,0,-0.33635708853242485,0.06712460748721591
RNU6-48P,Pseudogene,RNU6,1.006320340980286,0.211999997496605,0.91,0,-1.302691155503533,0.10619232309662646
RNU6-490P,Pseudogene,RNU6,1.3958636987791062,0.003000000026077,0.3,0,-0.7323609518528655,0.08019264162534075
RNU6-491P,Pseudogene,RNU6,1.1367583441220122,-0.0665000006556511,0,0,-0.5663845795375937,0.05375224111133859
RNU6-492P,Pseudogene,RNU6,1.2023405562828977,0.421000003814697,0,0,1.427354109604702,0.12600988900030297
RNU6-493P,Pseudogene,RNU6,1.318616289092149,0.217999994754791,0,0,-0.6013437133779597,0.07720628000989506
RNU6-494P,Pseudogene,RNU6,1.0806221295974685,-0.134499996900558,0,0,-0.985458141398397,0.07612399145196386
RNU6-495P,Pseudogene,RNU6,1.6880212171282214,0.303999990224838,0.71,0,-0.739832773912987,0.16069130440833226
RNU6-496P,Pseudogene,RNU6,0.8420432178681572,0.305000007152557,0,0,-1.0939038004802228,0.09041083114353986
RNU6-497P,Pseudogene,RNU6,1.0353488123547172,0.375999987125397,0,0,-0.43761424291450834,0.08851131035257753
RNU6-498P,Pseudogene,RNU6,0.5518530902149955,0.298000007867813,0,0,-1.2573392016782199,0.08997218046086913
RNU6-499P,Pseudogene,RNU6,1.5906353776785165,-0.149000003933907,0,0,-0.640383763675838,0.07667024094651163
RNU6-49P,Pseudogene,RNU6,1.298477859329401,0.146999999880791,2.66,0,-0.8619710547656373,0.16743324400951617
RNU6-4P,Pseudogene,RNU6,1.330939805812636,0.360000014305115,0,0,-1.2723512278376867,0.12512745679864395
RNU6-500P,Pseudogene,RNU6,1.266015912846166,-0.0209999997168779,0,0,-0.6610861833260933,0.06816373574993533
RNU6-501P,Pseudogene,RNU6,0.5557485237929837,0.239999994635582,0,0,1.513607252125901,0.12653868139948954
RNU6-502P,Pseudogene,RNU6,0.9648411871405967,0.214000001549721,0,0,1.528078802334745,0.12626810041120878
RNU6-503P,Pseudogene,RNU6,0.6946856547412297,0.171000003814697,0,0,-0.5247736583404901,0.039063190939291975
RNU6-504P,Pseudogene,RNU6,0.7681620220696289,0.197999998927116,0,0,-0.7199974684966695,0.0573881366009532
RNU6-505P,Pseudogene,RNU6,0.8764725550473457,0.214000001549721,0,0,-0.660714582550469,0.05933282001144283
RNU6-506P,Pseudogene,RNU6,0.775978656891799,0.301999986171722,0,0,-0.8517969187025349,0.07144023183620625
RNU6-507P,Pseudogene,RNU6,1.2851684612712748,0.0360000003129244,0,0,-0.30606107719935616,0.06218453852226651
RNU6-508P,Pseudogene,RNU6,1.315181579364464,-0.214000001549721,0,0,-0.5481797502691764,0.054901894828233856
RNU6-509P,Pseudogene,RNU6,1.2335539663629311,0.347000002861023,0.99,0,1.175879264625044,0.12603300413711727
RNU6-50P,Pseudogene,RNU6,0.9779555333735755,0.20100000500679,0.75,0,-0.7689159737657909,0.0708994692930819
RNU6-510P,Pseudogene,RNU6,1.736714136853074,0.0175000000745058,1.07,0,-0.747324661176206,0.09899484652217913
RNU6-511P,Pseudogene,RNU6,1.168630073396461,-0.241999998688698,0,0,-1.2181125702378233,0.09150537208802964
RNU6-512P,Pseudogene,RNU6,0.910510324175398,0.204999998211861,0,0,-0.9147243610334393,0.07733467228405028
RNU6-514P,Pseudogene,RNU6,1.4283256452623412,0.252000004053116,0,0,-0.9381499238047399,0.1052673948698386
RNU6-516P,Pseudogene,RNU6,1.4027306489967135,0.28999999165535,4.16,0,1.400240374664995,0.12600733218326018
RNU6-517P,Pseudogene,RNU6,0.8525687580915091,-0.0925000011920929,0,0,1.0668071760643594,0.12631208773582964
RNU6-518P,Pseudogene,RNU6,1.157809424568716,0.284000009298325,0,0,1.115707367456026,0.12613010129065588
RNU6-519P,Pseudogene,RNU6,1.1899707974734026,0.214000001549721,0,0,0.9566597655353583,0.12611087641930244
RNU6-520P,Pseudogene,RNU6,0.6345686269270847,-0.25900000333786,0,0,-0.5664415770129285,0.014928334997995887
RNU6-522P,Pseudogene,RNU6,1.3634017522958712,-0.0579999983310699,0,0,-0.6146564716064692,0.0682183913537171
RNU6-523P,Pseudogene,RNU6,1.286454916187462,0.165999993681908,0,0,-0.39350121337759525,0.06019869887214629
RNU6-524P,Pseudogene,RNU6,1.2335539663629311,0.284000009298325,0,0,-0.8210619906703187,0.08930889647542953
RNU6-525P,Pseudogene,RNU6,1.1689422074972615,0.30799999833107,0,0,-0.1216041329842979,0.050094841277665614
RNU6-526P,Pseudogene,RNU6,1.6384095630689377,-0.229000002145767,0,0,-0.45243633278012685,0.062030815421903876
RNU6-527P,Pseudogene,RNU6,1.0353488123547172,0.347000002861023,0.27,0,-1.0883344878972205,0.09891873478129853
RNU6-528P,Pseudogene,RNU6,1.1809656130600903,0.30799999833107,0,0,-0.5003201450869358,0.06817467932462203
RNU6-529P,Pseudogene,RNU6,1.0353488123547172,0.144999995827675,0,0,1.6874010232905408,0.1261631666156333
RNU6-530P,Pseudogene,RNU6,1.0387822874635209,0.0419999994337559,3.27,0,-0.5762742320201867,0.05419529786536561
RNU6-531P,Pseudogene,RNU6,1.3693323002110775,0.305000007152557,1.89,0,-0.6960313660279592,0.08920656076758741
RNU6-532P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-0.6420399323384872,0.1362455189477188
RNU6-533P,Pseudogene,RNU6,1.6230973241617517,0.305000007152557,0,0,-0.5869247258243945,0.1486921129660643
RNU6-534P,Pseudogene,RNU6,0.7864365902730902,0.0564999990165234,0.37,0,-0.6139698807198006,0.04429624295853972
RNU6-535P,Pseudogene,RNU6,1.266015912846166,-0.172000005841255,0,0,-0.5687219544720403,0.055721225733173015
RNU6-536P,Pseudogene,RNU6,1.298477859329401,0.301999986171722,0,0,-0.5580328139721182,0.09780096327497986
RNU6-537P,Pseudogene,RNU6,0.9442329287744868,0.263999998569489,0,0,-0.7961892738585058,0.07369529899859459
RNU6-538P,Pseudogene,RNU6,0.7790867155976406,-0.116999998688698,0,0,-0.896756464950878,0.056569512767728404
RNU6-539P,Pseudogene,RNU6,1.5175172069589966,0.30799999833107,0,0,-0.9060213327192665,0.11016877275611106
RNU6-53P,Pseudogene,RNU6,1.2451912679323929,-0.025000000372529,0.37,0,-0.5038947675389225,0.07909085888069557
RNU6-540P,Pseudogene,RNU6,1.272444021060668,-0.0439999997615814,2.77,0,-0.5611988401252964,0.06096005825064447
RNU6-541P,Pseudogene,RNU6,1.1367583441220122,0.30799999833107,0.35,0,-0.97452155196962,0.095426423524864
RNU6-542P,Pseudogene,RNU6,0.8430651149772205,0.347000002861023,0,0,-0.4521353678916612,0.05039665686530957
RNU6-543P,Pseudogene,RNU6,1.3829390349015218,0.28600001335144,0,0,1.3360574526500062,0.12594668355166588
RNU6-544P,Pseudogene,RNU6,1.330939805812636,-0.19200000166893,0,0,-0.5834440851117882,0.058928064765289806
RNU6-545P,Pseudogene,RNU6,1.5697223929248938,0.152999997138977,0,0,-0.49164754207695954,0.07999729008368588
RNU6-546P,Pseudogene,RNU6,0.5193911437317604,0.214000001549721,0,0,-1.033665819468591,0.06912468761474969
RNU6-547P,Pseudogene,RNU6,0.9194368959810392,0.293999999761581,0,0,0.9858924920349545,0.1262463903607721
RNU6-548P,Pseudogene,RNU6,0.9363154476947008,-0.186000004410744,2.65,0,-1.2269825367172669,0.08327853481257023
RNU6-549P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,5.87,0,1.5374670346928314,0.1259306131749811
RNU6-54P,Pseudogene,RNU6,1.298477859329401,0.164000004529953,0,0,-0.6342780041946595,0.07591654927283431
RNU6-550P,Pseudogene,RNU6,0.7909787157944694,-0.0410000011324883,0.23,0,-0.6160727355633114,0.0403352600715404
RNU6-551P,Pseudogene,RNU6,0.9442329287744868,0.30799999833107,0,0,-0.9580260608291902,0.08570846952057648
RNU6-552P,Pseudogene,RNU6,1.0215965510900435,0.214000001549721,0,0,-1.0636480116996687,0.09221772790096121
RNU6-553P,Pseudogene,RNU6,1.3748986916753505,0.078999999910593,0.71,0,-0.4881790773953822,0.09194844851497454
RNU6-554P,Pseudogene,RNU6,1.376264032977908,-0.261000007390976,0,0,-1.2838308292132146,0.17015460743687952
RNU6-555P,Pseudogene,RNU6,0.9830457378413626,-0.0654999986290932,0,0,-0.5124305798255402,0.042520727804624014
RNU6-556P,Pseudogene,RNU6,1.356291040209067,0.30799999833107,0,0,-0.8025866406053163,0.09537746994346785
RNU6-557P,Pseudogene,RNU6,1.0104518614417886,0.261999994516373,0,0,-1.0441192140540538,0.16779550355407602
RNU6-558P,Pseudogene,RNU6,1.4027306489967135,0.30799999833107,0,0,-0.9433254948638292,0.18896478646574416
RNU6-559P,Pseudogene,RNU6,1.1341806608020075,0.301999986171722,0,0,0.9655260185193866,0.12612565787757296
RNU6-55P,Pseudogene,RNU6,0.8115486620808757,-0.116500001400709,0,0,-0.7386855492148628,0.04693216573657158
RNU6-560P,Pseudogene,RNU6,1.4794231536155815,-0.136000007390976,0,0,-0.6511294492594051,0.07280516057163681
RNU6-561P,Pseudogene,RNU6,0.9194368959810392,0.390000000596046,0,0,-0.877513174788055,0.08283236214564471
RNU6-562P,Pseudogene,RNU6,0.9413964480138156,0.120999999344349,0,0,-0.8791306438069109,0.0729222251249787
RNU6-563P,Pseudogene,RNU6,0.9326798142359102,-0.028999999165535,0,0,1.2092856806936143,0.12631324936276092
RNU6-564P,Pseudogene,RNU6,1.2691372538541694,0.0604999996721745,1.23,0,-0.7160394863326609,0.07535261902597663
RNU6-565P,Pseudogene,RNU6,1.3893713094824591,-0.150999993085861,0,0,-0.4080946895832921,0.051705738937354764
RNU6-566P,Pseudogene,RNU6,1.5581734311952813,-0.096000000834465,0,0,-0.14459505210760026,0.04425780939520281
RNU6-567P,Pseudogene,RNU6,1.330939805812636,0.30799999833107,0,0,-0.8754320784609396,0.09850602777688502
RNU6-56P,Pseudogene,RNU6,1.6433424090652744,0.312000006437302,0,0,-0.16384565124299635,0.07028569655260328
RNU6-570P,Pseudogene,RNU6,0.860087001108189,-0.188999995589256,0,0,-0.6532968004634514,0.040861377700036165
RNU6-571P,Pseudogene,RNU6,1.201092019879696,0.30799999833107,0,0,-0.9316779955060154,0.09571151815079025
RNU6-572P,Pseudogene,RNU6,0.9986106286905176,-0.0750000029802322,0,0,-0.7066358083587536,0.11828269049870749
RNU6-573P,Pseudogene,RNU6,1.736714136853074,0.30799999833107,0,0,-0.21926607446425175,0.0784452040547197
RNU6-574P,Pseudogene,RNU6,1.330939805812636,-0.135000005364418,0.55,0,-0.8654320168483978,0.08016746061784526
RNU6-575P,Pseudogene,RNU6,0.8270067318347971,-0.0850000008940697,0,0,0.3297193785579871,-0.04687553327240423
RNU6-576P,Pseudogene,RNU6,1.6005012633744016,0.30799999833107,0,0,-0.44596696673295505,0.08568930761773919
RNU6-577P,Pseudogene,RNU6,1.4177258260025094,0.30799999833107,1.62,0,-0.3529060243921881,0.0961283381698645
RNU6-578P,Pseudogene,RNU6,1.3826267885626415,0.204999998211861,0,0,0.44897619545607564,-0.007262098723760523
RNU6-579P,Pseudogene,RNU6,0.7151175857630304,-0.0685000009834766,0,0,0.32744735651587636,-0.052758657881787165
RNU6-57P,Pseudogene,RNU6,1.2140137655671974,-0.330000013113022,0,0,-0.42928015038547107,0.037549021966989955
RNU6-580P,Pseudogene,RNU6,0.9738583944970508,0.30799999833107,0,0,-1.1098073597805094,0.09673226216599148
RNU6-581P,Pseudogene,RNU6,1.356291040209067,-0.0890000015497208,0,0,-0.22172760733412922,0.04029388432349073
RNU6-582P,Pseudogene,RNU6,1.3634017522958712,-0.247999995946884,0,0,-0.826183835785992,0.07456126951739817
RNU6-583P,Pseudogene,RNU6,1.3591675853632754,-0.235999993979931,2.75,0,-0.2660278214952267,0.0371215714733627
RNU6-584P,Pseudogene,RNU6,1.060309683552403,0.347000002861023,1.13,0,1.6093254842039553,0.12605904973612234
RNU6-586P,Pseudogene,RNU6,1.4027306489967135,0.0314999995753169,0,0,-0.13418980277949322,0.06698078395454773
RNU6-587P,Pseudogene,RNU6,0.9175093553186052,-0.176500000059605,0,0,-0.5789887412188955,0.03914393215061032
RNU6-588P,Pseudogene,RNU6,1.3893713094824591,0.453999996185303,0,0,-0.5264966871157105,0.08566576317987279
RNU6-589P,Pseudogene,RNU6,0.7790867155976406,0.293000012636185,1.33,0,-1.333799927921694,0.10282760521481016
RNU6-58P,Pseudogene,RNU6,1.5175172069589966,0.0329999998211861,0,0,0.40733318597949475,-0.004773005097508511
RNU6-590P,Pseudogene,RNU6,1.4607875917455764,0.0939999967813492,0,0,-0.7591512136961781,0.0889812146141552
RNU6-591P,Pseudogene,RNU6,1.081350311625499,0.197999998927116,0,0,-0.7945979083048299,0.07749183019113348
RNU6-592P,Pseudogene,RNU6,1.112845951769931,-0.230000004172325,0,0,0.849147084192604,0.12611925640151642
RNU6-593P,Pseudogene,RNU6,1.5196248697464398,-0.214000001549721,0.85,0,-0.6295651571685693,0.06988149249099258
RNU6-595P,Pseudogene,RNU6,1.298477859329401,0.293000012636185,0.56,0,-1.0114065808084711,0.10482360271905276
RNU6-596P,Pseudogene,RNU6,1.0278512238518194,-0.252999991178513,0,0,-0.8492201602028531,0.11520421230958809
RNU6-597P,Pseudogene,RNU6,1.3280755164170566,0.30799999833107,0,0,0.9131705158476664,0.12601410057567508
RNU6-598P,Pseudogene,RNU6,1.3232107709356753,0.30799999833107,0,0,-0.6597364920493703,0.13068637650746265
RNU6-599P,Pseudogene,RNU6,1.7854070565779263,-0.20100000500679,0,0,-0.391846170907287,0.06501642702522661
RNU6-59P,Pseudogene,RNU6,1.266015912846166,0.303000003099442,0.73,0,-0.9584126772724206,0.10036176316136275
RNU6-5P,Pseudogene,RNU6,1.136168126913226,0.0759999975562096,1.75,0,-1.3438309185164552,0.10968991011153265
RNU6-600P,Pseudogene,RNU6,0.9823837541795166,0.187999993562698,0,0,1.8126711091423235,0.12616799463511244
RNU6-601P,Pseudogene,RNU6,0.6492389296647005,-0.118000000715256,0,0,-1.0401382787814701,0.060386665886184396
RNU6-602P,Pseudogene,RNU6,1.190889693842108,0.006000000052154,0.09,0,-0.5695442013681101,0.05975988702841346
RNU6-603P,Pseudogene,RNU6,1.006320340980286,0.294999986886978,0.26,0,-0.9869856008824238,0.08965158552755799
RNU6-604P,Pseudogene,RNU6,1.2851684612712748,0.30799999833107,0,0,-0.5801013131917668,0.07809284880616113
RNU6-605P,Pseudogene,RNU6,1.2221321703780892,0.305000007152557,0,0,-0.5441869221786103,0.10433368943102643
RNU6-606P,Pseudogene,RNU6,1.06393298473882,0.104999996721745,0.66,0,-0.6242848237669016,0.061447996451017325
RNU6-607P,Pseudogene,RNU6,0.868357068426537,-0.0315000005066395,0,0,-0.42577449625015407,0.03137708986829459
RNU6-608P,Pseudogene,RNU6,1.60312074171053,0.284000009298325,0,0,-0.31587329490353716,0.07667100592132839
RNU6-609P,Pseudogene,RNU6,0.6817008761479356,0.289000004529953,0,0,-0.9982778484101779,0.11683592306256711
RNU6-60P,Pseudogene,RNU6,1.2140137655671974,0.305000007152557,12.28,0,-0.9155536830989531,0.09511686842110155
RNU6-610P,Pseudogene,RNU6,1.2335539663629311,-0.160999998450279,0.68,0,-0.6325600133407739,0.05889483272904419
RNU6-611P,Pseudogene,RNU6,1.1021455099259891,0.136999994516373,5.55,0,1.5404957341623797,0.12618718578222304
RNU6-612P,Pseudogene,RNU6,0.9534901143507074,0.194999992847443,0,0,-0.702010255364352,0.09805291058708562
RNU6-613P,Pseudogene,RNU6,0.9005184413312235,0.214000001549721,0,0,-0.8290688024845365,0.07170009093227743
RNU6-615P,Pseudogene,RNU6,1.1468866941482565,0.30799999833107,0,0,-0.4004710741289428,0.09953279175326568
RNU6-616P,Pseudogene,RNU6,0.8115486620808757,0.284000009298325,0,0,-0.9939429567681678,0.08160765229709581
RNU6-617P,Pseudogene,RNU6,0.9089345015305808,-0.180999994277954,0,0,-0.7569501217247253,0.05067107103838439
RNU6-618P,Pseudogene,RNU6,1.147471840420781,0.347000002861023,0.34,0,-0.46082799857854195,0.0998706605344461
RNU6-619P,Pseudogene,RNU6,0.6110660851890446,0.0425000004470348,3.06,0,-1.1596406410752902,0.07417864064014741
RNU6-61P,Pseudogene,RNU6,1.2746525775068434,0.194000005722046,0,0,-0.7902782037629867,0.1575271758866364
RNU6-620P,Pseudogene,RNU6,1.1216278800509438,0.298000007867813,0,0,-0.7114492649098452,0.07792113300477752
RNU6-621P,Pseudogene,RNU6,1.2109199486315012,0.214000001549721,1.3,0,-0.8636832319408196,0.08827140287660294
