Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP1,UMAP2
RNU6-366P,Pseudogene,RNU6,0.7864365902730902,0.30799999833107,0,0,7.732075596091761,-1.3571399529435297
RNU6-367P,Pseudogene,RNU6,1.3893713094824591,0.305000007152557,0,0,1.289415323970331,6.397604576780592
RNU6-368P,Pseudogene,RNU6,0.3895433577988203,0.407000005245209,0,0.01,4.716573143241419,10.949804894163403
RNU6-369P,Pseudogene,RNU6,1.770767355222742,-0.122499998658895,0,0,-12.427553272011266,-0.7410649140336176
RNU6-36P,Pseudogene,RNU6,2.142488467893512,0.0850000008940697,0.03,0.43,1.6700366976237428,4.5274096648238045
RNU6-370P,Pseudogene,RNU6,1.2357389050685337,0.282999992370605,0,0,5.0452460291361945,-2.0315672238328117
RNU6-371P,Pseudogene,RNU6,1.1899707974734026,-0.171499997377396,0,0,4.279348039863123,6.702715508177076
RNU6-373P,Pseudogene,RNU6,1.098737515151945,0.30799999833107,0,0,0.7764286192631854,9.42089902563313
RNU6-374P,Pseudogene,RNU6,1.801036882662447,0.282000005245209,0,0.01,1.2542587163424623,4.999255291654859
RNU6-375P,Pseudogene,RNU6,1.4935741576936437,-0.0370000004768372,0,0,-1.5431595799946654,-10.176568396852222
RNU6-376P,Pseudogene,RNU6,0.9830457378413626,0.238000005483627,0,0,5.9772576334452765,-1.147739656732287
RNU6-377P,Pseudogene,RNU6,0.885383677611371,0.0105000003241002,1.56,0,5.559829616782679,7.960615269377027
RNU6-378P,Pseudogene,RNU6,1.266015912846166,0.30799999833107,0,0,-0.3274587748074399,8.07787620229939
RNU6-379P,Pseudogene,RNU6,1.0353488123547172,0.194999992847443,5.7,0,-11.924384212257849,-0.1236421545006891
RNU6-37P,Pseudogene,RNU6,1.6880212171282214,-0.234999999403954,1.93,0,-12.392739391090856,-0.6022690613724848
RNU6-380P,Pseudogene,RNU6,1.5257114847120463,-0.116999998688698,0,0,2.5060278418040407,5.079591862394605
RNU6-381P,Pseudogene,RNU6,1.5437458994249549,-0.140000000596046,0,0,2.839892769095911,5.147079102232252
RNU6-382P,Pseudogene,RNU6,1.04858212036412,0.282999992370605,0,0,1.813773656127466,9.173285118772778
RNU6-383P,Pseudogene,RNU6,0.6651245630501135,0.30799999833107,0,0,4.125503683326258,11.040398232176099
RNU6-384P,Pseudogene,RNU6,1.2023405562828977,0.327500000596046,0.69,0,5.508974457023157,-2.731394418046679
RNU6-386P,Pseudogene,RNU6,0.6492389296647005,-0.0759999975562096,0,0,8.129125976798548,-2.3110278923966545
RNU6-387P,Pseudogene,RNU6,0.7608461932880134,0.214000001549721,0.73,0,7.7302812578654425,-1.3506121714570185
RNU6-388P,Pseudogene,RNU6,0.860087001108189,-0.282000005245209,1.7,0,1.2937168719744814,-13.587996848390308
RNU6-389P,Pseudogene,RNU6,1.0254883474751486,-0.172000005841255,0.31,0,0.5209424438452853,-12.962339766786304
RNU6-38P,Pseudogene,RNU6,1.2335539663629311,0.214000001549721,0,0,-0.17844424224136934,8.240881554319653
RNU6-390P,Pseudogene,RNU6,1.0116781379726645,0.279000014066696,0,0,2.9868792536234987,9.913240067198071
RNU6-391P,Pseudogene,RNU6,0.7681620220696289,0.287000000476837,0,0,6.865524196860804,-1.0232521374680659
RNU6-392P,Pseudogene,RNU6,1.272444021060668,-0.238000005483627,0,0,4.087131643531336,5.647947899534498
RNU6-393P,Pseudogene,RNU6,0.9413964480138156,0.20100000500679,0,0,1.1334055306887758,10.53002702398518
RNU6-394P,Pseudogene,RNU6,1.103706180429991,0.0149999996647239,0,0,0.5239302235221995,-11.82058275537273
RNU6-395P,Pseudogene,RNU6,0.8192047815344689,0.296999990940094,0.32,0,6.530195617911829,-1.0833827336289545
RNU6-396P,Pseudogene,RNU6,1.2570502323888917,0.261999994516373,8.18,0,1.5899337770915163,7.619986645414625
RNU6-397P,Pseudogene,RNU6,2.003900927138162,0.253000006079674,0,0.67,-1.7049673554921019,-9.353727706239429
RNU6-398P,Pseudogene,RNU6,1.3065188919445143,-0.180000007152557,0,0,3.3744937422251833,6.500259033872877
RNU6-399P,Pseudogene,RNU6,1.2405100977521957,-0.14750000089407,0,0,4.399997616050257,6.358145825102125
RNU6-3P,Pseudogene,RNU6,1.168630073396461,0.172999992966652,1.75,0,0.18978353762389555,9.080380074217114
RNU6-400P,Pseudogene,RNU6,1.4090322242392863,0.319000005722046,0,0,0.9272502305483951,6.54967271490315
RNU6-401P,Pseudogene,RNU6,1.230172513604261,-0.0245000002905726,0,0,4.476765537498011,6.349953762724195
RNU6-402P,Pseudogene,RNU6,1.2140137655671974,-0.150000005960464,0,0,4.163593435523524,6.703875652982984
RNU6-403P,Pseudogene,RNU6,0.801560370855265,-0.0600000005215406,0,0,5.141708755729212,9.101522080137524
RNU6-405P,Pseudogene,RNU6,1.23148820613218,0.347000002861023,0,0,-11.98401269889115,-1.7566150505997797
RNU6-406P,Pseudogene,RNU6,1.5581734311952813,0.293000012636185,0,0,-12.816209888222204,-2.0562974293687004
RNU6-407P,Pseudogene,RNU6,1.2357389050685337,0.114000000059605,0.38,0,5.894953632590784,-3.466253407762255
RNU6-408P,Pseudogene,RNU6,1.3893713094824591,0.152999997138977,0,0,1.6426693441844118,6.464220635130201
RNU6-409P,Pseudogene,RNU6,1.1689422074972615,0.20100000500679,0.25,0,1.1071238162493837,8.946759812071118
RNU6-40P,Pseudogene,RNU6,1.330939805812636,0.118000000715256,0,0,-0.5420690534138547,7.258110634519849
RNU6-410P,Pseudogene,RNU6,1.266015912846166,-0.0740000009536743,0,0,4.882259273765101,6.245504967405592
RNU6-411P,Pseudogene,RNU6,1.3958636987791062,0.30799999833107,0.09,0,-0.13590142703293429,6.882587544157301
RNU6-412P,Pseudogene,RNU6,1.2124230766710138,0.30799999833107,0,0,1.818332457778467,7.903504482939039
RNU6-413P,Pseudogene,RNU6,1.168630073396461,0.090999998152256,0,0,2.6287602426982057,6.8523780028365
RNU6-414P,Pseudogene,RNU6,0.7013653244983569,0.123000003397465,0,0,4.712722683188929,9.621181122495923
RNU6-415P,Pseudogene,RNU6,1.4681500950716708,0.277999997138977,0.99,0,1.4165914299464357,6.169070355131422
RNU6-416P,Pseudogene,RNU6,0.9779555333735755,0.202999994158745,0,0,6.586882972953333,-1.92668546037456
RNU6-417P,Pseudogene,RNU6,1.9477167889941016,0.177000001072884,0,0.55,1.7765300514674318,4.040123335554395
RNU6-418P,Pseudogene,RNU6,0.9738583944970508,-0.0700000002980232,5.48,0,4.2910839560008185,8.405347935392651
RNU6-419P,Pseudogene,RNU6,1.433478335180315,0.347000002861023,0,0,5.274176502463831,-4.032133467958178
RNU6-41P,Pseudogene,RNU6,1.2335539663629311,0.0549999997019768,0,0,-12.132473087074743,-0.5361105282761713
RNU6-420P,Pseudogene,RNU6,1.298477859329401,0.361000001430511,0,0,0.8515289964652194,7.66105138464192
RNU6-421P,Pseudogene,RNU6,1.201092019879696,0.003000000026077,0.08,0,-11.555904483559118,-2.67870224313518
RNU6-422P,Pseudogene,RNU6,0.9738583944970508,-0.138999998569489,0,0,4.885720157859339,8.299787155821118
RNU6-424P,Pseudogene,RNU6,0.5623645776476621,0.130999997258186,0,0,4.900886917350306,10.08679258032063
RNU6-425P,Pseudogene,RNU6,0.7491708041326987,-0.046000000089407,0,0,8.117426777122034,-2.3720675785996574
RNU6-426P,Pseudogene,RNU6,1.217490322742361,0.115000002086163,0,0,0.22107305550338163,-10.908394225404468
RNU6-428P,Pseudogene,RNU6,1.0387822874635209,0.30799999833107,0,0,1.1092233898615969,10.147110573484692
RNU6-429P,Pseudogene,RNU6,1.3829390349015218,-0.222000002861023,0,0,3.180896663901819,6.431541554167066
RNU6-42P,Pseudogene,RNU6,1.5581734311952813,0.592000007629395,0.05,0.4,-0.11370781636475191,6.255912892057691
RNU6-430P,Pseudogene,RNU6,1.6880212171282214,-0.143999993801117,0.47,0,-11.810322856667028,-2.899384625718798
RNU6-431P,Pseudogene,RNU6,1.3958636987791062,0.30799999833107,0,0,-0.19067434048889742,6.902271858885084
RNU6-432P,Pseudogene,RNU6,1.115321005318488,-0.230000004172325,0,0,5.093127155540003,6.972034565641676
RNU6-433P,Pseudogene,RNU6,0.801560370855265,-0.188500002026558,0,0,7.733164692161097,-2.6129783471085686
RNU6-434P,Pseudogene,RNU6,0.7466247691144057,0.20100000500679,0.06,0,5.376311683890833,-0.9836387713410517
RNU6-435P,Pseudogene,RNU6,1.157809424568716,0.0189999993890524,0,0,7.0315832140422,-2.8150633652665276
RNU6-436P,Pseudogene,RNU6,0.5484360432167602,0.325499996542931,0,0,4.3629034998393195,10.876456848814282
RNU6-437P,Pseudogene,RNU6,1.9743697555803368,0.305000007152557,0.28,0.59,1.7679388763880861,3.9274388472578865
RNU6-438P,Pseudogene,RNU6,0.910510324175398,-0.068000003695488,0,0,5.077828312156214,8.62690602941731
RNU6-439P,Pseudogene,RNU6,1.6384095630689377,0.214000001549721,0,0,1.094892287490381,5.20160781545857
RNU6-43P,Pseudogene,RNU6,1.330939805812636,-0.41100001335144,0.56,0,7.138654136893763,-2.7940131504990715
RNU6-440P,Pseudogene,RNU6,0.5954448469210539,-0.123000003397465,0,0,5.190205002067103,9.74760686559895
RNU6-441P,Pseudogene,RNU6,1.4418004155006654,-0.110500004142523,0,0,2.700881147620691,5.347150437071119
RNU6-442P,Pseudogene,RNU6,1.3025356026398056,0.304499998688698,0,0,1.1022830548262728,7.568138710691724
RNU6-444P,Pseudogene,RNU6,1.157809424568716,0.33899998664856,2.87,0,2.2358396294093263,8.109077088072095
RNU6-445P,Pseudogene,RNU6,1.136168126913226,0.305000007152557,0,0,0.7386520149684085,9.318766228391919
RNU6-446P,Pseudogene,RNU6,1.0158139291027417,0.381999999284744,1.46,0,6.124252701041712,-2.9268468697526115
RNU6-447P,Pseudogene,RNU6,0.9685521147834452,0.25,0.07,0,2.7897418978190553,10.227100006773266
RNU6-448P,Pseudogene,RNU6,1.2335539663629311,-0.046000000089407,0.26,0,4.595514679191126,6.399561993315015
RNU6-449P,Pseudogene,RNU6,1.330939805812636,-0.108999997377396,0,0,3.788476133582605,5.6638609091780525
RNU6-44P,Pseudogene,RNU6,1.266015912846166,0.29899999499321,0,0,-0.3620666620755063,8.056658379270825
RNU6-450P,Pseudogene,RNU6,1.3634017522958712,0.238000005483627,0,0,-12.103854274513708,-0.6363158305146357
RNU6-451P,Pseudogene,RNU6,0.9413964480138156,-0.0860000029206276,0,0,-10.97630891776322,-1.276583321855273
RNU6-452P,Pseudogene,RNU6,1.266015912846166,0.211999997496605,0,0,0.09212025427581205,-10.359999068544116
RNU6-453P,Pseudogene,RNU6,0.9807326890464418,-0.108999997377396,0,0,7.899744892356409,-2.7711104233719963
RNU6-454P,Pseudogene,RNU6,1.103706180429991,-0.207000002264977,0,0,-11.305538272621618,-2.490219243333544
RNU6-455P,Pseudogene,RNU6,1.006320340980286,0.263999998569489,0.21,0,6.040957355735316,-1.1692509730317255
RNU6-456P,Pseudogene,RNU6,0.9413964480138156,0.185000002384186,0,0,2.9939660074687136,10.099861733152661
RNU6-457P,Pseudogene,RNU6,2.304798200309687,0.305000007152557,0,0.67,1.654367590186609,4.426856152250562
RNU6-458P,Pseudogene,RNU6,2.142488467893512,-0.284000009298325,0,0.27,-1.8546453473591673,-9.445859320924487
RNU6-45P,Pseudogene,RNU6,1.3634017522958712,0.232999995350838,0.35,0,4.77161064171554,-1.066513307855334
RNU6-460P,Pseudogene,RNU6,1.1256480516640297,0.194999992847443,0.72,0,1.3667568209147585,9.016620270445141
RNU6-461P,Pseudogene,RNU6,1.0387822874635209,-0.256000012159348,0.67,0,4.767947101829066,7.783848396971021
RNU6-462P,Pseudogene,RNU6,1.3893713094824591,0.30799999833107,0,0,1.1900031807398928,6.438462368681226
RNU6-463P,Pseudogene,RNU6,1.006320340980286,0.0089999996125698,0,0,4.32320132279159,8.449485890104565
RNU6-464P,Pseudogene,RNU6,1.001950463569081,-0.163500003516674,0,0,5.351209068534388,7.684219948484693
RNU6-465P,Pseudogene,RNU6,0.0687807578951712,0.277999997138977,0,0.26,5.364790821311487,10.934357277586255
RNU6-466P,Pseudogene,RNU6,1.1802911609681086,0.30799999833107,0.09,0,1.849042439696802,8.079002014829907
RNU6-467P,Pseudogene,RNU6,1.4841011714926269,0.338500007987022,5.72,0,-12.198059177162634,-0.7135231574036738
RNU6-468P,Pseudogene,RNU6,1.115321005318488,0.211999997496605,0,0,1.0632103922343386,9.3229852835677
RNU6-469P,Pseudogene,RNU6,0.8597594736896406,-0.223000004887581,0,0,5.3096808435893195,8.532793633177075
RNU6-46P,Pseudogene,RNU6,1.330939805812636,0.137999996542931,1.09,0,-0.5307836291813718,7.272192589475904
RNU6-470P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,1.9048995020365846,10.2272239844344
RNU6-471P,Pseudogene,RNU6,1.2779594591937713,0.284000009298325,0,0,1.075341814992441,7.626150719358717
RNU6-472P,Pseudogene,RNU6,1.4932495382288111,0.284000009298325,0,0,0.9328130128359927,5.895534149839674
RNU6-473P,Pseudogene,RNU6,0.4220053042820553,-0.167999997735023,0,0,5.36260881447555,10.2758022467635
RNU6-474P,Pseudogene,RNU6,0.8115486620808757,0.30799999833107,0,0,3.262033605811609,11.010222069456372
RNU6-475P,Pseudogene,RNU6,1.3025356026398056,-0.163000002503395,0,0,3.988161945579065,5.541412941648756
RNU6-476P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,1.84,0,-0.2741349098706113,8.21414100332478
RNU6-477P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0,0,-0.054798638584600545,6.327190033628736
RNU6-478P,Pseudogene,RNU6,1.2946414474722916,0.214000001549721,0,0,2.0379721167063845,7.118376366331373
RNU6-479P,Pseudogene,RNU6,0.7608461932880134,0.0610000006854534,1.37,0,2.184501195189966,-13.45664060907146
RNU6-47P,Pseudogene,RNU6,1.6880212171282214,0.0769999995827675,0.66,0,1.625970864532007,4.83227359457234
RNU6-480P,Pseudogene,RNU6,1.201092019879696,-0.104999996721745,0,0,3.554687643287195,7.350500218107496
RNU6-481P,Pseudogene,RNU6,0.7790867155976406,-0.184000000357628,0.71,0,5.23877897286178,9.232091538145337
RNU6-482P,Pseudogene,RNU6,1.5906353776785165,-0.0149999996647239,0,0,1.9633043053126467,4.145910851194654
RNU6-483P,Pseudogene,RNU6,0.7718729497124773,0.284000009298325,0.42,0,3.723592901465906,10.508713356687817
RNU6-484P,Pseudogene,RNU6,1.5906353776785165,0.0850000008940697,0.67,0,0.9352531673884524,5.443297974302564
RNU6-485P,Pseudogene,RNU6,1.0387822874635209,-0.0900000035762787,10.96,0,4.233958626029505,8.127907387449536
RNU6-486P,Pseudogene,RNU6,1.103706180429991,0.0270000007003546,0,0,4.006651544806971,7.589496247007642
RNU6-487P,Pseudogene,RNU6,0.9351537659978092,0.282000005245209,0,0,1.1236437799906862,10.537103287412915
RNU6-488P,Pseudogene,RNU6,1.0876391564130363,-0.142000004649162,0,0,5.245278740165247,7.08966409368733
RNU6-489P,Pseudogene,RNU6,1.0387822874635209,0.144999995827675,0.09,0,6.760332966086878,-3.251684077546801
RNU6-48P,Pseudogene,RNU6,1.006320340980286,0.211999997496605,0.91,0,1.059562617776407,10.43539106054524
RNU6-490P,Pseudogene,RNU6,1.3958636987791062,0.003000000026077,0.3,0,3.190589332816614,5.958870045378004
RNU6-491P,Pseudogene,RNU6,1.1367583441220122,-0.0665000006556511,0,0,5.01496591591598,6.8884116332075935
RNU6-492P,Pseudogene,RNU6,1.2023405562828977,0.421000003814697,0,0,-11.8698101995015,-1.0416976292588374
RNU6-493P,Pseudogene,RNU6,1.318616289092149,0.217999994754791,0,0,1.2593685629344118,6.972822300627027
RNU6-494P,Pseudogene,RNU6,1.0806221295974685,-0.134499996900558,0,0,3.9989146234965456,7.80608665151814
RNU6-495P,Pseudogene,RNU6,1.6880212171282214,0.303999990224838,0.71,0,4.496633196113123,-1.6289502461411616
RNU6-496P,Pseudogene,RNU6,0.8420432178681572,0.305000007152557,0,0,2.8779140951609743,11.125681511595044
RNU6-497P,Pseudogene,RNU6,1.0353488123547172,0.375999987125397,0,0,6.042917633292689,-1.231983073518481
RNU6-498P,Pseudogene,RNU6,0.5518530902149955,0.298000007867813,0,0,4.606557274100794,10.957698456480298
RNU6-499P,Pseudogene,RNU6,1.5906353776785165,-0.149000003933907,0,0,2.3436852934336794,4.952627770139967
RNU6-49P,Pseudogene,RNU6,1.298477859329401,0.146999999880791,2.66,0,4.826556110618128,-1.1973513443925043
RNU6-4P,Pseudogene,RNU6,1.330939805812636,0.360000014305115,0,0,-0.48143897032974825,7.779173962309156
RNU6-500P,Pseudogene,RNU6,1.266015912846166,-0.0209999997168779,0,0,3.934220218894495,6.233114830686842
RNU6-501P,Pseudogene,RNU6,0.5557485237929837,0.239999994635582,0,0,-10.328620052101599,-2.1508957226731438
RNU6-502P,Pseudogene,RNU6,0.9648411871405967,0.214000001549721,0,0,-11.2863141057515,-0.8105657179810664
RNU6-503P,Pseudogene,RNU6,0.6946856547412297,0.171000003814697,0,0,4.630456829307093,10.06752931280354
RNU6-504P,Pseudogene,RNU6,0.7681620220696289,0.197999998927116,0,0,3.720414066550745,10.411946884825024
RNU6-505P,Pseudogene,RNU6,0.8764725550473457,0.214000001549721,0,0,3.4370616915202272,10.2155634085677
RNU6-506P,Pseudogene,RNU6,0.775978656891799,0.301999986171722,0,0,3.70121850991012,10.90203630132893
RNU6-507P,Pseudogene,RNU6,1.2851684612712748,0.0360000003129244,0,0,7.250902557609095,-4.287410624788012
RNU6-508P,Pseudogene,RNU6,1.315181579364464,-0.214000001549721,0,0,3.955005789039148,5.693262211515699
RNU6-509P,Pseudogene,RNU6,1.2335539663629311,0.347000002861023,0.99,0,-12.312244510414587,-1.6294235070206782
RNU6-50P,Pseudogene,RNU6,0.9779555333735755,0.20100000500679,0.75,0,2.7729104998088014,10.19663201971272
RNU6-510P,Pseudogene,RNU6,1.736714136853074,0.0175000000745058,1.07,0,1.7338021042323244,4.7971969763777595
RNU6-511P,Pseudogene,RNU6,1.168630073396461,-0.241999998688698,0,0,3.539809370276941,7.350352398588453
RNU6-512P,Pseudogene,RNU6,0.910510324175398,0.204999998211861,0,0,2.439008260009302,10.259221665098462
RNU6-513P,Pseudogene,RNU6,1.9371042295668903,0.28600001335144,2.93,0.41,1.7668600323176515,4.007870308592115
RNU6-514P,Pseudogene,RNU6,1.4283256452623412,0.252000004053116,0,0,-0.11181137538193331,6.483577362730299
RNU6-516P,Pseudogene,RNU6,1.4027306489967135,0.28999999165535,4.16,0,-11.856779193642126,-0.7665046532609125
RNU6-517P,Pseudogene,RNU6,0.8525687580915091,-0.0925000011920929,0,0,-10.710218524696813,-2.757831939027514
RNU6-518P,Pseudogene,RNU6,1.157809424568716,0.284000009298325,0,0,-11.959077930214391,-1.7688659508683344
RNU6-519P,Pseudogene,RNU6,1.1899707974734026,0.214000001549721,0,0,-12.501009082558141,-2.1651605446793694
RNU6-520P,Pseudogene,RNU6,0.6345686269270847,-0.25900000333786,0,0,5.184245968101038,9.726626030638013
RNU6-521P,Pseudogene,RNU6,0.2646421541871351,0.296000003814697,0,0.07,5.284002208945765,10.897847763731274
RNU6-522P,Pseudogene,RNU6,1.3634017522958712,-0.0579999983310699,0,0,3.2649504187083376,5.767152897550855
RNU6-523P,Pseudogene,RNU6,1.286454916187462,0.165999993681908,0,0,2.1699370386576784,7.096669308378492
RNU6-524P,Pseudogene,RNU6,1.2335539663629311,0.284000009298325,0,0,0.6785574125623836,8.142089478208813
RNU6-525P,Pseudogene,RNU6,1.1689422074972615,0.30799999833107,0,0,6.15907516503097,-4.364733584687914
RNU6-526P,Pseudogene,RNU6,1.6384095630689377,-0.229000002145767,0,0,2.293900871512903,4.877735726072584
RNU6-527P,Pseudogene,RNU6,1.0353488123547172,0.347000002861023,0.27,0,0.8693683388209476,10.214346520139966
RNU6-528P,Pseudogene,RNU6,1.1809656130600903,0.30799999833107,0,0,2.102714920279993,8.084407917692456
RNU6-529P,Pseudogene,RNU6,1.0353488123547172,0.144999995827675,0,0,-11.907188510658727,-0.11780221061488588
RNU6-530P,Pseudogene,RNU6,1.0387822874635209,0.0419999994337559,3.27,0,5.322395706412806,7.40721666021565
RNU6-531P,Pseudogene,RNU6,1.3693323002110775,0.305000007152557,1.89,0,0.8776170554137362,6.730146996214185
RNU6-532P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,5.203984165427698,-1.2961191018082758
RNU6-533P,Pseudogene,RNU6,1.6230973241617517,0.305000007152557,0,0,4.499182844398035,-1.6416498501755854
RNU6-534P,Pseudogene,RNU6,0.7864365902730902,0.0564999990165234,0.37,0,4.980110073325648,9.439827553465161
RNU6-535P,Pseudogene,RNU6,1.266015912846166,-0.172000005841255,0,0,4.289308929679407,6.177572838499342
RNU6-536P,Pseudogene,RNU6,1.298477859329401,0.301999986171722,0,0,5.100520992515101,-2.633351453111376
RNU6-537P,Pseudogene,RNU6,0.9442329287744868,0.263999998569489,0,0,2.802509451148523,10.299113861753735
RNU6-538P,Pseudogene,RNU6,0.7790867155976406,-0.116999998688698,0,0,5.253497505424036,9.291988007261548
RNU6-539P,Pseudogene,RNU6,1.5175172069589966,0.30799999833107,0,0,-0.04532698369263277,6.177564255430494
RNU6-53P,Pseudogene,RNU6,1.2451912679323929,-0.025000000372529,0.37,0,7.2986735346293585,-3.548485883043017
RNU6-540P,Pseudogene,RNU6,1.272444021060668,-0.0439999997615814,2.77,0,4.233728552100672,6.157166115476881
RNU6-541P,Pseudogene,RNU6,1.1367583441220122,0.30799999833107,0.35,0,0.5066099556660785,9.445327393247876
RNU6-542P,Pseudogene,RNU6,0.8430651149772205,0.347000002861023,0,0,3.491612816092981,10.226675621702466
RNU6-543P,Pseudogene,RNU6,1.3829390349015218,0.28600001335144,0,0,-12.529865360023962,-1.208314665124621
RNU6-544P,Pseudogene,RNU6,1.330939805812636,-0.19200000166893,0,0,3.849382305381311,5.819575897886549
RNU6-545P,Pseudogene,RNU6,1.5697223929248938,0.152999997138977,0,0,0.9832639040923251,5.4761706511519295
RNU6-546P,Pseudogene,RNU6,0.5193911437317604,0.214000001549721,0,0,4.581297302482142,10.849109284117016
RNU6-547P,Pseudogene,RNU6,0.9194368959810392,0.293999999761581,0,0,-10.96631250357865,-1.640869506166186
RNU6-548P,Pseudogene,RNU6,0.9363154476947008,-0.186000004410744,2.65,0,4.100536251304163,8.295385948850903
RNU6-549P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,5.87,0,-12.113737201454626,-0.5800850470521113
