Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,Sammon1,Sammon2
RNU6-507P,Pseudogene,RNU6,1.2851684612712748,0.0360000003129244,0,0,-0.396880635579898,-0.4644369562912685
RNU6-508P,Pseudogene,RNU6,1.315181579364464,-0.214000001549721,0,0,-0.49680751121110717,-0.5325006136628571
RNU6-509P,Pseudogene,RNU6,1.2335539663629311,0.347000002861023,0.99,0,0.7134735831049867,1.2094661327799803
RNU6-50P,Pseudogene,RNU6,0.9779555333735755,0.20100000500679,0.75,0,-0.5742149645355955,-0.5642311051526256
RNU6-510P,Pseudogene,RNU6,1.736714136853074,0.0175000000745058,1.07,0,-0.17994670961370746,-0.22802369554486232
RNU6-511P,Pseudogene,RNU6,1.168630073396461,-0.241999998688698,0,0,-0.35940379061374667,-0.06164452409478971
RNU6-512P,Pseudogene,RNU6,0.910510324175398,0.204999998211861,0,0,-0.5649270434798216,-0.4844356138293093
RNU6-514P,Pseudogene,RNU6,1.4283256452623412,0.252000004053116,0,0,-0.26774912720480465,-0.2661687998788886
RNU6-516P,Pseudogene,RNU6,1.4027306489967135,0.28999999165535,4.16,0,1.194918380653182,2.117311745497317
RNU6-517P,Pseudogene,RNU6,0.8525687580915091,-0.0925000011920929,0,0,0.5600245897545308,1.2847606928282447
RNU6-518P,Pseudogene,RNU6,1.157809424568716,0.284000009298325,0,0,0.7264201605940834,1.311027564657931
RNU6-519P,Pseudogene,RNU6,1.1899707974734026,0.214000001549721,0,0,0.5441229558058231,0.9033964032119086
RNU6-520P,Pseudogene,RNU6,0.6345686269270847,-0.25900000333786,0,0,-0.8322585138042335,-0.6869820949895313
RNU6-522P,Pseudogene,RNU6,1.3634017522958712,-0.0579999983310699,0,0,-0.43970330387970585,-0.4837068711548412
RNU6-523P,Pseudogene,RNU6,1.286454916187462,0.165999993681908,0,0,-0.5313575191305111,-0.7189098233352625
RNU6-524P,Pseudogene,RNU6,1.2335539663629311,0.284000009298325,0,0,-0.43232226807383184,-0.4359031902648563
RNU6-525P,Pseudogene,RNU6,1.1689422074972615,0.30799999833107,0,0,-0.36692321715782017,-0.47269997343533987
RNU6-526P,Pseudogene,RNU6,1.6384095630689377,-0.229000002145767,0,0,-0.35128016877877827,-0.48596105419457075
RNU6-527P,Pseudogene,RNU6,1.0353488123547172,0.347000002861023,0.27,0,-0.4446789786894481,-0.35456832726559
RNU6-528P,Pseudogene,RNU6,1.1809656130600903,0.30799999833107,0,0,-0.525507347237858,-0.714062068678421
RNU6-529P,Pseudogene,RNU6,1.0353488123547172,0.144999995827675,0,0,0.7842989191183246,1.8800326712637627
RNU6-530P,Pseudogene,RNU6,1.0387822874635209,0.0419999994337559,3.27,0,-0.6158962365906152,-0.6508735774283783
RNU6-531P,Pseudogene,RNU6,1.3693323002110775,0.305000007152557,1.89,0,-0.3842819301880363,-0.4767326531696547
RNU6-532P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,0.18891851147651262,0.7288987809927979
RNU6-533P,Pseudogene,RNU6,1.6230973241617517,0.305000007152557,0,0,0.2487098637719829,0.6345525804391089
RNU6-534P,Pseudogene,RNU6,0.7864365902730902,0.0564999990165234,0.37,0,-0.7303607281447163,-0.7085919426887123
RNU6-535P,Pseudogene,RNU6,1.266015912846166,-0.172000005841255,0,0,-0.5162492850243445,-0.5393145739966271
RNU6-536P,Pseudogene,RNU6,1.298477859329401,0.301999986171722,0,0,-0.11713474057137706,0.05806370101411467
RNU6-537P,Pseudogene,RNU6,0.9442329287744868,0.263999998569489,0,0,-0.5961281885995813,-0.5601988089992925
RNU6-538P,Pseudogene,RNU6,0.7790867155976406,-0.116999998688698,0,0,-0.6685327315737926,-0.46482588500481503
RNU6-539P,Pseudogene,RNU6,1.5175172069589966,0.30799999833107,0,0,-0.225269399683269,-0.25753662276492767
RNU6-53P,Pseudogene,RNU6,1.2451912679323929,-0.025000000372529,0.37,0,-0.22557828046866604,-0.13911571785837318
RNU6-540P,Pseudogene,RNU6,1.272444021060668,-0.0439999997615814,2.77,0,-0.5038486039936,-0.5632300673577486
RNU6-541P,Pseudogene,RNU6,1.1367583441220122,0.30799999833107,0.35,0,-0.4165209766817092,-0.37881135274805366
RNU6-542P,Pseudogene,RNU6,0.8430651149772205,0.347000002861023,0,0,-0.74307753166928725,-0.8591845261159459
RNU6-543P,Pseudogene,RNU6,1.3829390349015218,0.28600001335144,0,0,0.6891989036156103,1.425296968762301
RNU6-544P,Pseudogene,RNU6,1.330939805812636,-0.19200000166893,0,0,-0.4786673706668093,-0.4998567641162073
RNU6-545P,Pseudogene,RNU6,1.5697223929248938,0.152999997138977,0,0,-0.3430994412688221,-0.5230159858911798
RNU6-546P,Pseudogene,RNU6,0.5193911437317604,0.214000001549721,0,0,-0.7465707982813884,-0.5332704872447492
RNU6-547P,Pseudogene,RNU6,0.9194368959810392,0.293999999761581,0,0,0.7632302443431725,1.4584491803453532
RNU6-548P,Pseudogene,RNU6,0.9363154476947008,-0.186000004410744,2.65,0,-0.4802683774264756,-0.15162131914464244
RNU6-549P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,5.87,0,0.8795856680132262,1.813041429723204
RNU6-54P,Pseudogene,RNU6,1.298477859329401,0.164000004529953,0,0,-0.4502069986619077,-0.5313363374334276
RNU6-550P,Pseudogene,RNU6,0.7909787157944694,-0.0410000011324883,0.23,0,-0.7373330928030618,-0.6832971632336127
RNU6-551P,Pseudogene,RNU6,0.9442329287744868,0.30799999833107,0,0,-0.5385835911819156,-0.45951964398229145
RNU6-552P,Pseudogene,RNU6,1.0215965510900435,0.214000001549721,0,0,-0.46608045673786397,-0.33441329263579067
RNU6-553P,Pseudogene,RNU6,1.3748986916753505,0.078999999910593,0.71,0,-0.16754666910827443,-0.0789364777922286
RNU6-554P,Pseudogene,RNU6,1.376264032977908,-0.261000007390976,0,0,0.15481343072641265,0.648423202512161
RNU6-555P,Pseudogene,RNU6,0.9830457378413626,-0.0654999986290932,0,0,-0.6657540697905763,-0.7023288737922077
RNU6-556P,Pseudogene,RNU6,1.356291040209067,0.30799999833107,0,0,-0.34006427010261325,-0.41206223668784114
RNU6-557P,Pseudogene,RNU6,1.0104518614417886,0.261999994516373,0,0,0.29001606544633934,1.08234563325145
RNU6-558P,Pseudogene,RNU6,1.4027306489967135,0.30799999833107,0,0,0.49972178433412806,1.268125385968169
RNU6-559P,Pseudogene,RNU6,1.1341806608020075,0.301999986171722,0,0,0.7334896628788972,1.4411084037090587
RNU6-55P,Pseudogene,RNU6,0.8115486620808757,-0.116500001400709,0,0,-0.7037296984410871,-0.5678353456656564
RNU6-560P,Pseudogene,RNU6,1.4794231536155815,-0.136000007390976,0,0,-0.3752644680219406,-0.39370080988597045
RNU6-561P,Pseudogene,RNU6,0.9194368959810392,0.390000000596046,0,0,-0.5626425847094163,-0.548666550603309
RNU6-562P,Pseudogene,RNU6,0.9413964480138156,0.120999999344349,0,0,-0.5641529228760461,-0.48099636897752
RNU6-563P,Pseudogene,RNU6,0.9326798142359102,-0.028999999165535,0,0,0.616913635176927,1.759975687310157
RNU6-564P,Pseudogene,RNU6,1.2691372538541694,0.0604999996721745,1.23,0,-0.45014948160870966,-0.46187393178404007
RNU6-565P,Pseudogene,RNU6,1.3893713094824591,-0.150999993085861,0,0,-0.5040078090199048,-0.6191206361827004
RNU6-566P,Pseudogene,RNU6,1.5581734311952813,-0.096000000834465,0,0,-0.49302877962310043,-0.7710334943240654
RNU6-567P,Pseudogene,RNU6,1.330939805812636,0.30799999833107,0,0,-0.34900793146525255,-0.35872264386697383
RNU6-56P,Pseudogene,RNU6,1.6433424090652744,0.312000006437302,0,0,-0.38508776144047313,-0.766301442015137
RNU6-570P,Pseudogene,RNU6,0.860087001108189,-0.188999995589256,0,0,-0.6876032747272638,-0.6183324440039466
RNU6-571P,Pseudogene,RNU6,1.201092019879696,0.30799999833107,0,0,-0.39654847949007327,-0.38164091671542777
RNU6-572P,Pseudogene,RNU6,0.9986106286905176,-0.0750000029802322,0,0,-0.07067926908914349,0.5371911617047503
RNU6-573P,Pseudogene,RNU6,1.736714136853074,0.30799999833107,0,0,-0.3125015234936232,-0.6815414508151224
RNU6-574P,Pseudogene,RNU6,1.330939805812636,-0.135000005364418,0.55,0,-0.39721087684448525,-0.28143516354415715
RNU6-575P,Pseudogene,RNU6,0.8270067318347971,-0.0850000008940697,0,0,-0.9339959515444685,-1.1172871435092833
RNU6-576P,Pseudogene,RNU6,1.6005012633744016,0.30799999833107,0,0,-0.3276194074675773,-0.5635777121786764
RNU6-577P,Pseudogene,RNU6,1.4177258260025094,0.30799999833107,1.62,0,-0.11813943173252764,-0.06478407109635953
RNU6-578P,Pseudogene,RNU6,1.3826267885626415,0.204999998211861,0,0,-0.6668084960385381,-1.0977056732462562
RNU6-579P,Pseudogene,RNU6,0.7151175857630304,-0.0685000009834766,0,0,-0.9781923362765281,-1.1253724015744067
RNU6-57P,Pseudogene,RNU6,1.2140137655671974,-0.330000013113022,0,0,-0.6112288425852342,-0.6403380945938405
RNU6-580P,Pseudogene,RNU6,0.9738583944970508,0.30799999833107,0,0,-0.47300157015525346,-0.34066074521419903
RNU6-581P,Pseudogene,RNU6,1.356291040209067,-0.0890000015497208,0,0,-0.5641686031817601,-0.7954457203268228
RNU6-582P,Pseudogene,RNU6,1.3634017522958712,-0.247999995946884,0,0,-0.38752748377236124,-0.2861982934757957
RNU6-583P,Pseudogene,RNU6,1.3591675853632754,-0.235999993979931,2.75,0,-0.5754212233533144,-0.729871335776993
RNU6-584P,Pseudogene,RNU6,1.060309683552403,0.347000002861023,1.13,0,1.1705035134732114,2.069741359400726
RNU6-586P,Pseudogene,RNU6,1.4027306489967135,0.0314999995753169,0,0,-0.28255697763924986,-0.3657397264203559
RNU6-587P,Pseudogene,RNU6,0.9175093553186052,-0.176500000059605,0,0,-0.6855723042831245,-0.6550777004457626
RNU6-588P,Pseudogene,RNU6,1.3893713094824591,0.453999996185303,0,0,-0.4165309690958621,-0.61695314115111
RNU6-589P,Pseudogene,RNU6,0.7790867155976406,0.293000012636185,1.33,0,-0.5159992555230085,-0.2402566177615393
RNU6-58P,Pseudogene,RNU6,1.5175172069589966,0.0329999998211861,0,0,-0.6330358596345961,-1.0795473197155683
RNU6-590P,Pseudogene,RNU6,1.4607875917455764,0.0939999967813492,0,0,-0.33216144358121785,-0.35271035697901926
RNU6-591P,Pseudogene,RNU6,1.081350311625499,0.197999998927116,0,0,-0.524681079123714,-0.49830476853711586
RNU6-592P,Pseudogene,RNU6,1.112845951769931,-0.230000004172325,0,0,0.9072593218031724,1.8775761416198737
RNU6-593P,Pseudogene,RNU6,1.5196248697464398,-0.214000001549721,0.85,0,-0.36052865304294207,-0.3863405180926333
RNU6-595P,Pseudogene,RNU6,1.298477859329401,0.293000012636185,0.56,0,-0.31962135199670727,-0.2752928742792805
RNU6-596P,Pseudogene,RNU6,1.0278512238518194,-0.252999991178513,0,0,-0.1424656062479929,0.4524806892780584
RNU6-597P,Pseudogene,RNU6,1.3280755164170566,0.30799999833107,0,0,0.3838808336580154,0.8103485072987895
RNU6-598P,Pseudogene,RNU6,1.3232107709356753,0.30799999833107,0,0,0.11591952811301583,0.48959525385906066
RNU6-599P,Pseudogene,RNU6,1.7854070565779263,-0.20100000500679,0,0,-0.2960273500934783,-0.4813588592052969
RNU6-59P,Pseudogene,RNU6,1.266015912846166,0.303000003099442,0.73,0,-0.3457005569225776,-0.3341875588458751
RNU6-5P,Pseudogene,RNU6,1.136168126913226,0.0759999975562096,1.75,0,-0.3234561473268921,-0.059198932822417887
RNU6-600P,Pseudogene,RNU6,0.9823837541795166,0.187999993562698,0,0,1.4977047268236003,2.93856216598349
RNU6-601P,Pseudogene,RNU6,0.6492389296647005,-0.118000000715256,0,0,-0.6952720252733637,-0.4031897162642793
RNU6-602P,Pseudogene,RNU6,1.190889693842108,0.006000000052154,0.09,0,-0.5274505137342956,-0.6023232589647202
RNU6-603P,Pseudogene,RNU6,1.006320340980286,0.294999986886978,0.26,0,-0.49559087980916905,-0.4161750966034287
RNU6-604P,Pseudogene,RNU6,1.2851684612712748,0.30799999833107,0,0,-0.44841473170930796,-0.6097050921048808
RNU6-605P,Pseudogene,RNU6,1.2221321703780892,0.305000007152557,0,0,-0.025318044202993134,0.22075266679831365
RNU6-606P,Pseudogene,RNU6,1.06393298473882,0.104999996721745,0.66,0,-0.5905534936316484,-0.6146746988871811
RNU6-607P,Pseudogene,RNU6,0.868357068426537,-0.0315000005066395,0,0,-0.755331346617573,-0.8006765213823013
RNU6-608P,Pseudogene,RNU6,1.60312074171053,0.284000009298325,0,0,-0.37697609079966715,-0.6535104126957962
RNU6-609P,Pseudogene,RNU6,0.6817008761479356,0.289000004529953,0,0,-0.09974487861795896,0.6296514497060193
RNU6-60P,Pseudogene,RNU6,1.2140137655671974,0.305000007152557,12.28,0,-0.4011182479473732,-0.3849770374292357
RNU6-610P,Pseudogene,RNU6,1.2335539663629311,-0.160999998450279,0.68,0,-0.5099172886757836,-0.5049234255274331
RNU6-611P,Pseudogene,RNU6,1.1021455099259891,0.136999994516373,5.55,0,1.0467383119138705,2.0711589464817344
RNU6-612P,Pseudogene,RNU6,0.9534901143507074,0.194999992847443,0,0,-0.13377388886938632,0.32611618536114056
RNU6-613P,Pseudogene,RNU6,0.9005184413312235,0.214000001549721,0,0,-0.5971689117323141,-0.5507591253996911
RNU6-615P,Pseudogene,RNU6,1.1468866941482565,0.30799999833107,0,0,-0.07517581265741584,0.2469029429163221
RNU6-616P,Pseudogene,RNU6,0.8115486620808757,0.284000009298325,0,0,-0.5924306362891578,-0.4763841028627053
RNU6-617P,Pseudogene,RNU6,0.9089345015305808,-0.180999994277954,0,0,-0.6534334047848102,-0.5109827817270812
RNU6-618P,Pseudogene,RNU6,1.147471840420781,0.347000002861023,0.34,0,-0.04865165339474091,0.2950155213328489
RNU6-619P,Pseudogene,RNU6,0.6110660851890446,0.0425000004470348,3.06,0,-0.6686278051406965,-0.3684472431901913
RNU6-61P,Pseudogene,RNU6,1.2746525775068434,0.194000005722046,0,0,0.22662830929781605,0.8790598224493187
RNU6-620P,Pseudogene,RNU6,1.1216278800509438,0.298000007867813,0,0,-0.5109562822679832,-0.5724733151839363
RNU6-621P,Pseudogene,RNU6,1.2109199486315012,0.214000001549721,1.3,0,-0.42387199306052226,-0.4052370545931769
RNU6-622P,Pseudogene,RNU6,1.281458974765375,0.30799999833107,0,0,-0.39616457713387576,-0.46119442570661345
RNU6-623P,Pseudogene,RNU6,1.1247291552953242,0.305000007152557,0.97,0,-0.011963070343957875,0.4879587007847885
RNU6-624P,Pseudogene,RNU6,0.7466247691144057,0.282999992370605,0,0,-0.6152325219954626,-0.4492863806605841
RNU6-625P,Pseudogene,RNU6,1.298477859329401,-0.11599999666214,0,0,-0.13416094068525444,0.16375015758982314
RNU6-626P,Pseudogene,RNU6,0.9738583944970508,-0.0729999989271164,0,0,-0.5209487033856656,-0.33759827930792125
RNU6-627P,Pseudogene,RNU6,0.8172772408720348,0.30799999833107,0,0,-0.663455549950794,-0.6641572284333821
RNU6-628P,Pseudogene,RNU6,1.266015912846166,-0.101000003516674,0.26,0,-0.2829123738077041,-0.03697726640647795
RNU6-629P,Pseudogene,RNU6,0.6744520919817764,0.30799999833107,0,0,-0.7139053297560926,-0.6611799508601387
RNU6-62P,Pseudogene,RNU6,1.2259158613080523,-0.119000002741814,0.56,0,-0.5535776187922546,-0.5953528023831341
RNU6-630P,Pseudogene,RNU6,0.7864365902730902,0.0084999999962747,0,0,-0.6195260944118895,-0.41474419370465454
RNU6-632P,Pseudogene,RNU6,1.0311740187565128,-0.08249999769032,0,0,-0.5922110020840502,-0.5137789261452418
RNU6-633P,Pseudogene,RNU6,1.315181579364464,0.277999997138977,0,0,1.1787501767847461,1.936614589260855
RNU6-634P,Pseudogene,RNU6,0.9175093553186052,-0.239500001072884,0,0,-0.6150215247595496,-0.41844557351192696
RNU6-635P,Pseudogene,RNU6,1.2599690796777203,0.144000001251698,0,0,-0.569609048630019,-0.8231963639388595
RNU6-636P,Pseudogene,RNU6,1.330939805812636,0.145999997854233,0,0,-0.42180077601540705,-0.5143294992567695
RNU6-637P,Pseudogene,RNU6,1.0712442339467558,0.146999999880791,0.21,0,-0.4567640679764992,-0.33432577773714095
RNU6-638P,Pseudogene,RNU6,1.1689422074972615,0.458999991416931,5.51,0,-0.5618893872718652,-0.7724993657617948
RNU6-639P,Pseudogene,RNU6,1.103706180429991,0.30799999833107,0,0,-0.4174080623330659,-0.31738540562415646
RNU6-63P,Pseudogene,RNU6,0.9871848777901684,0.263999998569489,0,0,-0.5860293292528365,-0.5976177817276697
RNU6-640P,Pseudogene,RNU6,0.9593278089283648,0.0719999969005585,0,0,-0.05982548456430315,0.5748854278532726
RNU6-641P,Pseudogene,RNU6,0.6492389296647005,0.138999998569489,0,0,-0.6269097794112977,-0.32622368819374037
RNU6-643P,Pseudogene,RNU6,1.266015912846166,0.194999992847443,0,0,-0.38995113971851136,-0.3657285923356512
RNU6-644P,Pseudogene,RNU6,1.736714136853074,-0.035500000230968,0,0,0.021020786083509335,0.061836585365612026
RNU6-645P,Pseudogene,RNU6,1.2779594591937713,-0.280499994754791,0,0,-0.27509896886266416,-0.09451730718398395
RNU6-646P,Pseudogene,RNU6,1.507336798023423,-0.262000009417534,0.37,0,-0.41971633804082037,-0.518170162654023
RNU6-647P,Pseudogene,RNU6,1.2335539663629311,-0.27700001001358,0.26,0,-0.4880951331712442,-0.40395025714804184
RNU6-648P,Pseudogene,RNU6,0.9413964480138156,0.30799999833107,0,0,-0.5171258865435007,-0.4217885008411499
RNU6-649P,Pseudogene,RNU6,1.201092019879696,0.30799999833107,0,0,-0.4369281672771091,-0.4550745475404113
RNU6-64P,Pseudogene,RNU6,0.9593278089283648,0.0140000004321337,0,0,-0.67282570841545,-0.6968603045327618
RNU6-650P,Pseudogene,RNU6,1.2829780110085771,0.28600001335144,0,0,-0.5398387119053125,-0.7631707387848137
RNU6-651P,Pseudogene,RNU6,0.6285251161944458,0.104000002145767,0,0,-0.7386953836757663,-0.579921800391537
RNU6-652P,Pseudogene,RNU6,0.9738583944970508,-0.142000004649162,2.9,0,-0.6005364308403184,-0.4854558603599519
RNU6-653P,Pseudogene,RNU6,1.343495841716529,0.0804999992251396,0.24,0,-0.4074557936359984,-0.42391739520817856
RNU6-654P,Pseudogene,RNU6,1.2335539663629311,0.28999999165535,0,0,-0.40194692177082886,-0.4007493592479899
RNU6-655P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0,0,-0.27190699692022247,-0.36550142363207017
RNU6-656P,Pseudogene,RNU6,1.6230973241617517,-0.123999997973442,0,0,-0.31744502427813737,-0.39337362963133526
RNU6-657P,Pseudogene,RNU6,0.8440106085641107,0.30799999833107,0,0,0.3913296452923393,1.2019892452414842
RNU6-658P,Pseudogene,RNU6,1.081350311625499,0.0559999998658895,7.01,0,-0.46253886899909075,-0.29373082810786927
RNU6-659P,Pseudogene,RNU6,1.0687471611403534,0.26800000667572,0,0,-0.5894909521893421,-0.7000137894844253
RNU6-65P,Pseudogene,RNU6,1.4886121173026348,-0.224500000476837,0,0,0.7964122221127077,1.419497602512808
RNU6-660P,Pseudogene,RNU6,1.147187319756159,0.266999989748001,0,0,0.8903890714478526,1.3326571938422673
RNU6-661P,Pseudogene,RNU6,1.5906353776785165,0.101999998092651,0,0,-0.3312983406709263,-0.5040929938266376
RNU6-662P,Pseudogene,RNU6,1.0687471611403534,0.211999997496605,0,0,-0.5187744338611043,-0.5064491201557105
RNU6-663P,Pseudogene,RNU6,0.8192047815344689,0.293000012636185,0,0,-0.6204082927407896,-0.49843305890516826
RNU6-664P,Pseudogene,RNU6,0.7141628226311706,0.303000003099442,0,0,-0.6264100210543776,-0.44306006045961055
RNU6-665P,Pseudogene,RNU6,1.2335539663629311,0.44200000166893,0,0,-0.43011073740626266,-0.5319256181387154
RNU6-666P,Pseudogene,RNU6,1.4607875917455764,0.326999992132187,0,0,-0.618804322896036,-1.099440722152015
RNU6-667P,Pseudogene,RNU6,1.4302351715260608,-0.221000000834465,0,0,-0.41871936357386025,-0.4643360649859607
RNU6-668P,Pseudogene,RNU6,1.266015912846166,-0.170000001788139,0,0,-0.2194672994595456,-0.20737796804361225
RNU6-669P,Pseudogene,RNU6,1.298477859329401,0.156000003218651,0,0,-0.293121541480933,-0.12358368583018167
RNU6-66P,Pseudogene,RNU6,1.0687471611403534,-0.175999999046326,0,0,-0.5103659953765175,-0.31471830275373913
RNU6-670P,Pseudogene,RNU6,0.5677719293558127,0.30799999833107,0,0,-0.7611409326673293,-0.6759382931865703
RNU6-672P,Pseudogene,RNU6,1.298477859329401,-0.0700000002980232,0,0,-0.35229491527772083,-0.19903609976476075
RNU6-673P,Pseudogene,RNU6,1.3359339514254416,0.284000009298325,0,0,-0.5283289643668521,-0.7756236418332059
RNU6-674P,Pseudogene,RNU6,0.5193911437317604,0.0405000001192093,0.36,0,-0.8185786249424629,-0.6620377998478073
RNU6-675P,Pseudogene,RNU6,0.834958719640901,0.0919999983161688,0,0,-0.5685847461930276,-0.34396876133952353
RNU6-677P,Pseudogene,RNU6,1.1348825052703255,0.0070000002160668,0,0,-0.7947586817375254,-1.1026392807653556
RNU6-678P,Pseudogene,RNU6,0.9559894331301324,0.30799999833107,1.15,0,-0.10969881934692953,0.30803451838324886
RNU6-679P,Pseudogene,RNU6,1.2451912679323929,0.214000001549721,0,0,-0.5295547485377772,-0.732212045587519
RNU6-67P,Pseudogene,RNU6,1.145873244933987,0.214000001549721,0.1,0,-0.5662747266202532,-0.6864856190046026
RNU6-680P,Pseudogene,RNU6,1.2570502323888917,-0.125,0,0,-0.4827502881551874,-0.49274848159569273
RNU6-681P,Pseudogene,RNU6,1.703315788067438,0.0010000001639127,1.39,0,-0.33140112153240997,-0.598738895662049
RNU6-682P,Pseudogene,RNU6,1.4090322242392863,0.287000000476837,0,0,-0.010049330153917744,0.21070735941498114
RNU6-684P,Pseudogene,RNU6,1.2451912679323929,0.214000001549721,0,0,-0.40116177708130907,-0.41165184502522406
RNU6-685P,Pseudogene,RNU6,0.7312480576223469,0.103000000119209,0,0,-0.6842705393651923,-0.5422841483920825
RNU6-686P,Pseudogene,RNU6,1.0387822874635209,0.214000001549721,0,0,0.05421744784692867,0.7651786400270372
RNU6-687P,Pseudogene,RNU6,1.209845803201018,0.31700000166893,0,0,-0.537745709651524,-0.7678121715392495
RNU6-689P,Pseudogene,RNU6,1.2335539663629311,0.305000007152557,1.45,0,0.5964511061732658,1.3445361772049278
RNU6-68P,Pseudogene,RNU6,1.1689422074972615,0.268999993801117,0,0,-0.5754256253773332,-0.7645875586964874
RNU6-690P,Pseudogene,RNU6,0.9830457378413626,0.282999992370605,0,0,-0.6396492229204898,-0.728735211811553
RNU6-692P,Pseudogene,RNU6,0.9738583944970508,-0.18299999833107,0,0,-0.6030209743847835,-0.5065857625897359
RNU6-694P,Pseudogene,RNU6,1.5358696448360518,0.214000001549721,0.43,0,-0.3383150771088238,-0.5104964704940137
RNU6-695P,Pseudogene,RNU6,1.3359339514254416,0.305000007152557,0,0,-0.4698868727417115,-0.6739545768827913
