Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,tSNE1,tSNE2
RNU6-425P,Pseudogene,RNU6,0.7491708041326987,-0.046000000089407,0,0,18.60944971373106,-3.7946256841854247
RNU6-426P,Pseudogene,RNU6,1.217490322742361,0.115000002086163,0,0,-17.748189450750314,24.910275537796014
RNU6-428P,Pseudogene,RNU6,1.0387822874635209,0.30799999833107,0,0,-28.598318299859667,-11.035146485284807
RNU6-429P,Pseudogene,RNU6,1.3829390349015218,-0.222000002861023,0,0,-5.8248587145811195,-22.30429256131389
RNU6-42P,Pseudogene,RNU6,1.5581734311952813,0.592000007629395,0.05,0.4,-20.3074683344296,-32.826189856035725
RNU6-430P,Pseudogene,RNU6,1.6880212171282214,-0.143999993801117,0.47,0,7.222879903816855,15.263448355551033
RNU6-431P,Pseudogene,RNU6,1.3958636987791062,0.30799999833107,0,0,-21.50687329815316,-29.24758789186276
RNU6-432P,Pseudogene,RNU6,1.115321005318488,-0.230000004172325,0,0,1.7140335644805644,-8.044505585144703
RNU6-433P,Pseudogene,RNU6,0.801560370855265,-0.188500002026558,0,0,19.252778764769243,-6.891209517836599
RNU6-434P,Pseudogene,RNU6,0.7466247691144057,0.20100000500679,0.06,0,29.940412588372734,-15.395219466382143
RNU6-435P,Pseudogene,RNU6,1.157809424568716,0.0189999993890524,0,0,17.740777115386887,-11.00429101831742
RNU6-436P,Pseudogene,RNU6,0.5484360432167602,0.325499996542931,0,0,-20.9981074154432,2.2657509735776977
RNU6-437P,Pseudogene,RNU6,1.9743697555803368,0.305000007152557,0.28,0.59,2.3431177057583334,-31.27608192346803
RNU6-438P,Pseudogene,RNU6,0.910510324175398,-0.068000003695488,0,0,-8.158069172080852,-0.16384150783551887
RNU6-439P,Pseudogene,RNU6,1.6384095630689377,0.214000001549721,0,0,-8.028616980505934,-28.71745665614992
RNU6-43P,Pseudogene,RNU6,1.330939805812636,-0.41100001335144,0.56,0,16.50850156255463,-12.78313194932837
RNU6-440P,Pseudogene,RNU6,0.5954448469210539,-0.123000003397465,0,0,-11.41772808088937,3.7694055751237077
RNU6-441P,Pseudogene,RNU6,1.4418004155006654,-0.110500004142523,0,0,-3.2676007872251844,-22.02756966057115
RNU6-442P,Pseudogene,RNU6,1.3025356026398056,0.304499998688698,0,0,-18.17325910101519,-20.004381059451667
RNU6-444P,Pseudogene,RNU6,1.157809424568716,0.33899998664856,2.87,0,-17.610457460355207,-12.99716847922438
RNU6-445P,Pseudogene,RNU6,1.136168126913226,0.305000007152557,0,0,-26.0241704217005,-17.084921374712916
RNU6-446P,Pseudogene,RNU6,1.0158139291027417,0.381999999284744,1.46,0,16.504642576874364,-18.499217674129262
RNU6-447P,Pseudogene,RNU6,0.9685521147834452,0.25,0.07,0,-25.076483919479383,-6.127100454634367
RNU6-448P,Pseudogene,RNU6,1.2335539663629311,-0.046000000089407,0.26,0,-1.2031862550323458,-10.881417146790598
RNU6-449P,Pseudogene,RNU6,1.330939805812636,-0.108999997377396,0,0,-1.1902140756093715,-17.316674787944
RNU6-44P,Pseudogene,RNU6,1.266015912846166,0.29899999499321,0,0,-24.584651714633075,-25.99959120272876
RNU6-450P,Pseudogene,RNU6,1.3634017522958712,0.238000005483627,0,0,21.629547507681373,13.005182046484016
RNU6-451P,Pseudogene,RNU6,0.9413964480138156,-0.0860000029206276,0,0,27.21137838850144,20.537327877825152
RNU6-452P,Pseudogene,RNU6,1.266015912846166,0.211999997496605,0,0,-16.869317664292737,21.56667772427566
RNU6-453P,Pseudogene,RNU6,0.9807326890464418,-0.108999997377396,0,0,16.290700844773404,-5.693938090673168
RNU6-454P,Pseudogene,RNU6,1.103706180429991,-0.207000002264977,0,0,16.8729963932155,22.563796011440587
RNU6-455P,Pseudogene,RNU6,1.006320340980286,0.263999998569489,0.21,0,26.78661002797343,-14.958082767490929
RNU6-456P,Pseudogene,RNU6,0.9413964480138156,0.185000002384186,0,0,-23.697358707653997,-5.624902791701067
RNU6-457P,Pseudogene,RNU6,2.304798200309687,0.305000007152557,0,0.67,-0.518174928554297,-29.782403753738695
RNU6-458P,Pseudogene,RNU6,2.142488467893512,-0.284000009298325,0,0.27,-27.52182317836811,17.914344958932023
RNU6-45P,Pseudogene,RNU6,1.3634017522958712,0.232999995350838,0.35,0,28.820376558763154,-22.702462741521607
RNU6-460P,Pseudogene,RNU6,1.1256480516640297,0.194999992847443,0.72,0,-23.654712419690842,-14.567127168112323
RNU6-461P,Pseudogene,RNU6,1.0387822874635209,-0.256000012159348,0.67,0,-4.957914143429123,-2.9749148177983256
RNU6-462P,Pseudogene,RNU6,1.3893713094824591,0.30799999833107,0,0,-13.190918096039308,-25.397531941268674
RNU6-463P,Pseudogene,RNU6,1.006320340980286,0.0089999996125698,0,0,-10.254771286299098,-3.8581888359966547
RNU6-464P,Pseudogene,RNU6,1.001950463569081,-0.163500003516674,0,0,0.7971317659196917,-5.133511739242651
RNU6-465P,Pseudogene,RNU6,0.0687807578951712,0.277999997138977,0,0.26,-18.908709987860206,5.7338367265392565
RNU6-466P,Pseudogene,RNU6,1.1802911609681086,0.30799999833107,0.09,0,-18.680475571511803,-15.30783770105387
RNU6-467P,Pseudogene,RNU6,1.4841011714926269,0.338500007987022,5.72,0,20.702078117590364,11.239090842208332
RNU6-468P,Pseudogene,RNU6,1.115321005318488,0.211999997496605,0,0,-26.104363718501634,-15.158481739672867
RNU6-469P,Pseudogene,RNU6,0.8597594736896406,-0.223000004887581,0,0,-7.230482396902734,1.4017161533465718
RNU6-46P,Pseudogene,RNU6,1.330939805812636,0.137999996542931,1.09,0,-19.07950334483834,-27.879592446272888
RNU6-470P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,-28.153406221119738,-8.688989838555635
RNU6-471P,Pseudogene,RNU6,1.2779594591937713,0.284000009298325,0,0,-18.408267042969975,-19.827864950725868
RNU6-472P,Pseudogene,RNU6,1.4932495382288111,0.284000009298325,0,0,-11.600915439204913,-27.833855032095432
RNU6-473P,Pseudogene,RNU6,0.4220053042820553,-0.167999997735023,0,0,-15.758042254094331,5.015086967961611
RNU6-474P,Pseudogene,RNU6,0.8115486620808757,0.30799999833107,0,0,-25.069616990306663,-0.5887973371837851
RNU6-475P,Pseudogene,RNU6,1.3025356026398056,-0.163000002503395,0,0,0.572368715564656,-16.585733459287926
RNU6-476P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,1.84,0,-24.878037320195887,-25.037017392486604
RNU6-477P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0,0,-19.070032031964374,-30.568997243462533
RNU6-478P,Pseudogene,RNU6,1.2946414474722916,0.214000001549721,0,0,-14.679169657129513,-16.305814061997648
RNU6-479P,Pseudogene,RNU6,0.7608461932880134,0.0610000006854534,1.37,0,-8.103814895653693,34.540629026227535
RNU6-47P,Pseudogene,RNU6,1.6880212171282214,0.0769999995827675,0.66,0,-4.174964956139334,-27.662116959419723
RNU6-480P,Pseudogene,RNU6,1.201092019879696,-0.104999996721745,0,0,-9.799191536108225,-9.821306213748452
RNU6-481P,Pseudogene,RNU6,0.7790867155976406,-0.184000000357628,0.71,0,-9.652739550289343,3.950717648992294
RNU6-482P,Pseudogene,RNU6,1.5906353776785165,-0.0149999996647239,0,0,4.4890520693853535,-28.404397019726165
RNU6-483P,Pseudogene,RNU6,0.7718729497124773,0.284000009298325,0.42,0,-22.112469125940994,-1.7726210796071742
RNU6-484P,Pseudogene,RNU6,1.5906353776785165,0.0850000008940697,0.67,0,-8.72628758159252,-27.865373537013248
RNU6-485P,Pseudogene,RNU6,1.0387822874635209,-0.0900000035762787,10.96,0,-8.846107433732914,-5.61968070865625
RNU6-486P,Pseudogene,RNU6,1.103706180429991,0.0270000007003546,0,0,-10.851701298312523,-7.9879742137080605
RNU6-487P,Pseudogene,RNU6,0.9351537659978092,0.282000005245209,0,0,-16.256701812867526,-6.129589666312525
RNU6-488P,Pseudogene,RNU6,1.0876391564130363,-0.142000004649162,0,0,1.0678346588908048,-6.8335158706265196
RNU6-489P,Pseudogene,RNU6,1.0387822874635209,0.144999995827675,0.09,0,15.536949853276742,-17.154469569340492
RNU6-48P,Pseudogene,RNU6,1.006320340980286,0.211999997496605,0.91,0,-15.487752972736333,-6.5305741070185315
RNU6-490P,Pseudogene,RNU6,1.3958636987791062,0.003000000026077,0.3,0,-4.55102145142062,-19.291808459200045
RNU6-491P,Pseudogene,RNU6,1.1367583441220122,-0.0665000006556511,0,0,-0.24180253189251807,-8.154494046520627
RNU6-492P,Pseudogene,RNU6,1.2023405562828977,0.421000003814697,0,0,19.689863432734505,14.590003342276907
RNU6-493P,Pseudogene,RNU6,1.318616289092149,0.217999994754791,0,0,-15.236115833017962,-21.83102378601085
RNU6-494P,Pseudogene,RNU6,1.0806221295974685,-0.134499996900558,0,0,-9.079323611661028,-7.19163842642738
RNU6-495P,Pseudogene,RNU6,1.6880212171282214,0.303999990224838,0.71,0,25.73149342697952,-25.032668258602257
RNU6-496P,Pseudogene,RNU6,0.8420432178681572,0.305000007152557,0,0,-26.429641055656433,-0.07381997041990548
RNU6-497P,Pseudogene,RNU6,1.0353488123547172,0.375999987125397,0,0,25.913201789128802,-14.717501478967053
RNU6-498P,Pseudogene,RNU6,0.5518530902149955,0.298000007867813,0,0,-22.186829252049478,3.539314358838254
RNU6-499P,Pseudogene,RNU6,1.5906353776785165,-0.149000003933907,0,0,-2.686212136991695,-24.174420577060072
RNU6-49P,Pseudogene,RNU6,1.298477859329401,0.146999999880791,2.66,0,28.507000423574446,-21.585173920395665
RNU6-4P,Pseudogene,RNU6,1.330939805812636,0.360000014305115,0,0,-25.400929604147684,-27.849542859686608
RNU6-500P,Pseudogene,RNU6,1.266015912846166,-0.0209999997168779,0,0,-4.247383138364029,-16.034625125321888
RNU6-501P,Pseudogene,RNU6,0.5557485237929837,0.239999994635582,0,0,19.777167815517718,26.99618180993178
RNU6-502P,Pseudogene,RNU6,0.9648411871405967,0.214000001549721,0,0,22.51346258188686,18.035124510727172
RNU6-503P,Pseudogene,RNU6,0.6946856547412297,0.171000003814697,0,0,-20.30050487738644,-1.9990242430717398
RNU6-504P,Pseudogene,RNU6,0.7681620220696289,0.197999998927116,0,0,-21.83387584210518,-2.09949420487857
RNU6-505P,Pseudogene,RNU6,0.8764725550473457,0.214000001549721,0,0,-22.736661283059213,-4.013778296628676
RNU6-506P,Pseudogene,RNU6,0.775978656891799,0.301999986171722,0,0,-23.181249495234265,-0.6744037320000907
RNU6-507P,Pseudogene,RNU6,1.2851684612712748,0.0360000003129244,0,0,8.624447849065987,-7.398240574186259
RNU6-508P,Pseudogene,RNU6,1.315181579364464,-0.214000001549721,0,0,-0.8949126287481526,-16.11256188174806
RNU6-509P,Pseudogene,RNU6,1.2335539663629311,0.347000002861023,0.99,0,15.770619211337234,17.995698663809886
RNU6-50P,Pseudogene,RNU6,0.9779555333735755,0.20100000500679,0.75,0,-25.107393055047048,-6.1477174846377896
RNU6-510P,Pseudogene,RNU6,1.736714136853074,0.0175000000745058,1.07,0,-3.914251125809678,-27.371357128175035
RNU6-511P,Pseudogene,RNU6,1.168630073396461,-0.241999998688698,0,0,-9.752502509045799,-11.242686003303852
RNU6-512P,Pseudogene,RNU6,0.910510324175398,0.204999998211861,0,0,-27.185250500829667,-6.0787064666730934
RNU6-513P,Pseudogene,RNU6,1.9371042295668903,0.28600001335144,2.93,0.41,2.295064097625272,-30.33711924087595
RNU6-514P,Pseudogene,RNU6,1.4283256452623412,0.252000004053116,0,0,-19.726945315375715,-30.45876525046954
RNU6-516P,Pseudogene,RNU6,1.4027306489967135,0.28999999165535,4.16,0,24.701297408589298,10.838847411409468
RNU6-517P,Pseudogene,RNU6,0.8525687580915091,-0.0925000011920929,0,0,16.662295206313768,26.21204717030885
RNU6-518P,Pseudogene,RNU6,1.157809424568716,0.284000009298325,0,0,15.120281682904114,18.204404438841667
RNU6-519P,Pseudogene,RNU6,1.1899707974734026,0.214000001549721,0,0,12.072947907151576,19.802882038174907
RNU6-520P,Pseudogene,RNU6,0.6345686269270847,-0.25900000333786,0,0,-12.792585625811745,3.5668802446356893
RNU6-521P,Pseudogene,RNU6,0.2646421541871351,0.296000003814697,0,0.07,-18.532427374866952,5.336884829605252
RNU6-522P,Pseudogene,RNU6,1.3634017522958712,-0.0579999983310699,0,0,-3.3358811122419296,-18.98361128297619
RNU6-523P,Pseudogene,RNU6,1.286454916187462,0.165999993681908,0,0,-14.172045744340975,-15.977999409188985
RNU6-524P,Pseudogene,RNU6,1.2335539663629311,0.284000009298325,0,0,-22.291372802836207,-20.173008003662904
RNU6-525P,Pseudogene,RNU6,1.1689422074972615,0.30799999833107,0,0,9.214855419724715,-20.121698401573916
RNU6-526P,Pseudogene,RNU6,1.6384095630689377,-0.229000002145767,0,0,-1.603222064015116,-24.69952796622693
RNU6-527P,Pseudogene,RNU6,1.0353488123547172,0.347000002861023,0.27,0,-29.575217663446125,-12.279045191804432
RNU6-528P,Pseudogene,RNU6,1.1809656130600903,0.30799999833107,0,0,-18.078952246633357,-14.195804849503737
RNU6-529P,Pseudogene,RNU6,1.0353488123547172,0.144999995827675,0,0,24.58059224041216,15.653366765774102
RNU6-530P,Pseudogene,RNU6,1.0387822874635209,0.0419999994337559,3.27,0,-3.1284056275987266,-6.171540146575426
RNU6-531P,Pseudogene,RNU6,1.3693323002110775,0.305000007152557,1.89,0,-15.288301981581226,-25.083445968821287
RNU6-532P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,28.714184001381653,-19.555940693912678
RNU6-533P,Pseudogene,RNU6,1.6230973241617517,0.305000007152557,0,0,25.753292462329508,-24.74818098998309
RNU6-534P,Pseudogene,RNU6,0.7864365902730902,0.0564999990165234,0.37,0,-13.363206810563781,1.5661923104446194
RNU6-535P,Pseudogene,RNU6,1.266015912846166,-0.172000005841255,0,0,-2.20117890133202,-13.936028618996458
RNU6-536P,Pseudogene,RNU6,1.298477859329401,0.301999986171722,0,0,20.86375499349271,-21.649576242789745
RNU6-537P,Pseudogene,RNU6,0.9442329287744868,0.263999998569489,0,0,-25.234530753367473,-5.7120268729120465
RNU6-538P,Pseudogene,RNU6,0.7790867155976406,-0.116999998688698,0,0,-9.88072482103796,2.516767102305954
RNU6-539P,Pseudogene,RNU6,1.5175172069589966,0.30799999833107,0,0,-18.998718487893647,-31.63154460013185
RNU6-53P,Pseudogene,RNU6,1.2451912679323929,-0.025000000372529,0.37,0,13.475200493768497,-9.643197549656294
RNU6-540P,Pseudogene,RNU6,1.272444021060668,-0.0439999997615814,2.77,0,-3.073367499120502,-15.400348183216947
RNU6-541P,Pseudogene,RNU6,1.1367583441220122,0.30799999833107,0.35,0,-27.499082808421367,-17.26768566078398
RNU6-542P,Pseudogene,RNU6,0.8430651149772205,0.347000002861023,0,0,-21.3863037083196,-4.0120233635575815
RNU6-543P,Pseudogene,RNU6,1.3829390349015218,0.28600001335144,0,0,17.63013082910477,16.792391708945686
RNU6-544P,Pseudogene,RNU6,1.330939805812636,-0.19200000166893,0,0,-1.3559401730830085,-16.263461574448634
RNU6-545P,Pseudogene,RNU6,1.5697223929248938,0.152999997138977,0,0,-9.544936198197105,-28.322287643465604
RNU6-546P,Pseudogene,RNU6,0.5193911437317604,0.214000001549721,0,0,-20.769585947837154,2.930435218923541
RNU6-547P,Pseudogene,RNU6,0.9194368959810392,0.293999999761581,0,0,23.773462733795736,22.38843198091301
RNU6-548P,Pseudogene,RNU6,0.9363154476947008,-0.186000004410744,2.65,0,-11.036974016369962,-5.797218167301092
RNU6-549P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,5.87,0,23.170646279837282,10.048840668044258
RNU6-54P,Pseudogene,RNU6,1.298477859329401,0.164000004529953,0,0,-15.75715349403641,-21.52912096883304
RNU6-550P,Pseudogene,RNU6,0.7909787157944694,-0.0410000011324883,0.23,0,-10.25123001807673,1.1553789812722246
RNU6-551P,Pseudogene,RNU6,0.9442329287744868,0.30799999833107,0,0,-28.448243031321454,-8.071730926075952
RNU6-552P,Pseudogene,RNU6,1.0215965510900435,0.214000001549721,0,0,-29.075278852560754,-11.803095619047566
RNU6-553P,Pseudogene,RNU6,1.3748986916753505,0.078999999910593,0.71,0,16.623481212095513,-22.530798463608146
RNU6-554P,Pseudogene,RNU6,1.376264032977908,-0.261000007390976,0,0,15.994909755581832,-12.468514083308321
RNU6-555P,Pseudogene,RNU6,0.9830457378413626,-0.0654999986290932,0,0,-0.5297346422105332,-4.358699645107287
RNU6-556P,Pseudogene,RNU6,1.356291040209067,0.30799999833107,0,0,-21.19917462632869,-25.379881310830417
RNU6-557P,Pseudogene,RNU6,1.0104518614417886,0.261999994516373,0,0,29.810091412005228,-21.00736767931919
RNU6-558P,Pseudogene,RNU6,1.4027306489967135,0.30799999833107,0,0,29.28875663103604,-23.031742088850464
RNU6-559P,Pseudogene,RNU6,1.1341806608020075,0.301999986171722,0,0,12.444536341872231,14.79852309792555
RNU6-55P,Pseudogene,RNU6,0.8115486620808757,-0.116500001400709,0,0,-9.101795304131073,1.5990071803009314
RNU6-560P,Pseudogene,RNU6,1.4794231536155815,-0.136000007390976,0,0,-2.8419403257052624,-22.712958945032202
RNU6-561P,Pseudogene,RNU6,0.9194368959810392,0.390000000596046,0,0,-25.83986402350345,-3.761677390764716
RNU6-562P,Pseudogene,RNU6,0.9413964480138156,0.120999999344349,0,0,-27.14809525775282,-5.85118879221421
RNU6-563P,Pseudogene,RNU6,0.9326798142359102,-0.028999999165535,0,0,19.77104698512585,22.60809811176763
RNU6-564P,Pseudogene,RNU6,1.2691372538541694,0.0604999996721745,1.23,0,-5.4643859421128855,-16.969687669034958
RNU6-565P,Pseudogene,RNU6,1.3893713094824591,-0.150999993085861,0,0,-0.18879461457389196,-18.36517100586697
RNU6-566P,Pseudogene,RNU6,1.5581734311952813,-0.096000000834465,0,0,0.9722477268709525,-21.858191894855572
RNU6-567P,Pseudogene,RNU6,1.330939805812636,0.30799999833107,0,0,-21.98076390907184,-25.668850397829058
RNU6-56P,Pseudogene,RNU6,1.6433424090652744,0.312000006437302,0,0,-8.803008042341823,-30.258189981582106
RNU6-570P,Pseudogene,RNU6,0.860087001108189,-0.188999995589256,0,0,-7.484011942718691,1.255083932803969
RNU6-571P,Pseudogene,RNU6,1.201092019879696,0.30799999833107,0,0,-24.410458471238883,-21.74348223141844
RNU6-572P,Pseudogene,RNU6,0.9986106286905176,-0.0750000029802322,0,0,19.170469101738394,-9.163191541730388
RNU6-573P,Pseudogene,RNU6,1.736714136853074,0.30799999833107,0,0,-7.971689742630596,-30.18112038209803
RNU6-574P,Pseudogene,RNU6,1.330939805812636,-0.135000005364418,0.55,0,-5.73919040395194,-20.882535971654804
RNU6-575P,Pseudogene,RNU6,0.8270067318347971,-0.0850000008940697,0,0,-11.031664007774957,36.48608362693444
RNU6-576P,Pseudogene,RNU6,1.6005012633744016,0.30799999833107,0,0,-9.710550645683258,-29.667760998265496
RNU6-577P,Pseudogene,RNU6,1.4177258260025094,0.30799999833107,1.62,0,13.62671933919963,-25.169013661656734
RNU6-578P,Pseudogene,RNU6,1.3826267885626415,0.204999998211861,0,0,-19.70036671171349,19.647113146345216
RNU6-579P,Pseudogene,RNU6,0.7151175857630304,-0.0685000009834766,0,0,-8.965377728479817,36.535598082010765
RNU6-57P,Pseudogene,RNU6,1.2140137655671974,-0.330000013113022,0,0,2.0145315834349597,-12.358817020632577
RNU6-580P,Pseudogene,RNU6,0.9738583944970508,0.30799999833107,0,0,-30.02823314982176,-11.226921040358974
RNU6-581P,Pseudogene,RNU6,1.356291040209067,-0.0890000015497208,0,0,1.758657058608547,-15.782463071139585
RNU6-582P,Pseudogene,RNU6,1.3634017522958712,-0.247999995946884,0,0,-5.823478672309125,-21.814382458982426
RNU6-583P,Pseudogene,RNU6,1.3591675853632754,-0.235999993979931,2.75,0,1.2308123330502172,-16.988374322470104
RNU6-584P,Pseudogene,RNU6,1.060309683552403,0.347000002861023,1.13,0,21.92877490808275,15.32863153713651
RNU6-586P,Pseudogene,RNU6,1.4027306489967135,0.0314999995753169,0,0,5.413349744839466,-22.99825044849099
RNU6-587P,Pseudogene,RNU6,0.9175093553186052,-0.176500000059605,0,0,-6.741139316456347,1.020097291355152
RNU6-588P,Pseudogene,RNU6,1.3893713094824591,0.453999996185303,0,0,-13.421508267312033,-26.30742666087385
RNU6-589P,Pseudogene,RNU6,0.7790867155976406,0.293000012636185,1.33,0,-17.154313494293515,-5.060534096239912
RNU6-58P,Pseudogene,RNU6,1.5175172069589966,0.0329999998211861,0,0,-25.13505851553483,20.95609445636664
RNU6-590P,Pseudogene,RNU6,1.4607875917455764,0.0939999967813492,0,0,-15.817807645015698,-30.198325360836545
RNU6-591P,Pseudogene,RNU6,1.081350311625499,0.197999998927116,0,0,-24.391631749923544,-13.960549146033136
RNU6-592P,Pseudogene,RNU6,1.112845951769931,-0.230000004172325,0,0,15.248272139871828,23.989524693651227
RNU6-593P,Pseudogene,RNU6,1.5196248697464398,-0.214000001549721,0.85,0,-2.4147070421460946,-23.114790270407866
RNU6-595P,Pseudogene,RNU6,1.298477859329401,0.293000012636185,0.56,0,-23.561980326385427,-26.553403495149695
RNU6-596P,Pseudogene,RNU6,1.0278512238518194,-0.252999991178513,0,0,17.806819049881117,-9.274705427786468
RNU6-597P,Pseudogene,RNU6,1.3280755164170566,0.30799999833107,0,0,7.972790199720567,16.642481783304508
RNU6-598P,Pseudogene,RNU6,1.3232107709356753,0.30799999833107,0,0,25.309330603713157,-21.33858108752082
RNU6-599P,Pseudogene,RNU6,1.7854070565779263,-0.20100000500679,0,0,-1.3920200829175036,-25.694475886845048
RNU6-59P,Pseudogene,RNU6,1.266015912846166,0.303000003099442,0.73,0,-23.751974482510956,-24.147094013713215
RNU6-5P,Pseudogene,RNU6,1.136168126913226,0.0759999975562096,1.75,0,-13.900319220365196,-8.063361460114198
RNU6-600P,Pseudogene,RNU6,0.9823837541795166,0.187999993562698,0,0,26.872404309391968,19.064616519770535
RNU6-601P,Pseudogene,RNU6,0.6492389296647005,-0.118000000715256,0,0,-11.080658822414327,3.684775856006372
RNU6-602P,Pseudogene,RNU6,1.190889693842108,0.006000000052154,0.09,0,-2.1111451832372583,-10.42243615964127
RNU6-603P,Pseudogene,RNU6,1.006320340980286,0.294999986886978,0.26,0,-28.504438536391927,-10.068265205442254
