Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,MDS1,MDS2
RNU6-475P,Pseudogene,RNU6,1.3025356026398056,-0.163000002503395,0,0,-0.5726266316154497,-0.673645697514813
RNU6-476P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,1.84,0,-0.35739981187799685,-0.2725664349741843
RNU6-477P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0,0,-0.27064140750849086,-0.29149630359906664
RNU6-478P,Pseudogene,RNU6,1.2946414474722916,0.214000001549721,0,0,-0.4968959429789457,-0.6874403891385514
RNU6-479P,Pseudogene,RNU6,0.7608461932880134,0.0610000006854534,1.37,0,-0.9426474194145424,-1.1296061219225897
RNU6-47P,Pseudogene,RNU6,1.6880212171282214,0.0769999995827675,0.66,0,-0.16530490383430077,-0.15425722731277403
RNU6-480P,Pseudogene,RNU6,1.201092019879696,-0.104999996721745,0,0,-0.39338347668267576,-0.20397631601569557
RNU6-481P,Pseudogene,RNU6,0.7790867155976406,-0.184000000357628,0.71,0,-0.6336316447591752,-0.3184959139545236
RNU6-482P,Pseudogene,RNU6,1.5906353776785165,-0.0149999996647239,0,0,-0.12433710530858412,-0.06257398761156811
RNU6-483P,Pseudogene,RNU6,0.7718729497124773,0.284000009298325,0.42,0,-0.681556264816145,-0.6764207082667268
RNU6-484P,Pseudogene,RNU6,1.5906353776785165,0.0850000008940697,0.67,0,-0.3191793424951571,-0.4255480607476913
RNU6-485P,Pseudogene,RNU6,1.0387822874635209,-0.0900000035762787,10.96,0,-0.5174152500785876,-0.3565615372589677
RNU6-486P,Pseudogene,RNU6,1.103706180429991,0.0270000007003546,0,0,-0.46734673477377736,-0.3478289176793988
RNU6-487P,Pseudogene,RNU6,0.9351537659978092,0.282000005245209,0,0,-0.42375535955266636,-0.16497662655605114
RNU6-488P,Pseudogene,RNU6,1.0876391564130363,-0.142000004649162,0,0,-0.6177263556016024,-0.6335325354089387
RNU6-489P,Pseudogene,RNU6,1.0387822874635209,0.144999995827675,0.09,0,-0.3185240525839576,-0.0699778708406673
RNU6-48P,Pseudogene,RNU6,1.006320340980286,0.211999997496605,0.91,0,-0.4154926430563443,-0.16763411671948464
RNU6-490P,Pseudogene,RNU6,1.3958636987791062,0.003000000026077,0.3,0,-0.38386038474032236,-0.38572409759135323
RNU6-491P,Pseudogene,RNU6,1.1367583441220122,-0.0665000006556511,0,0,-0.5697401474931234,-0.6086586890465273
RNU6-492P,Pseudogene,RNU6,1.2023405562828977,0.421000003814697,0,0,0.8906446857022288,1.6839321853133031
RNU6-493P,Pseudogene,RNU6,1.318616289092149,0.217999994754791,0,0,-0.427897622578317,-0.5658524526327302
RNU6-494P,Pseudogene,RNU6,1.0806221295974685,-0.134499996900558,0,0,-0.48618391486238394,-0.29053110950459826
RNU6-495P,Pseudogene,RNU6,1.6880212171282214,0.303999990224838,0.71,0,0.3511611606314542,0.6408047127436266
RNU6-496P,Pseudogene,RNU6,0.8420432178681572,0.305000007152557,0,0,-0.540281041377031,-0.40110149038843523
RNU6-497P,Pseudogene,RNU6,1.0353488123547172,0.375999987125397,0,0,-0.0870412742222841,0.33129047415805163
RNU6-498P,Pseudogene,RNU6,0.5518530902149955,0.298000007867813,0,0,-0.6569102208821687,-0.37743067981561557
RNU6-499P,Pseudogene,RNU6,1.5906353776785165,-0.149000003933907,0,0,-0.31586919897111987,-0.35733255492355204
RNU6-49P,Pseudogene,RNU6,1.298477859329401,0.146999999880791,2.66,0,0.2448484280311227,0.997389913905092
RNU6-4P,Pseudogene,RNU6,1.330939805812636,0.360000014305115,0,0,-0.22415538243198568,-0.07754013434289914
RNU6-500P,Pseudogene,RNU6,1.266015912846166,-0.0209999997168779,0,0,-0.4783543829675923,-0.48975108131189926
RNU6-501P,Pseudogene,RNU6,0.5557485237929837,0.239999994635582,0,0,0.4093632289080152,1.5853138210910835
RNU6-502P,Pseudogene,RNU6,0.9648411871405967,0.214000001549721,0,0,0.828803202993821,1.8953128847383283
RNU6-503P,Pseudogene,RNU6,0.6946856547412297,0.171000003814697,0,0,-0.7891622223051271,-0.8326682904566118
RNU6-504P,Pseudogene,RNU6,0.7681620220696289,0.197999998927116,0,0,-0.7009860933489338,-0.669183714445031
RNU6-505P,Pseudogene,RNU6,0.8764725550473457,0.214000001549721,0,0,-0.6572477918027416,-0.6814272772165737
RNU6-506P,Pseudogene,RNU6,0.775978656891799,0.301999986171722,0,0,-0.6565292418790769,-0.5924163248516091
RNU6-507P,Pseudogene,RNU6,1.2851684612712748,0.0360000003129244,0,0,-0.396880505470497,-0.46443924507734935
RNU6-508P,Pseudogene,RNU6,1.315181579364464,-0.214000001549721,0,0,-0.4968064721196879,-0.5324999644391332
RNU6-509P,Pseudogene,RNU6,1.2335539663629311,0.347000002861023,0.99,0,0.7134741866660586,1.2094667976114284
RNU6-50P,Pseudogene,RNU6,0.9779555333735755,0.20100000500679,0.75,0,-0.5742154460244003,-0.5642323590308791
RNU6-510P,Pseudogene,RNU6,1.736714136853074,0.0175000000745058,1.07,0,-0.17994592664357076,-0.22802240119339084
RNU6-511P,Pseudogene,RNU6,1.168630073396461,-0.241999998688698,0,0,-0.35940358138921397,-0.061646596547880926
RNU6-512P,Pseudogene,RNU6,0.910510324175398,0.204999998211861,0,0,-0.56492603103747,-0.4844365412202018
RNU6-514P,Pseudogene,RNU6,1.4283256452623412,0.252000004053116,0,0,-0.26774856845824474,-0.2661691197778121
RNU6-516P,Pseudogene,RNU6,1.4027306489967135,0.28999999165535,4.16,0,1.1949182363245556,2.1173102581017806
RNU6-517P,Pseudogene,RNU6,0.8525687580915091,-0.0925000011920929,0,0,0.5600240651333533,1.2847628870900725
RNU6-518P,Pseudogene,RNU6,1.157809424568716,0.284000009298325,0,0,0.7264208747615385,1.3110276524571647
RNU6-519P,Pseudogene,RNU6,1.1899707974734026,0.214000001549721,0,0,0.5441215066002103,0.9033967982273156
RNU6-520P,Pseudogene,RNU6,0.6345686269270847,-0.25900000333786,0,0,-0.832258361190927,-0.6869800730873333
RNU6-522P,Pseudogene,RNU6,1.3634017522958712,-0.0579999983310699,0,0,-0.4397029084219852,-0.4837052484282606
RNU6-523P,Pseudogene,RNU6,1.286454916187462,0.165999993681908,0,0,-0.5313573611602045,-0.7189091531943447
RNU6-524P,Pseudogene,RNU6,1.2335539663629311,0.284000009298325,0,0,-0.432323694947526,-0.43590218336226516
RNU6-525P,Pseudogene,RNU6,1.1689422074972615,0.30799999833107,0,0,-0.3669239643145065,-0.47269948744554136
RNU6-526P,Pseudogene,RNU6,1.6384095630689377,-0.229000002145767,0,0,-0.3512791199628091,-0.48596090490817917
RNU6-527P,Pseudogene,RNU6,1.0353488123547172,0.347000002861023,0.27,0,-0.4446801622338689,-0.3545685476446635
RNU6-528P,Pseudogene,RNU6,1.1809656130600903,0.30799999833107,0,0,-0.52550632919374,-0.7140623495761036
RNU6-529P,Pseudogene,RNU6,1.0353488123547172,0.144999995827675,0,0,0.7842973682541797,1.8800328639276602
RNU6-530P,Pseudogene,RNU6,1.0387822874635209,0.0419999994337559,3.27,0,-0.6158959588004528,-0.6508744194590688
RNU6-531P,Pseudogene,RNU6,1.3693323002110775,0.305000007152557,1.89,0,-0.38428054975773845,-0.47673388231964475
RNU6-532P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,0.18891670427703705,0.7288975926877588
RNU6-533P,Pseudogene,RNU6,1.6230973241617517,0.305000007152557,0,0,0.24870925750262576,0.6345509483971079
RNU6-534P,Pseudogene,RNU6,0.7864365902730902,0.0564999990165234,0.37,0,-0.7303606463159381,-0.7085909885812374
RNU6-535P,Pseudogene,RNU6,1.266015912846166,-0.172000005841255,0,0,-0.5162487975661206,-0.5393168945261702
RNU6-536P,Pseudogene,RNU6,1.298477859329401,0.301999986171722,0,0,-0.11713726521022973,0.05806348955323094
RNU6-537P,Pseudogene,RNU6,0.9442329287744868,0.263999998569489,0,0,-0.5961279777397411,-0.560199512654935
RNU6-538P,Pseudogene,RNU6,0.7790867155976406,-0.116999998688698,0,0,-0.6685328172571862,-0.46482487411561185
RNU6-539P,Pseudogene,RNU6,1.5175172069589966,0.30799999833107,0,0,-0.22526994849996593,-0.2575360838489843
RNU6-53P,Pseudogene,RNU6,1.2451912679323929,-0.025000000372529,0.37,0,-0.22557987236832935,-0.13911633249576125
RNU6-540P,Pseudogene,RNU6,1.272444021060668,-0.0439999997615814,2.77,0,-0.5038496031623182,-0.5632310157078044
RNU6-541P,Pseudogene,RNU6,1.1367583441220122,0.30799999833107,0.35,0,-0.4165200590705047,-0.3788113180057152
RNU6-542P,Pseudogene,RNU6,0.8430651149772205,0.347000002861023,0,0,-0.7430778319427949,-0.8591832547308909
RNU6-543P,Pseudogene,RNU6,1.3829390349015218,0.28600001335144,0,0,0.6891987915203764,1.4252949961263
RNU6-544P,Pseudogene,RNU6,1.330939805812636,-0.19200000166893,0,0,-0.47866790727125674,-0.4998579911098238
RNU6-545P,Pseudogene,RNU6,1.5697223929248938,0.152999997138977,0,0,-0.3430991039091426,-0.5230154057842239
RNU6-546P,Pseudogene,RNU6,0.5193911437317604,0.214000001549721,0,0,-0.7465703715346599,-0.533269667653126
RNU6-547P,Pseudogene,RNU6,0.9194368959810392,0.293999999761581,0,0,0.7632306610797055,1.458450124696001
RNU6-548P,Pseudogene,RNU6,0.9363154476947008,-0.186000004410744,2.65,0,-0.4802693484188092,-0.1516207284479519
RNU6-549P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,5.87,0,0.8795834529169102,1.81304182636533
RNU6-54P,Pseudogene,RNU6,1.298477859329401,0.164000004529953,0,0,-0.45020858982546075,-0.5313376955977402
RNU6-550P,Pseudogene,RNU6,0.7909787157944694,-0.0410000011324883,0.23,0,-0.7373333527625985,-0.6832977488667951
RNU6-551P,Pseudogene,RNU6,0.9442329287744868,0.30799999833107,0,0,-0.5385833436238906,-0.4595192923969041
RNU6-552P,Pseudogene,RNU6,1.0215965510900435,0.214000001549721,0,0,-0.4660810867010794,-0.33441286589013036
RNU6-553P,Pseudogene,RNU6,1.3748986916753505,0.078999999910593,0.71,0,-0.16754539772173335,-0.07893577277863496
RNU6-554P,Pseudogene,RNU6,1.376264032977908,-0.261000007390976,0,0,0.1548137362179652,0.648422937928022
RNU6-555P,Pseudogene,RNU6,0.9830457378413626,-0.0654999986290932,0,0,-0.6657534521017959,-0.7023298468001861
RNU6-556P,Pseudogene,RNU6,1.356291040209067,0.30799999833107,0,0,-0.3400637709657174,-0.41206168461751363
RNU6-557P,Pseudogene,RNU6,1.0104518614417886,0.261999994516373,0,0,0.29001461030814546,1.082347456468175
RNU6-558P,Pseudogene,RNU6,1.4027306489967135,0.30799999833107,0,0,0.4997219414467519,1.2681245400105443
RNU6-559P,Pseudogene,RNU6,1.1341806608020075,0.301999986171722,0,0,0.7334918031442,1.4411102234849729
RNU6-55P,Pseudogene,RNU6,0.8115486620808757,-0.116500001400709,0,0,-0.7037312062541609,-0.5678341468157599
RNU6-560P,Pseudogene,RNU6,1.4794231536155815,-0.136000007390976,0,0,-0.3752639810269872,-0.39369972970337525
RNU6-561P,Pseudogene,RNU6,0.9194368959810392,0.390000000596046,0,0,-0.5626421439218123,-0.5486674728734946
RNU6-562P,Pseudogene,RNU6,0.9413964480138156,0.120999999344349,0,0,-0.5641529568685384,-0.4809963934225425
RNU6-563P,Pseudogene,RNU6,0.9326798142359102,-0.028999999165535,0,0,0.6169141404886673,1.7599742727553862
RNU6-564P,Pseudogene,RNU6,1.2691372538541694,0.0604999996721745,1.23,0,-0.4501502987768404,-0.46187393027159573
RNU6-565P,Pseudogene,RNU6,1.3893713094824591,-0.150999993085861,0,0,-0.5040072620968501,-0.6191192996379002
RNU6-566P,Pseudogene,RNU6,1.5581734311952813,-0.096000000834465,0,0,-0.4930293208434162,-0.771034293567989
RNU6-567P,Pseudogene,RNU6,1.330939805812636,0.30799999833107,0,0,-0.34900981042354323,-0.35872408136178163
RNU6-56P,Pseudogene,RNU6,1.6433424090652744,0.312000006437302,0,0,-0.38508879704058807,-0.7662997594616563
RNU6-570P,Pseudogene,RNU6,0.860087001108189,-0.188999995589256,0,0,-0.6876032556694845,-0.618332580399769
RNU6-571P,Pseudogene,RNU6,1.201092019879696,0.30799999833107,0,0,-0.3965493368296798,-0.38164088347058994
RNU6-572P,Pseudogene,RNU6,0.9986106286905176,-0.0750000029802322,0,0,-0.07067915397542976,0.5371922261766796
RNU6-573P,Pseudogene,RNU6,1.736714136853074,0.30799999833107,0,0,-0.3125022142638087,-0.6815415590135614
RNU6-574P,Pseudogene,RNU6,1.330939805812636,-0.135000005364418,0.55,0,-0.39721245794940324,-0.28143271162162053
RNU6-575P,Pseudogene,RNU6,0.8270067318347971,-0.0850000008940697,0,0,-0.9339962088400215,-1.1172886938972715
RNU6-576P,Pseudogene,RNU6,1.6005012633744016,0.30799999833107,0,0,-0.32761839341263044,-0.5635784465381677
RNU6-577P,Pseudogene,RNU6,1.4177258260025094,0.30799999833107,1.62,0,-0.11813704724878452,-0.06478566082712842
RNU6-578P,Pseudogene,RNU6,1.3826267885626415,0.204999998211861,0,0,-0.6668080794639788,-1.0977053168249766
RNU6-579P,Pseudogene,RNU6,0.7151175857630304,-0.0685000009834766,0,0,-0.9781936673801177,-1.1253734832211164
RNU6-57P,Pseudogene,RNU6,1.2140137655671974,-0.330000013113022,0,0,-0.611227970831709,-0.6403390005718647
RNU6-580P,Pseudogene,RNU6,0.9738583944970508,0.30799999833107,0,0,-0.473002412760659,-0.34065963906647345
RNU6-581P,Pseudogene,RNU6,1.356291040209067,-0.0890000015497208,0,0,-0.5641677704131521,-0.7954456484384954
RNU6-582P,Pseudogene,RNU6,1.3634017522958712,-0.247999995946884,0,0,-0.3875268947893561,-0.28619949921319765
RNU6-583P,Pseudogene,RNU6,1.3591675853632754,-0.235999993979931,2.75,0,-0.5754216273560604,-0.7298703824263059
RNU6-584P,Pseudogene,RNU6,1.060309683552403,0.347000002861023,1.13,0,1.1705036031622147,2.0697427144533798
RNU6-586P,Pseudogene,RNU6,1.4027306489967135,0.0314999995753169,0,0,-0.2825559472808762,-0.36574067846842423
RNU6-587P,Pseudogene,RNU6,0.9175093553186052,-0.176500000059605,0,0,-0.6855717663501903,-0.6550795861402835
RNU6-588P,Pseudogene,RNU6,1.3893713094824591,0.453999996185303,0,0,-0.4165298775119539,-0.6169540053286464
RNU6-589P,Pseudogene,RNU6,0.7790867155976406,0.293000012636185,1.33,0,-0.5159989076627225,-0.24025716241944375
RNU6-58P,Pseudogene,RNU6,1.5175172069589966,0.0329999998211861,0,0,-0.6330373216217184,-1.0795485465114987
RNU6-590P,Pseudogene,RNU6,1.4607875917455764,0.0939999967813492,0,0,-0.33216127190252126,-0.35270969402759317
RNU6-591P,Pseudogene,RNU6,1.081350311625499,0.197999998927116,0,0,-0.5246814068930767,-0.4983037181981453
RNU6-592P,Pseudogene,RNU6,1.112845951769931,-0.230000004172325,0,0,0.9072579755188608,1.877578047148491
RNU6-593P,Pseudogene,RNU6,1.5196248697464398,-0.214000001549721,0.85,0,-0.3605274966654278,-0.38634139467733875
RNU6-595P,Pseudogene,RNU6,1.298477859329401,0.293000012636185,0.56,0,-0.3196225141021335,-0.27529398509184067
RNU6-596P,Pseudogene,RNU6,1.0278512238518194,-0.252999991178513,0,0,-0.14246756030868715,0.4524809709870654
RNU6-597P,Pseudogene,RNU6,1.3280755164170566,0.30799999833107,0,0,0.38388147761414054,0.8103496097573535
RNU6-598P,Pseudogene,RNU6,1.3232107709356753,0.30799999833107,0,0,0.11591970162259001,0.48959435498623144
RNU6-599P,Pseudogene,RNU6,1.7854070565779263,-0.20100000500679,0,0,-0.2960269100554971,-0.4813593688957352
RNU6-59P,Pseudogene,RNU6,1.266015912846166,0.303000003099442,0.73,0,-0.3456995263252235,-0.3341868457798034
RNU6-5P,Pseudogene,RNU6,1.136168126913226,0.0759999975562096,1.75,0,-0.3234555939785089,-0.059200110117632605
RNU6-600P,Pseudogene,RNU6,0.9823837541795166,0.187999993562698,0,0,1.4977040421922538,2.9385641497895856
RNU6-601P,Pseudogene,RNU6,0.6492389296647005,-0.118000000715256,0,0,-0.6952724074605913,-0.40318824521146684
RNU6-602P,Pseudogene,RNU6,1.190889693842108,0.006000000052154,0.09,0,-0.52744861721215,-0.6023218800812179
RNU6-603P,Pseudogene,RNU6,1.006320340980286,0.294999986886978,0.26,0,-0.49559057303593196,-0.4161752463566477
RNU6-604P,Pseudogene,RNU6,1.2851684612712748,0.30799999833107,0,0,-0.4484145886802062,-0.609706095221971
RNU6-605P,Pseudogene,RNU6,1.2221321703780892,0.305000007152557,0,0,-0.02531818054214782,0.22075304878974467
RNU6-606P,Pseudogene,RNU6,1.06393298473882,0.104999996721745,0.66,0,-0.5905543042512578,-0.6146752984266427
RNU6-607P,Pseudogene,RNU6,0.868357068426537,-0.0315000005066395,0,0,-0.7553310406286348,-0.8006760910575685
RNU6-608P,Pseudogene,RNU6,1.60312074171053,0.284000009298325,0,0,-0.3769765182670665,-0.6535098869765195
RNU6-609P,Pseudogene,RNU6,0.6817008761479356,0.289000004529953,0,0,-0.09974440280472549,0.6296512166158225
RNU6-60P,Pseudogene,RNU6,1.2140137655671974,0.305000007152557,12.28,0,-0.40111803345438735,-0.3849778847397473
RNU6-610P,Pseudogene,RNU6,1.2335539663629311,-0.160999998450279,0.68,0,-0.509918240088224,-0.5049230993557129
RNU6-611P,Pseudogene,RNU6,1.1021455099259891,0.136999994516373,5.55,0,1.0467393385955077,2.0711588317172613
RNU6-612P,Pseudogene,RNU6,0.9534901143507074,0.194999992847443,0,0,-0.13377315497498973,0.3261153217911563
RNU6-613P,Pseudogene,RNU6,0.9005184413312235,0.214000001549721,0,0,-0.5971690764207469,-0.5507593801502977
RNU6-615P,Pseudogene,RNU6,1.1468866941482565,0.30799999833107,0,0,-0.07517621586673383,0.24690350053356697
RNU6-616P,Pseudogene,RNU6,0.8115486620808757,0.284000009298325,0,0,-0.5924298162921692,-0.47638730934862156
RNU6-617P,Pseudogene,RNU6,0.9089345015305808,-0.180999994277954,0,0,-0.6534333468099806,-0.510983166632771
RNU6-618P,Pseudogene,RNU6,1.147471840420781,0.347000002861023,0.34,0,-0.04865378842451237,0.29501510502098827
RNU6-619P,Pseudogene,RNU6,0.6110660851890446,0.0425000004470348,3.06,0,-0.6686294402945621,-0.36844618370009163
RNU6-61P,Pseudogene,RNU6,1.2746525775068434,0.194000005722046,0,0,0.22662742304446507,0.8790601451101897
RNU6-620P,Pseudogene,RNU6,1.1216278800509438,0.298000007867813,0,0,-0.5109560665028372,-0.5724730901772012
RNU6-621P,Pseudogene,RNU6,1.2109199486315012,0.214000001549721,1.3,0,-0.4238701065921029,-0.4052373219714887
RNU6-622P,Pseudogene,RNU6,1.281458974765375,0.30799999833107,0,0,-0.3961645467332397,-0.46119364051869516
RNU6-623P,Pseudogene,RNU6,1.1247291552953242,0.305000007152557,0.97,0,-0.011963734468584614,0.48795798759736553
RNU6-624P,Pseudogene,RNU6,0.7466247691144057,0.282999992370605,0,0,-0.6152333790198261,-0.4492876813420557
RNU6-625P,Pseudogene,RNU6,1.298477859329401,-0.11599999666214,0,0,-0.13416061299620013,0.16374976161798427
RNU6-626P,Pseudogene,RNU6,0.9738583944970508,-0.0729999989271164,0,0,-0.5209498833963231,-0.33759600099627257
RNU6-627P,Pseudogene,RNU6,0.8172772408720348,0.30799999833107,0,0,-0.6634547971629502,-0.6641562930716302
RNU6-628P,Pseudogene,RNU6,1.266015912846166,-0.101000003516674,0.26,0,-0.2829099263373711,-0.036978639926779314
RNU6-629P,Pseudogene,RNU6,0.6744520919817764,0.30799999833107,0,0,-0.7139070574260218,-0.6611800943085119
RNU6-62P,Pseudogene,RNU6,1.2259158613080523,-0.119000002741814,0.56,0,-0.5535786539376903,-0.595354418510191
RNU6-630P,Pseudogene,RNU6,0.7864365902730902,0.0084999999962747,0,0,-0.619524613813645,-0.41474436267291
RNU6-632P,Pseudogene,RNU6,1.0311740187565128,-0.08249999769032,0,0,-0.5922122534522521,-0.5137785443928172
RNU6-633P,Pseudogene,RNU6,1.315181579364464,0.277999997138977,0,0,1.1787485887039624,1.9366132551804005
RNU6-634P,Pseudogene,RNU6,0.9175093553186052,-0.239500001072884,0,0,-0.6150199831728225,-0.41844572794388524
RNU6-635P,Pseudogene,RNU6,1.2599690796777203,0.144000001251698,0,0,-0.5696077544214871,-0.8231949576253572
RNU6-636P,Pseudogene,RNU6,1.330939805812636,0.145999997854233,0,0,-0.4217995584327261,-0.5143298081007169
RNU6-637P,Pseudogene,RNU6,1.0712442339467558,0.146999999880791,0.21,0,-0.4567641815589598,-0.3343266715594216
RNU6-638P,Pseudogene,RNU6,1.1689422074972615,0.458999991416931,5.51,0,-0.5618900100262009,-0.7724995116852943
RNU6-639P,Pseudogene,RNU6,1.103706180429991,0.30799999833107,0,0,-0.4174086061787711,-0.317384921601826
RNU6-63P,Pseudogene,RNU6,0.9871848777901684,0.263999998569489,0,0,-0.586028049781592,-0.5976184443151124
RNU6-640P,Pseudogene,RNU6,0.9593278089283648,0.0719999969005585,0,0,-0.05982643939817988,0.5748839397285813
RNU6-641P,Pseudogene,RNU6,0.6492389296647005,0.138999998569489,0,0,-0.6269115340559325,-0.32622330991166126
RNU6-643P,Pseudogene,RNU6,1.266015912846166,0.194999992847443,0,0,-0.389950564030589,-0.36572896710258185
RNU6-644P,Pseudogene,RNU6,1.736714136853074,-0.035500000230968,0,0,0.02102116843224509,0.06183734435150505
RNU6-645P,Pseudogene,RNU6,1.2779594591937713,-0.280499994754791,0,0,-0.2750981806336886,-0.09451747863033444
RNU6-646P,Pseudogene,RNU6,1.507336798023423,-0.262000009417534,0.37,0,-0.4197145256893644,-0.5181688279377522
RNU6-647P,Pseudogene,RNU6,1.2335539663629311,-0.27700001001358,0.26,0,-0.4880949880951886,-0.40395254370054684
RNU6-648P,Pseudogene,RNU6,0.9413964480138156,0.30799999833107,0,0,-0.517124224019929,-0.42178689201659014
RNU6-649P,Pseudogene,RNU6,1.201092019879696,0.30799999833107,0,0,-0.43692881093318087,-0.45507542028378706
RNU6-64P,Pseudogene,RNU6,0.9593278089283648,0.0140000004321337,0,0,-0.6728259304135228,-0.696860131438808
RNU6-650P,Pseudogene,RNU6,1.2829780110085771,0.28600001335144,0,0,-0.5398385187593181,-0.7631719235514897
RNU6-651P,Pseudogene,RNU6,0.6285251161944458,0.104000002145767,0,0,-0.7386947134322207,-0.5799235742355485
RNU6-652P,Pseudogene,RNU6,0.9738583944970508,-0.142000004649162,2.9,0,-0.600537380045045,-0.4854554126417699
RNU6-653P,Pseudogene,RNU6,1.343495841716529,0.0804999992251396,0.24,0,-0.40745440539218575,-0.42391529179603654
RNU6-654P,Pseudogene,RNU6,1.2335539663629311,0.28999999165535,0,0,-0.4019484354260743,-0.40074886981327834
RNU6-655P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0,0,-0.27190830776817426,-0.36550147593680826
RNU6-656P,Pseudogene,RNU6,1.6230973241617517,-0.123999997973442,0,0,-0.317445180261728,-0.3933743242374765
RNU6-657P,Pseudogene,RNU6,0.8440106085641107,0.30799999833107,0,0,0.3913285597068127,1.2019908588468862
