Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LD1,LD2,Match_Group
RNU6-271P,Pseudogene,RNU6,1.2901305016622835,0.164000004529953,0,0,0.1841705941221555,0.02265303898402411,True Pseudogene
RNU6-272P,Pseudogene,RNU6,1.3025356026398056,-0.195000000298023,0.18,0,0.9165057568373228,-0.3372090093921387,True Pseudogene
RNU6-273P,Pseudogene,RNU6,1.3025356026398056,0.209000006318092,0,0,-0.18359205451236804,-0.034343930024339615,True Pseudogene
RNU6-274P,Pseudogene,RNU6,1.3634017522958712,0.30799999833107,0,0,-0.2620770842544833,0.1020674946396086,True Pseudogene
RNU6-275P,Pseudogene,RNU6,1.266015912846166,0.130999997258186,5.87,0,0.4545495631669482,0.07090696841940106,True Pseudogene
RNU6-276P,Pseudogene,RNU6,1.0854463355331714,-0.0780000016093254,0,0,0.80769146795209,-0.13316736910323176,True Pseudogene
RNU6-277P,Pseudogene,RNU6,1.1468866941482565,0.361999988555908,0,0,-0.5825239612272801,0.12099977942604383,True Pseudogene
RNU6-278P,Pseudogene,RNU6,1.0515883764431455,-0.317999988794327,0,0,1.0261017980173857,-0.45383695741304775,True Pseudogene
RNU6-279P,Pseudogene,RNU6,1.3412247789558394,0.063000001013279,0,0,0.17722204868314864,-0.15927708801767115,True Pseudogene
RNU6-27P,Pseudogene,RNU6,1.5581734311952813,0.214000001549721,0,0,-0.11983318878853652,-0.02269803321099479,True Pseudogene
RNU6-280P,Pseudogene,RNU6,1.77011248563871,0.282999992370605,0,0,-0.5865650627534476,-0.11041114438904616,True Pseudogene
RNU6-281P,Pseudogene,RNU6,1.112845951769931,-0.104999996721745,0,0,0.9010721642562088,-0.1412253646306495,True Pseudogene
RNU6-282P,Pseudogene,RNU6,1.5512398115580857,0.30799999833107,1.15,0,-0.4487208060528099,0.01836707323982298,True Pseudogene
RNU6-283P,Pseudogene,RNU6,1.266015912846166,0.28099998831749,0,0,-0.07867896726934036,0.12969030515883725,True Pseudogene
RNU6-284P,Pseudogene,RNU6,0.9175093553186052,-0.0554999988526106,0,0,0.8568027763085061,-0.0750700699828945,True Pseudogene
RNU6-285P,Pseudogene,RNU6,1.146231330323029,0.30799999833107,0.73,0,-0.1047055021033529,0.1886356517244936,True Pseudogene
RNU6-286P,Pseudogene,RNU6,0.6817008761479356,-0.157000005245209,0,0,1.299126177892791,-0.06435015382397022,True Pseudogene
RNU6-287P,Pseudogene,RNU6,1.098737515151945,-0.271999999880791,0,0,1.2639053299831347,-0.1966859223853077,True Pseudogene
RNU6-288P,Pseudogene,RNU6,1.1021455099259891,0.277999997138977,0.22,0,-0.09010929159134735,0.142337425158195,True Pseudogene
RNU6-289P,Pseudogene,RNU6,1.4932495382288111,0.30799999833107,0,0,-0.35559809896886463,0.03817323849659053,True Pseudogene
RNU6-28P,Pseudogene,RNU6,1.330939805812636,0.146999999880791,0.67,0,0.26963969596250875,0.2846484110438115,True Pseudogene
RNU6-290P,Pseudogene,RNU6,0.997320989479983,0.301999986171722,0.07,0,0.13647238407471235,0.4391927539342816,True Pseudogene
RNU6-291P,Pseudogene,RNU6,1.5257114847120463,0.214000001549721,0.36,0,-0.2087781976799654,-0.06193515814285612,True Pseudogene
RNU6-293P,Pseudogene,RNU6,0.950277546579984,0.146999999880791,0,0,0.3966864967556309,0.09043527636111941,True Pseudogene
RNU6-294P,Pseudogene,RNU6,1.0897029878293798,0.446000009775162,0,0,-0.4100408646899685,0.296414870337501,True Pseudogene
RNU6-295P,Pseudogene,RNU6,1.001950463569081,-0.0765000022947788,0,0,1.0432332027051698,-0.05471417659124025,True Pseudogene
RNU6-296P,Pseudogene,RNU6,1.2335539663629311,-0.025000000372529,0,0,0.6111035258063555,-0.152503471315866,True Pseudogene
RNU6-297P,Pseudogene,RNU6,1.2335539663629311,0.28099998831749,0,0,-0.1447938117185204,0.10429317470381544,True Pseudogene
RNU6-298P,Pseudogene,RNU6,1.2663540581220332,0.214000001549721,2.83,0,0.3340399876612008,0.259843694533735,True Pseudogene
RNU6-299P,Pseudogene,RNU6,1.146231330323029,-0.042000001296401,0.73,0,0.6957648655136367,-0.13470799549284262,True Pseudogene
RNU6-29P,Pseudogene,RNU6,1.103706180429991,0.486999988555908,0,0.07,-0.31018609014961834,0.4295273458461863,True Pseudogene
RNU6-300P,Pseudogene,RNU6,0.9351537659978092,-0.212999999523163,0,0,1.122625044903997,-0.2678704336417016,True Pseudogene
RNU6-301P,Pseudogene,RNU6,1.0712442339467558,-0.101000003516674,0.36,0,0.9447976658448475,-0.14869485557323536,True Pseudogene
RNU6-302P,Pseudogene,RNU6,1.4283256452623412,-0.212999999523163,2.66,0,0.7594649576019892,-0.4291669541880818,True Pseudogene
RNU6-303P,Pseudogene,RNU6,0.1966091475682725,0.272000014781952,0,0.23,0.6465764737398244,0.4711254187623729,True Pseudogene
RNU6-304P,Pseudogene,RNU6,1.4283256452623412,0.194999992847443,0,0,-0.028205414535039636,0.1659433569745464,True Pseudogene
RNU6-306P,Pseudogene,RNU6,1.3958636987791062,0.28099998831749,0.67,0,-0.27241865656277525,0.1998109043422872,True Pseudogene
RNU6-307P,Pseudogene,RNU6,0.8847411640572264,-0.016499999910593,0,0,0.8060211670955616,-0.01648587599682403,True Pseudogene
RNU6-308P,Pseudogene,RNU6,1.2335539663629311,-0.356000006198883,0.26,0,1.374014363503867,-0.4477554034374212,True Pseudogene
RNU6-309P,Pseudogene,RNU6,1.1468866941482565,0.356000006198883,0,0,-0.2754402936332619,0.1927189551195791,True Pseudogene
RNU6-30P,Pseudogene,RNU6,1.103706180429991,0.239999994635582,0.09,0,0.21780064995841342,0.1954333096181189,True Pseudogene
RNU6-310P,Pseudogene,RNU6,1.3634017522958712,0.347000002861023,1.38,0,-0.2267075518152886,0.1880638113706805,True Pseudogene
RNU6-311P,Pseudogene,RNU6,1.191862642938384,0.305999994277954,0,0,-0.12614923656037486,0.14697001456691638,True Pseudogene
RNU6-312P,Pseudogene,RNU6,0.4220053042820553,0.0109999999403954,11.55,0,1.1864193878215548,0.20746750341022013,True Pseudogene
RNU6-313P,Pseudogene,RNU6,0.7753188110951224,0.194999992847443,0.34,0,0.31056671397706415,0.26692033526417025,True Pseudogene
RNU6-314P,Pseudogene,RNU6,1.3693323002110775,-0.309499993920326,0.69,0,0.9958799127738395,-0.5267707792704821,True Pseudogene
RNU6-315P,Pseudogene,RNU6,1.0712442339467558,0.165999993681908,0,0,0.35325275770120323,0.10458495428886073,True Pseudogene
RNU6-316P,Pseudogene,RNU6,1.0712442339467558,-0.140000000596046,1.18,0,0.9718323518765521,-0.18245180881469808,True Pseudogene
RNU6-317P,Pseudogene,RNU6,1.168630073396461,0.118000000715256,0,0,0.48846149063086336,0.21038519422745355,True Pseudogene
RNU6-318P,Pseudogene,RNU6,1.7198528345535296,0.239999994635582,0,0,-0.2687958480451622,0.04218988342468289,True Pseudogene
RNU6-319P,Pseudogene,RNU6,2.026166492995253,0.214000001549721,0,0.63,-0.6461047810072067,-0.2586981962915169,False Pseudogene
RNU6-31P,Pseudogene,RNU6,0.9648411871405967,0.152999997138977,0,0,0.8791154974243405,0.22341366969932927,True Pseudogene
RNU6-320P,Pseudogene,RNU6,1.081350311625499,0.30799999833107,0,0,-0.047253432973664126,0.1941152553866301,True Pseudogene
RNU6-321P,Pseudogene,RNU6,1.3107276504551504,0.44200000166893,0.24,0,-0.49290807604123704,0.24188916497639545,True Pseudogene
RNU6-322P,Pseudogene,RNU6,1.450071997760819,0.214000001549721,2.07,0,-0.22956734553667207,-0.07931351766150561,True Pseudogene
RNU6-323P,Pseudogene,RNU6,1.330939805812636,0.263999998569489,0.36,0,-0.18087691257197058,0.08101708595021014,True Pseudogene
RNU6-324P,Pseudogene,RNU6,1.1796548854096351,-0.159999996423721,0,0,1.0220921493422468,-0.23114210047389053,True Pseudogene
RNU6-325P,Pseudogene,RNU6,1.455531848029243,0.30799999833107,0,0,-0.4286649048308588,0.014625347634665841,True Pseudogene
RNU6-326P,Pseudogene,RNU6,1.5906353776785165,0.197999998927116,0,0,0.019630247123373735,-0.04397025777161631,True Pseudogene
RNU6-327P,Pseudogene,RNU6,1.3674914463410033,0.0099999997764825,0.85,0,0.2829505878543962,-0.21417476844136757,True Pseudogene
RNU6-328P,Pseudogene,RNU6,2.424846153342028,-0.225499995052814,0,0.39,-0.015320811912253552,-0.821719176319047,True Pseudogene
RNU6-329P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-0.015532927834061941,0.2304645870769324,True Pseudogene
RNU6-32P,Pseudogene,RNU6,1.0712442339467558,0.342000007629395,0.04,0,0.11291592571183731,0.34515002197452427,True Pseudogene
RNU6-330P,Pseudogene,RNU6,1.0712442339467558,0.202000007033348,0,0,0.20200207883902166,0.12566727786638332,True Pseudogene
RNU6-331P,Pseudogene,RNU6,1.006320340980286,0.30799999833107,0.22,0,0.12410487734088851,0.2736999624684853,True Pseudogene
RNU6-332P,Pseudogene,RNU6,1.0291639329499698,0.359999999403954,0,0,-0.10078927396112616,0.2790816039809817,True Pseudogene
RNU6-333P,Pseudogene,RNU6,1.5257114847120463,0.0769999995827675,0,0,0.2129895092683308,0.08195653753529641,True Pseudogene
RNU6-334P,Pseudogene,RNU6,1.0215965510900435,-0.013499999884516,0,0,0.5648393740192258,-0.12928638850810437,True Pseudogene
RNU6-335P,Pseudogene,RNU6,1.3217470422067643,-0.241999998688698,0.33,0,0.9216889304228086,-0.4134083708788673,True Pseudogene
RNU6-336P,Pseudogene,RNU6,1.201092019879696,0.232999995350838,0,0,-0.025180899321150516,0.16989071346438503,True Pseudogene
RNU6-337P,Pseudogene,RNU6,1.3107276504551504,-0.059000002220273,0,0,0.5468369039510506,-0.21493357763086113,True Pseudogene
RNU6-338P,Pseudogene,RNU6,0.8931672703815808,0.118000000715256,0.29,0,0.734945723497703,0.3921451826730831,True Pseudogene
RNU6-339P,Pseudogene,RNU6,1.2335539663629311,-0.180999994277954,0,0,0.9110803010745384,-0.30094759869132387,True Pseudogene
RNU6-33P,Pseudogene,RNU6,1.4607875917455764,0.114000000059605,4.36,0,0.2789858857855596,-0.05297695164603547,True Pseudogene
RNU6-340P,Pseudogene,RNU6,1.266015912846166,-0.193000003695488,0,0,1.0457490186556608,-0.04469202272253932,True Pseudogene
RNU6-341P,Pseudogene,RNU6,1.3748986916753505,0.167000003159046,0.33,0,-0.0014402728849239384,-0.04907522600491059,True Pseudogene
RNU6-342P,Pseudogene,RNU6,0.6345686269270847,0.30799999833107,0.27,0,0.3119340858251284,0.36869113095748823,True Pseudogene
RNU6-343P,Pseudogene,RNU6,1.2357389050685337,-0.0880000032484531,3.69,0,0.8913005872608377,-0.13459638030346555,True Pseudogene
RNU6-344P,Pseudogene,RNU6,1.3142701576185425,0.305999994277954,0,0,-0.2053251374874981,0.133552247514892,True Pseudogene
RNU6-345P,Pseudogene,RNU6,0.9413964480138156,-0.0839999988675117,0,0,0.9929751279783372,-0.0856418441278398,True Pseudogene
RNU6-346P,Pseudogene,RNU6,0.938764398298959,0.193000003695488,3.65,0,0.25405672506940175,0.13405725455416148,True Pseudogene
RNU6-347P,Pseudogene,RNU6,1.0254883474751486,-0.172000005841255,0,0,0.9804896859841834,-0.23917677457162545,True Pseudogene
RNU6-348P,Pseudogene,RNU6,1.3634017522958712,-0.239999994635582,0,0,0.9550175644105628,-0.38960672101165383,True Pseudogene
RNU6-349P,Pseudogene,RNU6,1.4932495382288111,0.214000001549721,0,0,-0.5474309955370606,-0.15576788265979497,True Pseudogene
RNU6-34P,Pseudogene,RNU6,2.012640681960572,-0.152999997138977,0,0.38,0.2968222412862986,-0.5491238510630169,True Pseudogene
RNU6-351P,Pseudogene,RNU6,1.5977770059048282,0.30799999833107,0,0,-0.5838402839092244,-0.022520296456689147,True Pseudogene
RNU6-352P,Pseudogene,RNU6,0.8764725550473457,-0.185000002384186,0,0,1.1889895655465061,-0.1857624716726961,True Pseudogene
RNU6-353P,Pseudogene,RNU6,1.6402300181390144,0.296000003814697,0,0,-0.29883204827908283,0.02660574792393499,True Pseudogene
RNU6-354P,Pseudogene,RNU6,1.266015912846166,-0.226999998092651,0.74,0,1.0296420071453967,-0.35133027597746885,True Pseudogene
RNU6-355P,Pseudogene,RNU6,1.1689422074972615,0.248500004410744,0.03,0,0.05577279665292003,0.13142490129519657,True Pseudogene
RNU6-356P,Pseudogene,RNU6,1.3958636987791062,0.211999997496605,0,0,-0.10731190072836436,-0.0160666987719228,True Pseudogene
RNU6-358P,Pseudogene,RNU6,1.0188722936204702,0.239999994635582,1.17,0,0.22305594414950597,0.20699711991432826,True Pseudogene
RNU6-359P,Pseudogene,RNU6,1.2221321703780892,0.17399999499321,0,0,0.2192325299700267,0.2075895989168184,True Pseudogene
RNU6-35P,Pseudogene,RNU6,0.9413964480138156,0.164000004529953,0,0,0.6281437828223937,0.23089624228219055,True Pseudogene
RNU6-360P,Pseudogene,RNU6,0.7681620220696289,0.0549999997019768,0,0,0.9211116128218996,0.14929749197914388,True Pseudogene
RNU6-361P,Pseudogene,RNU6,1.006320340980286,0.279000014066696,0,0,0.1840574055528822,0.23655075519451502,True Pseudogene
RNU6-362P,Pseudogene,RNU6,1.3893713094824591,-0.0684999991208315,0,0,0.551085228110946,-0.060600479250913435,True Pseudogene
RNU6-363P,Pseudogene,RNU6,0.8270067318347971,0.136999994516373,0,0,0.44372482173903166,0.11203033727682914,True Pseudogene
RNU6-364P,Pseudogene,RNU6,1.4283256452623412,0.30799999833107,0,0,-0.25219879759889885,0.09351072349980671,True Pseudogene
RNU6-365P,Pseudogene,RNU6,1.6711777543303166,-0.0425000004470348,0,0,0.13981830171520968,-0.3916346020405967,True Pseudogene
RNU6-366P,Pseudogene,RNU6,0.7864365902730902,0.30799999833107,0,0,0.10149311573958773,0.4374127614639491,True Pseudogene
RNU6-367P,Pseudogene,RNU6,1.3893713094824591,0.305000007152557,0,0,-0.3783750334839828,0.0470226285333299,True Pseudogene
RNU6-368P,Pseudogene,RNU6,0.3895433577988203,0.407000005245209,0,0.01,0.38314853010051936,0.6069483537383333,True Pseudogene
RNU6-369P,Pseudogene,RNU6,1.770767355222742,-0.122499998658895,0,0,0.5584005647253009,-0.5229774121036399,True Pseudogene
RNU6-36P,Pseudogene,RNU6,2.142488467893512,0.0850000008940697,0.03,0.43,-0.23130628915661708,-0.36124715284270426,True Pseudogene
RNU6-370P,Pseudogene,RNU6,1.2357389050685337,0.282999992370605,0,0,-0.06276085014899795,-0.008992716737077829,True Pseudogene
RNU6-371P,Pseudogene,RNU6,1.1899707974734026,-0.171499997377396,0,0,0.9469073364195895,-0.25737916757102625,True Pseudogene
RNU6-373P,Pseudogene,RNU6,1.098737515151945,0.30799999833107,0,0,-0.017911620716645645,0.205211460834455,True Pseudogene
RNU6-374P,Pseudogene,RNU6,1.801036882662447,0.282000005245209,0,0.01,-0.6804294692255629,-0.14840996593762149,True Pseudogene
RNU6-375P,Pseudogene,RNU6,1.4935741576936437,-0.0370000004768372,0,0,0.0158771236659861,-0.3826162222518529,True Pseudogene
RNU6-376P,Pseudogene,RNU6,0.9830457378413626,0.238000005483627,0,0,0.3390354350005427,0.3237714349739426,True Pseudogene
RNU6-377P,Pseudogene,RNU6,0.885383677611371,0.0105000003241002,1.56,0,0.6535381638951413,-0.02307806100716628,True Pseudogene
RNU6-378P,Pseudogene,RNU6,1.266015912846166,0.30799999833107,0,0,-0.06668084064113816,0.17083472459518925,True Pseudogene
RNU6-379P,Pseudogene,RNU6,1.0353488123547172,0.194999992847443,5.7,0,0.6567716043833028,-0.09384923650793078,True Pseudogene
RNU6-37P,Pseudogene,RNU6,1.6880212171282214,-0.234999999403954,1.93,0,1.1317670753925948,-0.48303393781332576,True Pseudogene
RNU6-380P,Pseudogene,RNU6,1.5257114847120463,-0.116999998688698,0,0,0.5744280315661608,-0.35762834303741936,True Pseudogene
RNU6-381P,Pseudogene,RNU6,1.5437458994249549,-0.140000000596046,0,0,0.5212842872454013,-0.413913487174341,True Pseudogene
RNU6-382P,Pseudogene,RNU6,1.04858212036412,0.282999992370605,0,0,0.010508839090078128,0.20060030541005783,True Pseudogene
RNU6-383P,Pseudogene,RNU6,0.6651245630501135,0.30799999833107,0,0,0.3569267252909821,0.39430049552486074,True Pseudogene
RNU6-384P,Pseudogene,RNU6,1.2023405562828977,0.327500000596046,0.69,0,-0.17478095026715332,0.09709139984287267,True Pseudogene
RNU6-386P,Pseudogene,RNU6,0.6492389296647005,-0.0759999975562096,0,0,1.0515401194268965,-0.10899407313525654,True Pseudogene
RNU6-387P,Pseudogene,RNU6,0.7608461932880134,0.214000001549721,0.73,0,0.3304847136831138,0.2990126284234274,True Pseudogene
RNU6-388P,Pseudogene,RNU6,0.860087001108189,-0.282000005245209,1.7,0,1.1095996788686704,-0.3422091868233438,True Pseudogene
RNU6-389P,Pseudogene,RNU6,1.0254883474751486,-0.172000005841255,0.31,0,0.7206754318748329,-0.31118123724154445,True Pseudogene
RNU6-38P,Pseudogene,RNU6,1.2335539663629311,0.214000001549721,0,0,0.1864595950084016,0.1228588660882322,True Pseudogene
RNU6-390P,Pseudogene,RNU6,1.0116781379726645,0.279000014066696,0,0,-0.019948213814087987,0.17845623402697827,True Pseudogene
RNU6-391P,Pseudogene,RNU6,0.7681620220696289,0.287000000476837,0,0,0.30759292705271735,0.2977610696745829,True Pseudogene
RNU6-392P,Pseudogene,RNU6,1.272444021060668,-0.238000005483627,0,0,0.9418386701696055,-0.38604601186593546,True Pseudogene
RNU6-393P,Pseudogene,RNU6,0.9413964480138156,0.20100000500679,0,0,0.5152389956232132,0.23876418878530012,True Pseudogene
RNU6-394P,Pseudogene,RNU6,1.103706180429991,0.0149999996647239,0,0,0.23367183955664234,-0.1745873596877945,True Pseudogene
RNU6-395P,Pseudogene,RNU6,0.8192047815344689,0.296999990940094,0.32,0,0.29960223141438624,0.5823435513352331,True Pseudogene
RNU6-396P,Pseudogene,RNU6,1.2570502323888917,0.261999994516373,8.18,0,-0.14984857136465746,0.0748644562194143,True Pseudogene
RNU6-397P,Pseudogene,RNU6,2.003900927138162,0.253000006079674,0,0.67,-1.073200682799953,-0.3314989391066161,False Pseudogene
RNU6-398P,Pseudogene,RNU6,1.3065188919445143,-0.180000007152557,0,0,0.9616602701888896,-0.3045720056498484,True Pseudogene
RNU6-399P,Pseudogene,RNU6,1.2405100977521957,-0.14750000089407,0,0,0.8021950746247484,-0.28058893640260385,True Pseudogene
RNU6-3P,Pseudogene,RNU6,1.168630073396461,0.172999992966652,1.75,0,0.39734520581230887,0.143121536947144,True Pseudogene
RNU6-400P,Pseudogene,RNU6,1.4090322242392863,0.319000005722046,0,0,-0.34772766068779365,0.08856328997919478,True Pseudogene
RNU6-401P,Pseudogene,RNU6,1.230172513604261,-0.0245000002905726,0,0,0.507598657011453,-0.1764883055270711,True Pseudogene
RNU6-402P,Pseudogene,RNU6,1.2140137655671974,-0.150000005960464,0,0,0.8967580170620569,-0.2622031246339362,True Pseudogene
RNU6-403P,Pseudogene,RNU6,0.801560370855265,-0.0600000005215406,0,0,0.9948543593850993,-0.028308714037644428,True Pseudogene
RNU6-405P,Pseudogene,RNU6,1.23148820613218,0.347000002861023,0,0,-0.24064130855280325,-0.027630462405600652,True Pseudogene
RNU6-406P,Pseudogene,RNU6,1.5581734311952813,0.293000012636185,0,0,-0.49113009680484276,-0.38861144587655116,True Pseudogene
RNU6-407P,Pseudogene,RNU6,1.2357389050685337,0.114000000059605,0.38,0,0.15571189220706738,0.042406379682657744,True Pseudogene
RNU6-408P,Pseudogene,RNU6,1.3893713094824591,0.152999997138977,0,0,-0.03280082832744318,-0.0752688822897114,True Pseudogene
RNU6-409P,Pseudogene,RNU6,1.1689422074972615,0.20100000500679,0.25,0,0.14401642607102147,0.07650580501934513,True Pseudogene
RNU6-40P,Pseudogene,RNU6,1.330939805812636,0.118000000715256,0,0,0.4494842403097863,0.036796782174631004,True Pseudogene
RNU6-410P,Pseudogene,RNU6,1.266015912846166,-0.0740000009536743,0,0,0.4847467434877533,-0.2918761760949609,True Pseudogene
RNU6-411P,Pseudogene,RNU6,1.3958636987791062,0.30799999833107,0.09,0,-0.2005894870614174,0.10790750811818463,True Pseudogene
RNU6-412P,Pseudogene,RNU6,1.2124230766710138,0.30799999833107,0,0,-0.2500731228334548,0.111480729525363,True Pseudogene
RNU6-413P,Pseudogene,RNU6,1.168630073396461,0.090999998152256,0,0,0.31691553405372513,-0.04901873717142079,True Pseudogene
RNU6-414P,Pseudogene,RNU6,0.7013653244983569,0.123000003397465,0,0,0.8057657899183261,0.2388843782656885,True Pseudogene
RNU6-415P,Pseudogene,RNU6,1.4681500950716708,0.277999997138977,0.99,0,-0.4410982176588129,-0.03734351532686965,True Pseudogene
RNU6-416P,Pseudogene,RNU6,0.9779555333735755,0.202999994158745,0,0,0.15078477559734416,0.29275557316134515,True Pseudogene
RNU6-417P,Pseudogene,RNU6,1.9477167889941016,0.177000001072884,0,0.55,-0.4131103998439432,-0.18565507055508695,False Pseudogene
RNU6-418P,Pseudogene,RNU6,0.9738583944970508,-0.0700000002980232,5.48,0,0.9959062119727772,-0.04747901151482623,True Pseudogene
RNU6-419P,Pseudogene,RNU6,1.433478335180315,0.347000002861023,0,0,-0.47709651071246056,0.17098468440920833,True Pseudogene
RNU6-41P,Pseudogene,RNU6,1.2335539663629311,0.0549999997019768,0,0,0.8705374816909376,-0.02847258363760927,True Pseudogene
RNU6-420P,Pseudogene,RNU6,1.298477859329401,0.361000001430511,0,0,-0.35455098923779005,0.1558859336519465,True Pseudogene
RNU6-421P,Pseudogene,RNU6,1.201092019879696,0.003000000026077,0.08,0,0.6138146104424924,-0.31865413481353905,True Pseudogene
RNU6-422P,Pseudogene,RNU6,0.9738583944970508,-0.138999998569489,0,0,1.065848354730224,-0.15813237090804852,True Pseudogene
RNU6-424P,Pseudogene,RNU6,0.5623645776476621,0.130999997258186,0,0,0.6393869624325226,0.20621693240958938,True Pseudogene
RNU6-425P,Pseudogene,RNU6,0.7491708041326987,-0.046000000089407,0,0,0.9323262343189034,0.0756382575368042,True Pseudogene
