gene_name,expected_promoter,contains_type1_promoter,contains_type2_promoter,contains_type3_promoter,gene_group
RN7SL769P,Type 2,True,True,True,RN7SL
RN7SL76P,Type 2,False,True,True,RN7SL
RN7SL771P,Type 2,True,True,True,RN7SL
RN7SL774P,Type 2,True,True,True,RN7SL
RN7SL775P,Type 2,True,True,True,RN7SL
RN7SL776P,Type 2,False,True,True,RN7SL
RN7SL778P,Type 2,False,True,True,RN7SL
RN7SL77P,Type 2,False,True,True,RN7SL
RN7SL782P,Type 2,True,False,True,RN7SL
RN7SL783P,Type 2,False,True,True,RN7SL
RN7SL784P,Type 2,True,True,True,RN7SL
RN7SL785P,Type 2,True,True,True,RN7SL
RN7SL786P,Type 2,True,True,True,RN7SL
RN7SL787P,Type 2,True,True,True,RN7SL
RN7SL788P,Type 2,True,True,True,RN7SL
RN7SL789P,Type 2,True,True,True,RN7SL
RN7SL78P,Type 2,False,True,True,RN7SL
RN7SL790P,Type 2,True,True,True,RN7SL
RN7SL791P,Type 2,False,True,True,RN7SL
RN7SL792P,Type 2,False,True,True,RN7SL
RN7SL793P,Type 2,False,True,True,RN7SL
RN7SL794P,Type 2,True,True,True,RN7SL
RN7SL795P,Type 2,True,True,True,RN7SL
RN7SL796P,Type 2,False,True,False,RN7SL
RN7SL797P,Type 2,True,True,True,RN7SL
RN7SL798P,Type 2,True,True,True,RN7SL
RN7SL799P,Type 2,False,True,True,RN7SL
RN7SL79P,Type 2,True,True,True,RN7SL
RN7SL7P,Type 2,False,True,True,RN7SL
RN7SL800P,Type 2,True,True,True,RN7SL
RN7SL801P,Type 2,False,True,True,RN7SL
RN7SL802P,Type 2,True,True,True,RN7SL
RN7SL803P,Type 2,True,True,True,RN7SL
RN7SL804P,Type 2,True,True,True,RN7SL
RN7SL806P,Type 2,False,True,True,RN7SL
RN7SL807P,Type 2,False,True,True,RN7SL
RN7SL808P,Type 2,False,True,True,RN7SL
RN7SL809P,Type 2,True,True,True,RN7SL
RN7SL810P,Type 2,False,True,True,RN7SL
RN7SL811P,Type 2,True,True,True,RN7SL
RN7SL812P,Type 2,False,True,True,RN7SL
RN7SL813P,Type 2,True,True,True,RN7SL
RN7SL814P,Type 2,True,True,True,RN7SL
RN7SL815P,Type 2,True,True,True,RN7SL
RN7SL817P,Type 2,False,True,True,RN7SL
RN7SL818P,Type 2,False,False,False,RN7SL
RN7SL819P,Type 2,True,True,True,RN7SL
RN7SL81P,Type 2,False,True,True,RN7SL
RN7SL820P,Type 2,True,True,True,RN7SL
RN7SL822P,Type 2,False,True,True,RN7SL
RN7SL823P,Type 2,True,True,True,RN7SL
RN7SL824P,Type 2,True,True,True,RN7SL
RN7SL825P,Type 2,True,True,True,RN7SL
RN7SL826P,Type 2,False,True,True,RN7SL
RN7SL827P,Type 2,True,True,True,RN7SL
RN7SL828P,Type 2,True,True,True,RN7SL
RN7SL82P,Type 2,False,True,True,RN7SL
RN7SL831P,Type 2,True,True,True,RN7SL
RN7SL832P,Type 2,True,True,True,RN7SL
RN7SL833P,Type 2,True,True,True,RN7SL
RN7SL834P,Type 2,False,True,True,RN7SL
RN7SL835P,Type 2,True,True,True,RN7SL
RN7SL836P,Type 2,True,True,True,RN7SL
RN7SL837P,Type 2,False,True,True,RN7SL
RN7SL838P,Type 2,False,True,True,RN7SL
RN7SL83P,Type 2,False,True,True,RN7SL
RN7SL840P,Type 2,False,True,True,RN7SL
RN7SL841P,Type 2,False,True,True,RN7SL
RN7SL842P,Type 2,False,True,True,RN7SL
RN7SL843P,Type 2,False,True,True,RN7SL
RN7SL845P,Type 2,True,True,True,RN7SL
RN7SL846P,Type 2,True,True,True,RN7SL
RN7SL847P,Type 2,True,True,True,RN7SL
RN7SL849P,Type 2,False,True,True,RN7SL
RN7SL850P,Type 2,True,True,True,RN7SL
RN7SL851P,Type 2,True,True,True,RN7SL
RN7SL853P,Type 2,False,False,False,RN7SL
RN7SL854P,Type 2,True,True,True,RN7SL
RN7SL856P,Type 2,True,True,True,RN7SL
RN7SL860P,Type 2,False,False,True,RN7SL
RN7SL861P,Type 2,False,True,True,RN7SL
RN7SL862P,Type 2,False,True,True,RN7SL
RN7SL863P,Type 2,True,True,True,RN7SL
RN7SL864P,Type 2,False,True,True,RN7SL
RN7SL865P,Type 2,True,True,True,RN7SL
RN7SL868P,Type 2,False,True,True,RN7SL
RN7SL869P,Type 2,False,True,True,RN7SL
RN7SL870P,Type 2,True,True,True,RN7SL
RN7SL87P,Type 2,False,True,True,RN7SL
RN7SL88P,Type 2,True,True,True,RN7SL
RN7SL89P,Type 2,False,True,True,RN7SL
RN7SL8P,Type 2,False,True,True,RN7SL
RN7SL91P,Type 2,True,True,True,RN7SL
RN7SL92P,Type 2,True,True,True,RN7SL
RN7SL93P,Type 2,False,True,True,RN7SL
RN7SL96P,Type 2,True,True,True,RN7SL
RN7SL97P,Type 2,True,True,True,RN7SL
RN7SL98P,Type 2,True,True,True,RN7SL
RNU7-1,None,True,True,True,RNU7
RNU7-102P,None,False,False,False,RNU7
RNU7-103P,None,False,False,False,RNU7
RNU7-104P,None,False,False,False,RNU7
RNU7-105P,None,False,False,False,RNU7
RNU7-106P,None,False,False,False,RNU7
RNU7-107P,None,False,False,False,RNU7
RNU7-10P,None,False,True,True,RNU7
RNU7-110P,None,False,False,False,RNU7
RNU7-111P,None,False,True,False,RNU7
RNU7-113P,None,False,False,False,RNU7
RNU7-115P,None,True,True,True,RNU7
RNU7-116P,None,False,False,False,RNU7
RNU7-119P,None,False,False,False,RNU7
RNU7-11P,None,False,False,False,RNU7
RNU7-120P,None,False,False,False,RNU7
RNU7-121P,None,False,False,False,RNU7
RNU7-123P,None,False,True,True,RNU7
RNU7-124P,None,False,False,False,RNU7
RNU7-125P,None,False,True,True,RNU7
RNU7-126P,None,True,True,True,RNU7
RNU7-127P,None,False,False,False,RNU7
RNU7-128P,None,False,True,False,RNU7
RNU7-129P,None,False,False,False,RNU7
RNU7-12P,None,True,True,True,RNU7
RNU7-130P,None,False,False,False,RNU7
RNU7-133P,None,False,False,False,RNU7
RNU7-134P,None,False,False,False,RNU7
RNU7-136P,None,False,False,False,RNU7
RNU7-137P,None,False,False,False,RNU7
RNU7-138P,None,True,True,True,RNU7
RNU7-13P,None,False,False,False,RNU7
RNU7-140P,None,False,True,False,RNU7
RNU7-141P,None,False,False,False,RNU7
RNU7-143P,None,False,True,True,RNU7
RNU7-144P,None,False,False,False,RNU7
RNU7-147P,None,False,False,False,RNU7
RNU7-148P,None,False,False,False,RNU7
RNU7-149P,None,True,True,True,RNU7
RNU7-14P,None,False,True,True,RNU7
RNU7-151P,None,False,False,False,RNU7
RNU7-152P,None,False,False,False,RNU7
RNU7-153P,None,False,False,False,RNU7
RNU7-154P,None,False,False,False,RNU7
RNU7-155P,None,False,False,False,RNU7
RNU7-156P,None,False,False,False,RNU7
RNU7-157P,None,False,False,False,RNU7
RNU7-159P,None,False,False,False,RNU7
RNU7-15P,None,False,True,True,RNU7
RNU7-160P,None,False,False,False,RNU7
RNU7-161P,None,False,False,False,RNU7
RNU7-164P,None,False,False,False,RNU7
RNU7-165P,None,False,False,False,RNU7
RNU7-167P,None,False,False,False,RNU7
RNU7-169P,None,False,False,False,RNU7
RNU7-16P,None,False,False,False,RNU7
RNU7-170P,None,True,True,True,RNU7
RNU7-171P,None,False,False,False,RNU7
RNU7-172P,None,False,False,False,RNU7
RNU7-173P,None,False,False,False,RNU7
RNU7-174P,None,False,False,False,RNU7
RNU7-175P,None,False,False,False,RNU7
RNU7-176P,None,True,True,True,RNU7
RNU7-179P,None,True,True,True,RNU7
RNU7-17P,None,False,True,True,RNU7
RNU7-180P,None,False,True,True,RNU7
RNU7-181P,None,False,False,False,RNU7
RNU7-182P,None,False,False,False,RNU7
RNU7-183P,None,False,False,False,RNU7
RNU7-185P,None,False,False,False,RNU7
RNU7-186P,None,False,False,False,RNU7
RNU7-187P,None,False,False,False,RNU7
RNU7-188P,None,False,False,False,RNU7
RNU7-18P,None,False,True,False,RNU7
RNU7-190P,None,False,False,False,RNU7
RNU7-192P,None,False,False,False,RNU7
RNU7-193P,None,True,True,True,RNU7
RNU7-194P,None,False,True,True,RNU7
RNU7-195P,None,False,True,True,RNU7
RNU7-196P,None,False,False,False,RNU7
RNU7-197P,None,False,True,False,RNU7
RNU7-19P,None,False,True,True,RNU7
RNU7-200P,None,False,False,False,RNU7
RNU7-20P,None,False,False,False,RNU7
RNU7-21P,None,False,True,False,RNU7
RNU7-22P,None,False,False,False,RNU7
RNU7-23P,None,False,False,False,RNU7
RNU7-24P,None,False,False,False,RNU7
RNU7-25P,None,False,False,False,RNU7
RNU7-26P,None,False,False,False,RNU7
RNU7-27P,None,False,False,False,RNU7
RNU7-28P,None,False,False,False,RNU7
RNU7-29P,None,False,False,False,RNU7
RNU7-2P,None,False,False,False,RNU7
RNU7-30P,None,False,False,False,RNU7
RNU7-31P,None,False,False,False,RNU7
RNU7-32P,None,False,True,True,RNU7
RNU7-33P,None,True,True,True,RNU7
RNU7-34P,None,False,False,False,RNU7
RNU7-35P,None,False,False,False,RNU7
RNU7-36P,None,False,True,False,RNU7
RNU7-37P,None,False,True,False,RNU7
RNU7-38P,None,False,True,True,RNU7
RNU7-39P,None,False,False,True,RNU7
RNU7-3P,None,False,False,False,RNU7
RNU7-40P,None,False,True,False,RNU7
RNU7-41P,None,False,True,False,RNU7
RNU7-42P,None,False,False,False,RNU7
RNU7-43P,None,False,True,True,RNU7
RNU7-44P,None,False,True,True,RNU7
RNU7-45P,None,False,True,True,RNU7
RNU7-46P,None,False,False,False,RNU7
RNU7-47P,None,False,False,False,RNU7
RNU7-48P,None,False,True,False,RNU7
RNU7-49P,None,False,True,False,RNU7
RNU7-4P,None,False,True,False,RNU7
RNU7-50P,None,False,True,False,RNU7
RNU7-51P,None,False,False,False,RNU7
RNU7-52P,None,False,True,True,RNU7
RNU7-53P,None,False,False,False,RNU7
RNU7-54P,None,False,False,False,RNU7
RNU7-55P,None,False,False,False,RNU7
RNU7-56P,None,True,True,True,RNU7
RNU7-57P,None,False,False,False,RNU7
RNU7-58P,None,False,False,False,RNU7
RNU7-59P,None,False,False,False,RNU7
RNU7-5P,None,False,False,False,RNU7
RNU7-60P,None,False,False,False,RNU7
RNU7-61P,None,False,True,False,RNU7
RNU7-62P,None,False,False,False,RNU7
RNU7-63P,None,False,False,False,RNU7
RNU7-64P,None,False,False,False,RNU7
RNU7-65P,None,False,False,False,RNU7
RNU7-66P,None,False,False,False,RNU7
RNU7-67P,None,False,True,True,RNU7
RNU7-68P,None,False,True,False,RNU7
RNU7-69P,None,False,True,True,RNU7
RNU7-6P,None,False,True,True,RNU7
RNU7-70P,None,False,False,False,RNU7
RNU7-71P,None,False,False,False,RNU7
RNU7-72P,None,True,True,True,RNU7
RNU7-73P,None,False,False,False,RNU7
RNU7-74P,None,False,False,False,RNU7
RNU7-75P,None,False,False,False,RNU7
RNU7-76P,None,False,False,False,RNU7
RNU7-77P,None,False,False,False,RNU7
RNU7-78P,None,False,True,True,RNU7
RNU7-79P,None,False,False,False,RNU7
RNU7-7P,None,False,False,False,RNU7
RNU7-80P,None,False,False,False,RNU7
RNU7-81P,None,False,False,False,RNU7
RNU7-82P,None,False,False,False,RNU7
RNU7-83P,None,False,False,False,RNU7
RNU7-84P,None,False,False,False,RNU7
RNU7-85P,None,False,False,False,RNU7
RNU7-86P,None,False,False,False,RNU7
RNU7-87P,None,False,False,False,RNU7
RNU7-88P,None,False,False,False,RNU7
RNU7-89P,None,False,True,True,RNU7
RNU7-8P,None,False,False,False,RNU7
RNU7-90P,None,False,False,False,RNU7
RNU7-92P,None,False,False,False,RNU7
RNU7-93P,None,False,False,False,RNU7
RNU7-94P,None,False,True,False,RNU7
RNU7-95P,None,False,False,False,RNU7
RNU7-96P,None,False,False,False,RNU7
RNU7-97P,None,False,True,True,RNU7
RNU7-99P,None,False,False,False,RNU7
RNU7-9P,None,False,False,False,RNU7
RN7SK,Type 3,True,True,True,RN7SK
RN7SKP1,Type 3,True,True,True,RN7SK
RN7SKP10,Type 3,False,True,True,RN7SK
RN7SKP100,Type 3,False,False,True,RN7SK
RN7SKP101,Type 3,False,False,False,RN7SK
RN7SKP102,Type 3,False,False,True,RN7SK
RN7SKP103,Type 3,False,False,True,RN7SK
RN7SKP104,Type 3,False,False,True,RN7SK
RN7SKP105,Type 3,False,False,False,RN7SK
RN7SKP106,Type 3,False,False,True,RN7SK
RN7SKP107,Type 3,False,False,True,RN7SK
RN7SKP108,Type 3,False,False,True,RN7SK
RN7SKP109,Type 3,False,True,True,RN7SK
RN7SKP11,Type 3,True,True,True,RN7SK
RN7SKP110,Type 3,False,False,True,RN7SK
RN7SKP111,Type 3,False,False,True,RN7SK
RN7SKP112,Type 3,False,False,True,RN7SK
RN7SKP113,Type 3,False,False,True,RN7SK
RN7SKP114,Type 3,False,False,True,RN7SK
RN7SKP115,Type 3,False,False,True,RN7SK
RN7SKP116,Type 3,False,False,True,RN7SK
RN7SKP117,Type 3,True,True,True,RN7SK
RN7SKP118,Type 3,False,False,True,RN7SK
RN7SKP119,Type 3,False,False,True,RN7SK
RN7SKP12,Type 3,True,True,True,RN7SK
RN7SKP120,Type 3,False,False,True,RN7SK
RN7SKP121,Type 3,False,False,True,RN7SK
RN7SKP122,Type 3,False,False,False,RN7SK
RN7SKP123,Type 3,True,True,True,RN7SK
RN7SKP124,Type 3,False,False,True,RN7SK
RN7SKP125,Type 3,False,False,True,RN7SK
RN7SKP126,Type 3,False,False,True,RN7SK
RN7SKP127,Type 3,False,False,True,RN7SK
RN7SKP128,Type 3,False,False,True,RN7SK
RN7SKP129,Type 3,False,False,True,RN7SK
RN7SKP13,Type 3,False,True,True,RN7SK
RN7SKP130,Type 3,False,False,True,RN7SK
RN7SKP131,Type 3,False,False,True,RN7SK
RN7SKP132,Type 3,False,False,False,RN7SK
RN7SKP133,Type 3,False,True,True,RN7SK
RN7SKP134,Type 3,False,False,True,RN7SK
RN7SKP135,Type 3,False,False,False,RN7SK
RN7SKP136,Type 3,False,False,True,RN7SK
RN7SKP137,Type 3,False,False,True,RN7SK
RN7SKP139,Type 3,False,False,True,RN7SK
RN7SKP14,Type 3,False,True,True,RN7SK
RN7SKP140,Type 3,False,True,True,RN7SK
RN7SKP141,Type 3,False,False,False,RN7SK
RN7SKP142,Type 3,False,True,True,RN7SK
RN7SKP143,Type 3,False,True,True,RN7SK
RN7SKP144,Type 3,False,False,True,RN7SK
RN7SKP145,Type 3,False,False,True,RN7SK
RN7SKP146,Type 3,False,True,True,RN7SK
RN7SKP147,Type 3,False,False,False,RN7SK
RN7SKP148,Type 3,False,False,True,RN7SK
RN7SKP149,Type 3,False,False,True,RN7SK
RN7SKP15,Type 3,True,True,True,RN7SK
RN7SKP150,Type 3,True,True,True,RN7SK
RN7SKP151,Type 3,False,True,True,RN7SK
RN7SKP152,Type 3,False,False,True,RN7SK
RN7SKP153,Type 3,False,False,True,RN7SK
RN7SKP154,Type 3,False,False,True,RN7SK
RN7SKP155,Type 3,False,False,False,RN7SK
RN7SKP156,Type 3,False,True,True,RN7SK
RN7SKP157,Type 3,False,False,False,RN7SK
RN7SKP158,Type 3,False,False,True,RN7SK
RN7SKP159,Type 3,False,False,True,RN7SK
RN7SKP16,Type 3,False,True,True,RN7SK
RN7SKP160,Type 3,False,True,True,RN7SK
RN7SKP161,Type 3,False,False,True,RN7SK
RN7SKP162,Type 3,False,False,True,RN7SK
RN7SKP163,Type 3,False,False,True,RN7SK
RN7SKP164,Type 3,False,False,False,RN7SK
RN7SKP165,Type 3,False,False,True,RN7SK
RN7SKP166,Type 3,False,False,True,RN7SK
RN7SKP167,Type 3,False,False,True,RN7SK
RN7SKP168,Type 3,False,False,True,RN7SK
RN7SKP169,Type 3,False,False,True,RN7SK
RN7SKP17,Type 3,True,True,True,RN7SK
RN7SKP170,Type 3,False,True,True,RN7SK
RN7SKP171,Type 3,False,False,True,RN7SK
RN7SKP172,Type 3,False,False,True,RN7SK
RN7SKP173,Type 3,False,False,True,RN7SK
RN7SKP174,Type 3,False,False,True,RN7SK
RN7SKP175,Type 3,False,False,True,RN7SK
RN7SKP176,Type 3,False,False,True,RN7SK
RN7SKP177,Type 3,True,True,True,RN7SK
RN7SKP178,Type 3,True,True,True,RN7SK
RN7SKP179,Type 3,False,False,False,RN7SK
RN7SKP18,Type 3,False,True,True,RN7SK
RN7SKP180,Type 3,False,False,True,RN7SK
RN7SKP181,Type 3,False,False,True,RN7SK
RN7SKP182,Type 3,False,False,True,RN7SK
RN7SKP183,Type 3,False,False,True,RN7SK
RN7SKP184,Type 3,False,False,True,RN7SK
RN7SKP185,Type 3,False,False,True,RN7SK
RN7SKP186,Type 3,False,False,True,RN7SK
RN7SKP187,Type 3,False,True,True,RN7SK
RN7SKP188,Type 3,False,False,True,RN7SK
RN7SKP189,Type 3,False,False,True,RN7SK
RN7SKP19,Type 3,False,True,True,RN7SK
RN7SKP190,Type 3,False,False,False,RN7SK
RN7SKP191,Type 3,False,False,True,RN7SK
RN7SKP192,Type 3,False,True,True,RN7SK
RN7SKP193,Type 3,False,True,True,RN7SK
RN7SKP194,Type 3,False,False,True,RN7SK
RN7SKP195,Type 3,False,False,False,RN7SK
RN7SKP196,Type 3,False,False,False,RN7SK
RN7SKP197,Type 3,False,False,False,RN7SK
RN7SKP198,Type 3,False,False,True,RN7SK
RN7SKP199,Type 3,False,False,True,RN7SK
RN7SKP2,Type 3,True,True,True,RN7SK
RN7SKP20,Type 3,True,True,True,RN7SK
RN7SKP200,Type 3,False,False,True,RN7SK
RN7SKP202,Type 3,False,False,True,RN7SK
RN7SKP203,Type 3,False,False,True,RN7SK
RN7SKP204,Type 3,False,False,True,RN7SK
RN7SKP205,Type 3,False,False,True,RN7SK
RN7SKP206,Type 3,False,False,True,RN7SK
RN7SKP207,Type 3,False,False,True,RN7SK
RN7SKP208,Type 3,False,False,True,RN7SK
RN7SKP209,Type 3,False,False,False,RN7SK
RN7SKP21,Type 3,False,True,True,RN7SK
RN7SKP210,Type 3,False,False,False,RN7SK
RN7SKP211,Type 3,False,False,True,RN7SK
RN7SKP212,Type 3,False,False,True,RN7SK
RN7SKP213,Type 3,False,True,True,RN7SK
RN7SKP214,Type 3,False,False,True,RN7SK
RN7SKP216,Type 3,False,False,True,RN7SK
RN7SKP217,Type 3,False,False,True,RN7SK
RN7SKP218,Type 3,False,False,True,RN7SK
RN7SKP219,Type 3,False,False,False,RN7SK
RN7SKP22,Type 3,True,True,True,RN7SK
RN7SKP220,Type 3,False,False,True,RN7SK
RN7SKP221,Type 3,False,False,True,RN7SK
RN7SKP222,Type 3,False,False,True,RN7SK
RN7SKP223,Type 3,False,False,True,RN7SK
RN7SKP224,Type 3,True,True,True,RN7SK
RN7SKP225,Type 3,False,False,True,RN7SK
RN7SKP226,Type 3,False,False,True,RN7SK
RN7SKP227,Type 3,False,True,False,RN7SK
RN7SKP228,Type 3,False,False,True,RN7SK
RN7SKP229,Type 3,False,False,True,RN7SK
RN7SKP23,Type 3,True,True,True,RN7SK
RN7SKP230,Type 3,False,False,True,RN7SK
RN7SKP231,Type 3,False,False,True,RN7SK
RN7SKP232,Type 3,False,False,True,RN7SK
RN7SKP233,Type 3,False,False,True,RN7SK
RN7SKP234,Type 3,False,False,True,RN7SK
RN7SKP235,Type 3,False,False,True,RN7SK
RN7SKP236,Type 3,False,False,True,RN7SK
RN7SKP237,Type 3,False,False,True,RN7SK
RN7SKP238,Type 3,False,False,False,RN7SK
RN7SKP239,Type 3,False,False,True,RN7SK
RN7SKP24,Type 3,False,False,True,RN7SK
RN7SKP240,Type 3,False,False,True,RN7SK
RN7SKP241,Type 3,False,False,True,RN7SK
RN7SKP242,Type 3,False,False,False,RN7SK
RN7SKP243,Type 3,False,False,True,RN7SK
RN7SKP244,Type 3,False,False,False,RN7SK
RN7SKP245,Type 3,False,False,True,RN7SK
RN7SKP246,Type 3,False,False,True,RN7SK
RN7SKP247,Type 3,False,False,True,RN7SK
RN7SKP248,Type 3,False,False,False,RN7SK
RN7SKP249,Type 3,False,False,True,RN7SK
RN7SKP25,Type 3,True,True,True,RN7SK
RN7SKP250,Type 3,False,False,True,RN7SK
RN7SKP251,Type 3,False,False,True,RN7SK
RN7SKP252,Type 3,False,False,True,RN7SK
RN7SKP253,Type 3,False,False,False,RN7SK
RN7SKP254,Type 3,False,False,True,RN7SK
RN7SKP255,Type 3,False,False,True,RN7SK
RN7SKP256,Type 3,False,False,False,RN7SK
RN7SKP257,Type 3,False,False,True,RN7SK
RN7SKP258,Type 3,False,False,False,RN7SK
RN7SKP259,Type 3,True,True,True,RN7SK
RN7SKP26,Type 3,True,True,True,RN7SK
RN7SKP260,Type 3,False,False,False,RN7SK
RN7SKP261,Type 3,False,True,True,RN7SK
RN7SKP262,Type 3,False,True,True,RN7SK
RN7SKP263,Type 3,False,False,True,RN7SK
RN7SKP264,Type 3,True,True,True,RN7SK
RN7SKP265,Type 3,False,False,True,RN7SK
RN7SKP266,Type 3,False,False,True,RN7SK
RN7SKP267,Type 3,False,False,True,RN7SK
RN7SKP268,Type 3,False,False,True,RN7SK
RN7SKP269,Type 3,True,True,True,RN7SK
RN7SKP27,Type 3,True,True,True,RN7SK
RN7SKP270,Type 3,False,False,True,RN7SK
RN7SKP271,Type 3,True,True,True,RN7SK
RN7SKP272,Type 3,False,False,False,RN7SK
RN7SKP273,Type 3,False,True,True,RN7SK
RN7SKP275,Type 3,False,False,True,RN7SK
RN7SKP276,Type 3,False,False,False,RN7SK
RN7SKP277,Type 3,False,False,False,RN7SK
RN7SKP278,Type 3,False,False,True,RN7SK
RN7SKP279,Type 3,False,True,True,RN7SK
RN7SKP28,Type 3,True,True,True,RN7SK
RN7SKP280,Type 3,False,True,True,RN7SK
RN7SKP281,Type 3,False,False,True,RN7SK
RN7SKP282,Type 3,False,False,True,RN7SK
RN7SKP283,Type 3,False,False,True,RN7SK
RN7SKP284,Type 3,False,False,False,RN7SK
RN7SKP285,Type 3,False,False,True,RN7SK
RN7SKP286,Type 3,True,True,True,RN7SK
RN7SKP287,Type 3,False,False,False,RN7SK
RN7SKP288,Type 3,False,False,False,RN7SK
RN7SKP289,Type 3,False,False,True,RN7SK
RN7SKP29,Type 3,True,True,True,RN7SK
RN7SKP290,Type 3,True,True,True,RN7SK
RN7SKP291,Type 3,False,False,True,RN7SK
RN7SKP292,Type 3,False,True,True,RN7SK
RN7SKP293,Type 3,False,False,True,RN7SK
RN7SKP294,Type 3,False,False,True,RN7SK
RN7SKP295,Type 3,False,False,False,RN7SK
RN7SKP296,Type 3,False,False,True,RN7SK
RN7SKP297,Type 3,False,False,True,RN7SK
RN7SKP298,Type 3,False,False,False,RN7SK
RN7SKP299,Type 3,False,False,True,RN7SK
RN7SKP3,Type 3,True,True,True,RN7SK
RN7SKP30,Type 3,False,False,True,RN7SK
RN7SKP31,Type 3,False,False,False,RN7SK
RN7SKP32,Type 3,False,False,True,RN7SK
RN7SKP33,Type 3,False,False,True,RN7SK
RN7SKP34,Type 3,False,False,False,RN7SK
RN7SKP35,Type 3,False,False,False,RN7SK
RN7SKP36,Type 3,False,False,True,RN7SK
RN7SKP37,Type 3,False,False,True,RN7SK
RN7SKP38,Type 3,False,True,True,RN7SK
RN7SKP39,Type 3,False,False,False,RN7SK
RN7SKP4,Type 3,True,True,True,RN7SK
RN7SKP40,Type 3,False,False,False,RN7SK
RN7SKP42,Type 3,False,False,False,RN7SK
RN7SKP43,Type 3,False,False,False,RN7SK
RN7SKP44,Type 3,False,False,True,RN7SK
RN7SKP45,Type 3,False,False,True,RN7SK
RN7SKP46,Type 3,False,False,True,RN7SK
RN7SKP47,Type 3,False,False,True,RN7SK
RN7SKP48,Type 3,False,False,True,RN7SK
RN7SKP49,Type 3,False,False,False,RN7SK
RN7SKP5,Type 3,False,True,True,RN7SK
RN7SKP50,Type 3,False,False,True,RN7SK
RN7SKP51,Type 3,False,False,True,RN7SK
RN7SKP52,Type 3,False,False,True,RN7SK
RN7SKP53,Type 3,False,False,True,RN7SK
RN7SKP54,Type 3,False,False,True,RN7SK
RN7SKP55,Type 3,False,True,True,RN7SK
RN7SKP56,Type 3,False,False,True,RN7SK
RN7SKP57,Type 3,False,False,True,RN7SK
RN7SKP58,Type 3,False,False,True,RN7SK
RN7SKP59,Type 3,False,True,True,RN7SK
RN7SKP6,Type 3,False,True,True,RN7SK
RN7SKP60,Type 3,False,True,True,RN7SK
RN7SKP61,Type 3,False,False,False,RN7SK
RN7SKP62,Type 3,False,False,True,RN7SK
RN7SKP63,Type 3,False,False,True,RN7SK
RN7SKP64,Type 3,False,True,True,RN7SK
RN7SKP65,Type 3,False,True,True,RN7SK
RN7SKP66,Type 3,False,False,True,RN7SK
RN7SKP67,Type 3,False,False,False,RN7SK
RN7SKP68,Type 3,False,False,True,RN7SK
RN7SKP69,Type 3,False,False,True,RN7SK
RN7SKP7,Type 3,True,True,True,RN7SK
RN7SKP70,Type 3,False,False,False,RN7SK
RN7SKP71,Type 3,True,True,True,RN7SK
RN7SKP72,Type 3,False,False,True,RN7SK
RN7SKP73,Type 3,False,False,True,RN7SK
RN7SKP74,Type 3,False,False,True,RN7SK
RN7SKP75,Type 3,False,False,True,RN7SK
RN7SKP76,Type 3,False,False,True,RN7SK
RN7SKP77,Type 3,False,False,True,RN7SK
RN7SKP78,Type 3,True,True,True,RN7SK
RN7SKP79,Type 3,False,False,True,RN7SK
RN7SKP8,Type 3,False,True,True,RN7SK
RN7SKP80,Type 3,False,True,True,RN7SK
RN7SKP81,Type 3,False,False,True,RN7SK
RN7SKP82,Type 3,False,False,False,RN7SK
RN7SKP83,Type 3,False,False,False,RN7SK
RN7SKP85,Type 3,False,False,True,RN7SK
RN7SKP86,Type 3,False,True,True,RN7SK
RN7SKP87,Type 3,False,False,True,RN7SK
RN7SKP88,Type 3,False,False,False,RN7SK
RN7SKP89,Type 3,False,False,True,RN7SK
RN7SKP9,Type 3,True,True,True,RN7SK
RN7SKP90,Type 3,False,False,True,RN7SK
RN7SKP91,Type 3,False,False,True,RN7SK
RN7SKP92,Type 3,False,False,False,RN7SK
RN7SKP93,Type 3,False,False,True,RN7SK
RN7SKP94,Type 3,False,False,True,RN7SK
RN7SKP95,Type 3,False,False,True,RN7SK
RN7SKP96,Type 3,False,False,False,RN7SK
RN7SKP97,Type 3,False,False,True,RN7SK
RN7SKP98,Type 3,True,True,True,RN7SK
RN7SKP99,Type 3,False,False,False,RN7SK
