"gene_name","expected_promoter","contains_type1_promoter","contains_type2_promoter","contains_type3_promoter","gene_group","locus_type","gene_type","enrichment_intergenic_dbsnp"
"RNU6-514P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4283256452623412
"RNU6-516P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.4027306489967135
"RNU6-517P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.8525687580915091
"RNU6-518P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.157809424568716
"RNU6-519P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.1899707974734026
"RNU6-520P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6345686269270847
"RNU6-521P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.2646421541871351
"RNU6-522P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3634017522958712
"RNU6-523P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.286454916187462
"RNU6-524P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-525P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.1689422074972615
"RNU6-526P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.6384095630689377
"RNU6-527P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0353488123547172
"RNU6-528P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1809656130600903
"RNU6-529P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.0353488123547172
"RNU6-52P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.2663540581220332
"RNU6-530P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0387822874635209
"RNU6-531P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3693323002110775
"RNU6-532P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.136168126913226
"RNU6-533P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.6230973241617517
"RNU6-534P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7864365902730902
"RNU6-535P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-536P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-537P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9442329287744868
"RNU6-538P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7790867155976406
"RNU6-539P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5175172069589966
"RNU6-53P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.2451912679323929
"RNU6-540P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.272444021060668
"RNU6-541P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1367583441220122
"RNU6-542P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8430651149772205
"RNU6-543P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.3829390349015218
"RNU6-544P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-545P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5697223929248938
"RNU6-546P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.5193911437317604
"RNU6-547P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.9194368959810392
"RNU6-548P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9363154476947008
"RNU6-549P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.4607875917455764
"RNU6-54P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-550P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7909787157944694
"RNU6-551P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9442329287744868
"RNU6-552P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0215965510900435
"RNU6-553P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.3748986916753505
"RNU6-554P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.376264032977908
"RNU6-555P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9830457378413626
"RNU6-556P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.356291040209067
"RNU6-557P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0104518614417886
"RNU6-558P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.4027306489967135
"RNU6-559P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.1341806608020075
"RNU6-55P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8115486620808757
"RNU6-560P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4794231536155815
"RNU6-561P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9194368959810392
"RNU6-562P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9413964480138156
"RNU6-563P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.9326798142359102
"RNU6-564P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2691372538541694
"RNU6-565P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3893713094824591
"RNU6-566P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5581734311952813
"RNU6-567P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-56P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.6433424090652744
"RNU6-570P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.860087001108189
"RNU6-571P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.201092019879696
"RNU6-572P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.9986106286905176
"RNU6-573P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.736714136853074
"RNU6-574P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-575P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",0.8270067318347971
"RNU6-576P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.6005012633744016
"RNU6-577P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.4177258260025094
"RNU6-578P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.3826267885626415
"RNU6-579P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",0.7151175857630304
"RNU6-57P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2140137655671974
"RNU6-580P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9738583944970508
"RNU6-581P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.356291040209067
"RNU6-582P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3634017522958712
"RNU6-583P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3591675853632754
"RNU6-584P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.060309683552403
"RNU6-586P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.4027306489967135
"RNU6-587P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9175093553186052
"RNU6-588P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3893713094824591
"RNU6-589P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7790867155976406
"RNU6-58P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.5175172069589966
"RNU6-590P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4607875917455764
"RNU6-591P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.081350311625499
"RNU6-592P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.112845951769931
"RNU6-593P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5196248697464398
"RNU6-595P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-596P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0278512238518194
"RNU6-597P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.3280755164170566
"RNU6-598P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.3232107709356753
"RNU6-599P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.7854070565779263
"RNU6-59P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-5P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.136168126913226
"RNU6-600P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.9823837541795166
"RNU6-601P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6492389296647005
"RNU6-602P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.190889693842108
"RNU6-603P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.006320340980286
"RNU6-604P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2851684612712748
"RNU6-605P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.2221321703780892
"RNU6-606P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.06393298473882
"RNU6-607P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.868357068426537
"RNU6-608P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.60312074171053
"RNU6-609P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.6817008761479356
"RNU6-60P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2140137655671974
"RNU6-610P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-611P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.1021455099259891
"RNU6-612P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.9534901143507074
"RNU6-613P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9005184413312235
"RNU6-614P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.8178690030611613
"RNU6-615P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.1468866941482565
"RNU6-616P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8115486620808757
"RNU6-617P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9089345015305808
"RNU6-618P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.147471840420781
"RNU6-619P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6110660851890446
"RNU6-61P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.2746525775068434
"RNU6-620P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1216278800509438
"RNU6-621P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2109199486315012
"RNU6-622P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.281458974765375
"RNU6-623P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.1247291552953242
"RNU6-624P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7466247691144057
"RNU6-625P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-626P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9738583944970508
"RNU6-627P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8172772408720348
"RNU6-628P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-629P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6744520919817764
"RNU6-62P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2259158613080523
"RNU6-630P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7864365902730902
"RNU6-631P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.2921575183491152
"RNU6-632P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0311740187565128
"RNU6-633P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.315181579364464
"RNU6-634P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9175093553186052
"RNU6-635P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2599690796777203
"RNU6-636P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-637P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0712442339467558
"RNU6-638P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1689422074972615
"RNU6-639P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.103706180429991
"RNU6-63P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9871848777901684
"RNU6-640P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.9593278089283648
"RNU6-641P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6492389296647005
"RNU6-642P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.834958719640901
"RNU6-643P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-644P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.736714136853074
"RNU6-645P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.2779594591937713
"RNU6-646P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.507336798023423
"RNU6-647P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-648P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9413964480138156
"RNU6-649P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.201092019879696
"RNU6-64P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9593278089283648
"RNU6-650P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2829780110085771
"RNU6-651P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6285251161944458
"RNU6-652P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9738583944970508
"RNU6-653P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.343495841716529
"RNU6-654P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-655P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5257114847120463
"RNU6-656P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.6230973241617517
"RNU6-657P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.8440106085641107
"RNU6-658P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.081350311625499
"RNU6-659P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0687471611403534
"RNU6-65P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.4886121173026348
"RNU6-660P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.147187319756159
"RNU6-661P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5906353776785165
"RNU6-662P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0687471611403534
"RNU6-663P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8192047815344689
"RNU6-664P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7141628226311706
"RNU6-665P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-666P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.4607875917455764
"RNU6-667P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4302351715260608
"RNU6-668P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-669P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-66P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0687471611403534
"RNU6-670P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.5677719293558127
"RNU6-672P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-673P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3359339514254416
"RNU6-674P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.5193911437317604
"RNU6-675P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.834958719640901
"RNU6-677P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.1348825052703255
"RNU6-678P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.9559894331301324
"RNU6-679P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2451912679323929
"RNU6-67P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.145873244933987
"RNU6-680P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2570502323888917
"RNU6-681P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.703315788067438
"RNU6-682P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.4090322242392863
"RNU6-684P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2451912679323929
"RNU6-685P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7312480576223469
"RNU6-686P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0387822874635209
"RNU6-687P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.209845803201018
"RNU6-689P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-68P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1689422074972615
"RNU6-690P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9830457378413626
"RNU6-692P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9738583944970508
"RNU6-693P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",0.6817008761479356
"RNU6-694P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5358696448360518
"RNU6-695P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3359339514254416
"RNU6-696P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-697P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-698P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.5581734311952813
"RNU6-699P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.2630648268022358
"RNU6-69P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.135543858711625
"RNU6-6P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5581734311952813
"RNU6-7","Type 3",True,True,True,"RNU6","RNA, small nuclear","functional",2.8241893440414474
"RNU6-700P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3958636987791062
"RNU6-701P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.103706180429991
"RNU6-702P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.103706180429991
"RNU6-703P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.7529451100946911
"RNU6-704P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.4383938597881546
"RNU6-705P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.135543858711625
"RNU6-706P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3359339514254416
"RNU6-707P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.060309683552403
"RNU6-708P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.298477859329401
