gene_name,expected_promoter,contains_type1_promoter,contains_type2_promoter,contains_type3_promoter,gene_group,locus_type,gene_type
RNU6-702P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-703P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-704P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-705P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-706P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-707P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-708P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-709P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-70P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-710P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-711P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-712P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-713P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-714P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-715P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-716P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-717P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-718P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-719P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-71P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-720P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-721P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-722P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-723P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-724P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-725P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-726P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-727P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-728P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-729P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-72P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-730P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-731P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-732P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-733P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-735P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-737P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-738P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-739P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-73P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-740P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-741P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-742P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-743P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-744P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-745P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-746P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-747P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-748P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-749P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-74P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-750P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-751P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-752P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-753P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-754P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-755P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-756P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-757P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-758P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-759P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-75P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-760P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-761P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-762P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-763P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-764P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-765P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-766P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-767P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-768P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-769P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-76P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-770P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-771P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-772P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-774P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-775P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-776P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-777P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-778P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-77P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-780P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-781P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-782P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-783P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-784P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-785P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-786P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-787P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-788P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-789P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-78P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-790P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-791P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-792P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-793P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-794P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-795P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-796P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-797P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-798P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-799P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-79P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-8,Type 3,True,True,True,RNU6,"RNA, small nuclear",functional
RNU6-800P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-801P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-803P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-804P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-805P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-806P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-807P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-808P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-809P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-80P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-810P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-811P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-812P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-813P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-815P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-816P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-817P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-818P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-819P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-81P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-820P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-821P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-822P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-823P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-824P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-826P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-827P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-828P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-829P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-82P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-830P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-831P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-832P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-833P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-834P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-835P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-836P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-837P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-838P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-839P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-83P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-840P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-841P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-842P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-843P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-844P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-845P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-847P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-848P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-849P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-84P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-850P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-851P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-853P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-854P,Type 3,True,False,True,RNU6,pseudogene,pseudogene
RNU6-855P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-856P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-857P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-858P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-859P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-85P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-860P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-861P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-862P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-863P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-864P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-865P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-866P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-867P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-869P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-86P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-871P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-873P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-874P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-875P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-876P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-877P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-878P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-879P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-87P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-880P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-881P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-882P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-883P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-884P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-885P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-886P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-887P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-888P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-889P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-88P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-890P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-891P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-892P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-893P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-894P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-895P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-896P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-897P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-898P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-899P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-89P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-9,Type 3,True,True,True,RNU6,"RNA, small nuclear",functional
RNU6-900P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-901P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-902P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-903P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-904P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-905P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-906P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-907P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-908P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-909P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-90P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-910P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-911P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-912P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-913P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-914P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-915P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-916P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-917P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-918P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-919P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-91P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-920P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-921P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-922P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-923P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-924P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-925P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-926P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-927P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-928P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-929P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-92P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-930P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-931P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-932P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-933P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-934P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-935P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-936P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-937P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-938P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-939P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-940P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-941P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-942P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-943P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-944P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-945P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-946P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-947P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-948P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-949P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-94P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-950P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-951P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-952P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-953P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-954P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-955P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-956P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-957P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-958P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-959P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-95P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-960P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-961P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-964P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-965P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-966P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-967P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-968P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-969P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-970P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-971P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-972P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-973P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-974P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-975P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-976P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-977P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-978P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-979P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-97P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-980P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-982P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-983P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-984P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-985P,Type 3,False,True,True,RNU6,pseudogene,pseudogene
RNU6-986P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-987P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-988P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-989P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-98P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-990P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-991P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-992P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-993P,Type 3,True,True,True,RNU6,pseudogene,pseudogene
RNU6-994P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-995P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-996P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-997P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-998P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU6-999P,Type 3,False,False,False,RNU6,pseudogene,pseudogene
RNU6-99P,Type 3,False,False,True,RNU6,pseudogene,pseudogene
RNU4ATAC,None,True,True,True,RNU4ATAC,"RNA, small nuclear",functional
RNU4ATAC10P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC11P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC12P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC13P,None,False,True,True,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC14P,None,False,True,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC15P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC16P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC17P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC18P,None,False,True,True,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC2P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC3P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC4P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC5P,None,True,True,True,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC6P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC7P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC8P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU4ATAC9P,None,False,False,False,RNU4ATAC,pseudogene,pseudogene
RNU6ATAC,Type 3,True,True,True,RNU6ATAC,"RNA, small nuclear",functional
RNU6ATAC10P,Type 3,False,False,False,RNU6ATAC,pseudogene,pseudogene
RNU6ATAC11P,Type 3,False,False,False,RNU6ATAC,pseudogene,pseudogene
RNU6ATAC12P,Type 3,False,False,False,RNU6ATAC,pseudogene,pseudogene
RNU6ATAC13P,Type 3,False,False,False,RNU6ATAC,pseudogene,pseudogene
RNU6ATAC14P,Type 3,False,False,False,RNU6ATAC,pseudogene,pseudogene
RNU6ATAC15P,Type 3,False,False,False,RNU6ATAC,pseudogene,pseudogene
RNU6ATAC16P,Type 3,False,False,False,RNU6ATAC,pseudogene,pseudogene
RNU6ATAC17P,Type 3,True,True,True,RNU6ATAC,pseudogene,pseudogene
RNU6ATAC18P,Type 3,False,False,False,RNU6ATAC,pseudogene,pseudogene
