"Gene","PhastCons30_median","PhyloP100_median","PhyloP447_median","GTEX_max","Gene_Type","Gene_group"
"RNU6-4P",0.126000002026558,0.360000014305115,0.0900000035762787,50,"Pseudogene","RNU6"
"RNU6-500P",0.0270000007003546,-0.0209999997168779,0.0489999987185001,1,"Pseudogene","RNU6"
"RNU6-501P",0.0345000009983778,0.239999994635582,0.00200000003678724,2,"Pseudogene","RNU6"
"RNU6-502P",0.157000005245209,0.214000001549721,0.462000012397766,2,"Pseudogene","RNU6"
"RNU6-503P",0.456000000238419,0.171000003814697,0.200000002980232,0,"Pseudogene","RNU6"
"RNU6-504P",0.440000012516975,0.197999998927116,-0.0089999996125698,8,"Pseudogene","RNU6"
"RNU6-505P",0.0439999997615814,0.214000001549721,0.428000003099442,2,"Pseudogene","RNU6"
"RNU6-506P",0.0590000003576279,0.301999986171722,0.30799999833107,2,"Pseudogene","RNU6"
"RNU6-507P",0.00600000005215406,0.0360000003129244,0.00600000005215406,1,"Pseudogene","RNU6"
"RNU6-508P",0.300000011920929,-0.214000001549721,0.245000004768372,0,"Pseudogene","RNU6"
"RNU6-509P",0.0120000001043081,0.347000002861023,0.495999991893768,8,"Pseudogene","RNU6"
"RNU6-50P",0.916999995708466,0.20100000500679,0.446999996900558,22,"Pseudogene","RNU6"
"RNU6-510P",0.0425000004470348,0.0175000000745058,0.301000006496906,43,"Pseudogene","RNU6"
"RNU6-511P",0.00300000002607703,-0.241999998688698,-0.00100000004749745,2,"Pseudogene","RNU6"
"RNU6-512P",0.0199999995529652,0.204999998211861,0.462000012397766,2,"Pseudogene","RNU6"
"RNU6-513P",0.0020000000949949,0.28600001335144,-0.00800000037997961,25,"Pseudogene","RNU6"
"RNU6-514P",0.00700000021606683,0.252000004053116,0.00499999988824129,1,"Pseudogene","RNU6"
"RNU6-516P",0.0089999996125698,0.28999999165535,0.00750000029802322,36,"Pseudogene","RNU6"
"RNU6-517P",0.0329999998211861,-0.0925000011920929,0.0489999987185001,2,"Pseudogene","RNU6"
"RNU6-518P",0.0175000000745058,0.284000009298325,-0.00099999998928979,3,"Pseudogene","RNU6"
"RNU6-519P",0.0224999999627471,0.214000001549721,0.462000012397766,3,"Pseudogene","RNU6"
"RNU6-520P",0.0020000000949949,-0.25900000333786,0.00700000021606683,2,"Pseudogene","RNU6"
"RNU6-521P",0.0179999992251396,0.296000003814697,0.00300000002607703,0,"Pseudogene","RNU6"
"RNU6-522P",0.00600000005215406,-0.0579999983310699,-0.146999999880791,1,"Pseudogene","RNU6"
"RNU6-523P",0.137999996542931,0.165999993681908,0.303000003099442,2,"Pseudogene","RNU6"
"RNU6-524P",0.574000000953674,0.284000009298325,0.212999999523163,3,"Pseudogene","RNU6"
"RNU6-525P",0.0665000006556511,0.30799999833107,0.0199999995529652,2,"Pseudogene","RNU6"
"RNU6-526P",0.0020000000949949,-0.229000002145767,-0.0034999999916181,1,"Pseudogene","RNU6"
"RNU6-527P",0.0240000002086162,0.347000002861023,0.754000008106232,1,"Pseudogene","RNU6"
"RNU6-528P",0.0115000000223517,0.30799999833107,0.00849999999627471,2,"Pseudogene","RNU6"
"RNU6-529P",0.135499998927116,0.144999995827675,0.11599999666214,76,"Pseudogene","RNU6"
"RNU6-52P",0.0410000011324883,0.185000002384186,0.127000004053116,1,"Pseudogene","RNU6"
"RNU6-530P",0.0320000015199184,0.0419999994337559,-0.0149999996647239,2,"Pseudogene","RNU6"
"RNU6-531P",0.00250000006053596,0.305000007152557,-0.0624999981373549,10,"Pseudogene","RNU6"
"RNU6-532P",0.25,0.30799999833107,0.0549999997019768,0,"Pseudogene","RNU6"
"RNU6-533P",0.0109999999403954,0.305000007152557,0.00700000021606683,2,"Pseudogene","RNU6"
"RNU6-534P",0.00600000005215406,0.0564999990165234,0.17849999666214,2,"Pseudogene","RNU6"
"RNU6-535P",0.00100000004749745,-0.172000005841255,0.00800000037997961,3,"Pseudogene","RNU6"
"RNU6-536P",0.0120000001043081,0.301999986171722,0.0399999991059303,2,"Pseudogene","RNU6"
"RNU6-537P",0.0309999994933605,0.263999998569489,0.159999996423721,4,"Pseudogene","RNU6"
"RNU6-538P",0.00300000002607703,-0.116999998688698,0.0610000006854534,1,"Pseudogene","RNU6"
"RNU6-539P",0.0359999984502792,0.30799999833107,0.0379999987781048,6,"Pseudogene","RNU6"
"RNU6-53P",0.0020000000949949,-0.025000000372529,0.0610000006854534,9,"Pseudogene","RNU6"
"RNU6-540P",0.0549999997019768,-0.0439999997615814,0.0160000007599592,9,"Pseudogene","RNU6"
"RNU6-541P",0.0109999999403954,0.30799999833107,0.0469999983906746,5,"Pseudogene","RNU6"
"RNU6-542P",0.119000002741814,0.347000002861023,0.0949999988079071,4,"Pseudogene","RNU6"
"RNU6-543P",0.519500017166138,0.28600001335144,-0.0189999993890524,0,"Pseudogene","RNU6"
"RNU6-544P",0.00600000005215406,-0.19200000166893,-0.0109999999403954,0,"Pseudogene","RNU6"
"RNU6-545P",0.0315000005066395,0.152999997138977,0.456000000238419,0,"Pseudogene","RNU6"
"RNU6-546P",0.00600000005215406,0.214000001549721,0.412000000476837,0,"Pseudogene","RNU6"
"RNU6-547P",0.0394999999552965,0.293999999761581,0.074499998241663,2,"Pseudogene","RNU6"
"RNU6-548P",0.0230000000447035,-0.186000004410744,0.046000000089407,11,"Pseudogene","RNU6"
"RNU6-549P",0.0750000029802322,0.305000007152557,0.810000002384186,7,"Pseudogene","RNU6"
"RNU6-54P",0.046000000089407,0.164000004529953,0.199000000953674,0,"Pseudogene","RNU6"
"RNU6-550P",0.0089999996125698,-0.0410000011324883,0.00600000005215406,3,"Pseudogene","RNU6"
"RNU6-551P",0.167999997735023,0.30799999833107,0.791999995708466,0,"Pseudogene","RNU6"
"RNU6-552P",0.185000002384186,0.214000001549721,0.453999996185303,1,"Pseudogene","RNU6"
"RNU6-553P",0.0769999995827675,0.078999999910593,0.199000000953674,8,"Pseudogene","RNU6"
"RNU6-554P",0.0020000000949949,-0.261000007390976,-0.449000000953674,95,"Pseudogene","RNU6"
"RNU6-555P",0.036999998614192,-0.0654999986290932,-0.319999992847443,0,"Pseudogene","RNU6"
"RNU6-556P",0.0480000004172325,0.30799999833107,0.025000000372529,0,"Pseudogene","RNU6"
"RNU6-557P",0.0179999992251396,0.261999994516373,0.199000000953674,0,"Pseudogene","RNU6"
"RNU6-558P",0.0224999999627471,0.30799999833107,0.000500000023748725,2,"Pseudogene","RNU6"
"RNU6-559P",0.100999999791384,0.301999986171722,0.341999991796911,1,"Pseudogene","RNU6"
"RNU6-55P",0.0020000000949949,-0.116500001400709,-0.122500002384186,3,"Pseudogene","RNU6"
"RNU6-560P",0.0670000016689301,-0.136000007390976,0.037499999627471,0,"Pseudogene","RNU6"
"RNU6-561P",0.932500004768372,0.390000000596046,0.964499980211258,2,"Pseudogene","RNU6"
"RNU6-562P",0.688000023365021,0.120999999344349,0.12899999320507,6,"Pseudogene","RNU6"
"RNU6-563P",0.0694999992847443,-0.028999999165535,0.046000000089407,0,"Pseudogene","RNU6"
"RNU6-564P",0.0425000004470348,0.0604999996721745,0.46000000834465,26,"Pseudogene","RNU6"
"RNU6-565P",0.00300000002607703,-0.150999993085861,0.00700000021606683,1,"Pseudogene","RNU6"
"RNU6-566P",0.0599999986588955,-0.096000000834465,0.0199999995529652,1,"Pseudogene","RNU6"
"RNU6-567P",0.0270000007003546,0.30799999833107,0.0829999968409538,0,"Pseudogene","RNU6"
"RNU6-56P",0.0489999987185001,0.312000006437302,0.0439999997615814,0,"Pseudogene","RNU6"
"RNU6-570P",0.0020000000949949,-0.188999995589256,0.0299999993294477,4,"Pseudogene","RNU6"
"RNU6-571P",0.73199999332428,0.30799999833107,0.816999971866608,1,"Pseudogene","RNU6"
"RNU6-572P",0.00750000029802322,-0.0750000029802322,0.806500017642975,1,"Pseudogene","RNU6"
"RNU6-573P",0.00700000021606683,0.30799999833107,0.0214999997988343,0,"Pseudogene","RNU6"
"RNU6-574P",0.0120000001043081,-0.135000005364418,0.810999989509583,12,"Pseudogene","RNU6"
"RNU6-575P",0.0020000000949949,-0.0850000008940697,0.0149999996647239,2,"Pseudogene","RNU6"
"RNU6-576P",0.0160000002942979,0.30799999833107,-0.354000002145767,1,"Pseudogene","RNU6"
"RNU6-577P",0.00700000021606683,0.30799999833107,0.0540000014007092,4,"Pseudogene","RNU6"
"RNU6-578P",0.0930000022053719,0.204999998211861,-0.0179999992251396,1,"Pseudogene","RNU6"
"RNU6-579P",0.00300000002607703,-0.0685000009834766,0.0570000018924475,1,"Pseudogene","RNU6"
"RNU6-57P",0,-0.330000013113022,0.0299999993294477,9,"Pseudogene","RNU6"
"RNU6-580P",0.0230000000447035,0.30799999833107,0.0489999987185001,2,"Pseudogene","RNU6"
"RNU6-581P",0.0020000000949949,-0.0890000015497208,0.017000000923872,2,"Pseudogene","RNU6"
"RNU6-582P",0.00499999988824129,-0.247999995946884,0.435000002384186,2,"Pseudogene","RNU6"
"RNU6-583P",0.0214999997988343,-0.235999993979931,0.11150000244379,7,"Pseudogene","RNU6"
"RNU6-584P",0.630999982357025,0.347000002861023,-2.91700005531311,27,"Pseudogene","RNU6"
"RNU6-586P",0.00300000002607703,0.0314999995753169,-0.109999999403954,0,"Pseudogene","RNU6"
"RNU6-587P",0.0279999999329448,-0.176500000059605,0.127000004053116,0,"Pseudogene","RNU6"
"RNU6-588P",0.046000000089407,0.453999996185303,0.0529999993741512,5,"Pseudogene","RNU6"
"RNU6-589P",0.0219999998807907,0.293000012636185,0.034000001847744,8,"Pseudogene","RNU6"
"RNU6-58P",0.0299999993294477,0.0329999998211861,-0.123000003397465,1,"Pseudogene","RNU6"
"RNU6-590P",0.550000011920929,0.0939999967813492,0.046000000089407,0,"Pseudogene","RNU6"
"RNU6-591P",0.668000012636185,0.197999998927116,0.558000028133392,0,"Pseudogene","RNU6"
"RNU6-592P",0.0020000000949949,-0.230000004172325,0.199000000953674,1,"Pseudogene","RNU6"
"RNU6-593P",0.00300000002607703,-0.214000001549721,0.0430000014603138,19,"Pseudogene","RNU6"
"RNU6-595P",0.0089999996125698,0.293000012636185,0.0549999997019768,24,"Pseudogene","RNU6"
"RNU6-596P",0.00549999997019768,-0.252999991178513,0.370000004768372,1,"Pseudogene","RNU6"
"RNU6-597P",0.0509999990463257,0.30799999833107,0.0389999989420176,0,"Pseudogene","RNU6"
"RNU6-598P",0.238000005483627,0.30799999833107,0.00499999988824129,2,"Pseudogene","RNU6"
"RNU6-599P",0.0020000000949949,-0.20100000500679,-0.225999996066093,0,"Pseudogene","RNU6"
"RNU6-59P",0.0280000008642673,0.303000003099442,0.00700000021606683,1,"Pseudogene","RNU6"
"RNU6-5P",0.0189999993890524,0.0759999975562096,0.0900000035762787,26,"Pseudogene","RNU6"
"RNU6-600P",0.118000000715256,0.187999993562698,-0.00800000037997961,5,"Pseudogene","RNU6"
"RNU6-601P",0.0040000001899898,-0.118000000715256,-0.068000003695488,1,"Pseudogene","RNU6"
"RNU6-602P",0.225999996066093,0.00600000005215406,0.228000000119209,1,"Pseudogene","RNU6"
"RNU6-603P",0.0040000001899898,0.294999986886978,-0.00499999988824129,6,"Pseudogene","RNU6"
"RNU6-604P",0.00650000013411045,0.30799999833107,0.00700000021606683,3,"Pseudogene","RNU6"
"RNU6-605P",0.00150000007124618,0.305000007152557,0.0230000000447035,6,"Pseudogene","RNU6"
"RNU6-606P",0.0199999995529652,0.104999996721745,0.0900000035762787,6,"Pseudogene","RNU6"
"RNU6-607P",0.0125000001862645,-0.0315000005066395,0.046000000089407,1,"Pseudogene","RNU6"
"RNU6-608P",0.0160000002942979,0.284000009298325,-0.00300000002607703,2,"Pseudogene","RNU6"
"RNU6-609P",0.0179999992251396,0.289000004529953,-0.00800000037997961,0,"Pseudogene","RNU6"
"RNU6-60P",0.00999999977648258,0.305000007152557,0.813000023365021,1,"Pseudogene","RNU6"
"RNU6-610P",0.0160000007599592,-0.160999998450279,0.0240000002086162,142,"Pseudogene","RNU6"
"RNU6-611P",0.10700000077486,0.136999994516373,-0.108500000089407,32,"Pseudogene","RNU6"
"RNU6-612P",0.711499989032745,0.194999992847443,0.125,0,"Pseudogene","RNU6"
"RNU6-613P",0.0504999998956919,0.214000001549721,0.462000012397766,1,"Pseudogene","RNU6"
"RNU6-614P",0.00100000004749745,-0.287000000476837,0.448000013828278,3,"Pseudogene","RNU6"
"RNU6-615P",0.219999998807907,0.30799999833107,0.284499987959862,1,"Pseudogene","RNU6"
"RNU6-616P",0.0329999998211861,0.284000009298325,0.0450000017881393,4,"Pseudogene","RNU6"
"RNU6-617P",0.00499999988824129,-0.180999994277954,0,1,"Pseudogene","RNU6"
"RNU6-618P",0.0270000007003546,0.347000002861023,-0.0394999999552965,4,"Pseudogene","RNU6"
"RNU6-619P",0.00650000013411045,0.0425000004470348,0.00700000021606683,3,"Pseudogene","RNU6"
"RNU6-61P",0.017000000923872,0.194000005722046,2.08400011062622,3,"Pseudogene","RNU6"
"RNU6-620P",0.027500000782311,0.298000007867813,0.426999986171722,0,"Pseudogene","RNU6"
"RNU6-621P",0.0270000007003546,0.214000001549721,0.462000012397766,2,"Pseudogene","RNU6"
"RNU6-622P",0.0120000001043081,0.30799999833107,0.75,0,"Pseudogene","RNU6"
"RNU6-623P",0.0120000001043081,0.305000007152557,0.207000002264977,8,"Pseudogene","RNU6"
"RNU6-624P",0.017000000923872,0.282999992370605,-0.0140000004321337,5,"Pseudogene","RNU6"
"RNU6-625P",0.028999999165535,-0.11599999666214,0.0240000002086162,1,"Pseudogene","RNU6"
"RNU6-626P",0.0540000014007092,-0.0729999989271164,0.0120000001043081,1,"Pseudogene","RNU6"
"RNU6-627P",0.017000000923872,0.30799999833107,0.00499999988824129,0,"Pseudogene","RNU6"
"RNU6-628P",0.0160000007599592,-0.101000003516674,0.00600000005215406,2,"Pseudogene","RNU6"
"RNU6-629P",0.0540000014007092,0.30799999833107,0.790000021457672,1,"Pseudogene","RNU6"
"RNU6-62P",0.0160000007599592,-0.119000002741814,0.0569999981671572,2,"Pseudogene","RNU6"
"RNU6-630P",0.152499996125698,0.00849999999627471,0.143999993801117,0,"Pseudogene","RNU6"
"RNU6-631P",0.00100000004749745,-0.175999999046326,0,0,"Pseudogene","RNU6"
"RNU6-632P",0.0614999979734421,-0.08249999769032,0.795000016689301,0,"Pseudogene","RNU6"
"RNU6-633P",0.0149999996647239,0.277999997138977,0.0040000001899898,5,"Pseudogene","RNU6"
"RNU6-634P",0.300500005483627,-0.239500001072884,0.0480000004172325,1,"Pseudogene","RNU6"
"RNU6-635P",0.00499999988824129,0.144000001251698,0.0484999995678663,1,"Pseudogene","RNU6"
"RNU6-636P",0.0350000001490116,0.145999997854233,0.12899999320507,0,"Pseudogene","RNU6"
"RNU6-637P",0.0270000007003546,0.146999999880791,0.421000003814697,1,"Pseudogene","RNU6"
"RNU6-638P",0.995999991893768,0.458999991416931,1.1875,13,"Pseudogene","RNU6"
"RNU6-639P",0.0140000004321337,0.30799999833107,0.0480000004172325,0,"Pseudogene","RNU6"
"RNU6-63P",0.12899999320507,0.263999998569489,-0.179000005125999,4,"Pseudogene","RNU6"
"RNU6-640P",0.0089999996125698,0.0719999969005585,0.111000001430511,4,"Pseudogene","RNU6"
"RNU6-641P",0.194999992847443,0.138999998569489,0.314000010490417,0,"Pseudogene","RNU6"
"RNU6-642P",0.379999995231628,NA,0.194999992847443,2,"Pseudogene","RNU6"
"RNU6-643P",0.0560000017285347,0.194999992847443,0.372999995946884,0,"Pseudogene","RNU6"
"RNU6-644P",0.0390000008046627,-0.035500000230968,-0.0109999999403954,8,"Pseudogene","RNU6"
"RNU6-645P",0.0260000005364418,-0.280499994754791,0.0294999992474914,2,"Pseudogene","RNU6"
"RNU6-646P",0.00700000021606683,-0.262000009417534,0.0040000001899898,7,"Pseudogene","RNU6"
"RNU6-647P",0.00999999977648258,-0.27700001001358,0.241999998688698,2,"Pseudogene","RNU6"
"RNU6-648P",0.0309999994933605,0.30799999833107,0.78600001335144,2,"Pseudogene","RNU6"
"RNU6-649P",0.00600000005215406,0.30799999833107,0.0270000007003546,0,"Pseudogene","RNU6"
"RNU6-64P",0.00100000004749745,0.0140000004321337,0.0189999993890524,2,"Pseudogene","RNU6"
"RNU6-650P",0.00700000021606683,0.28600001335144,-0.0199999995529652,1,"Pseudogene","RNU6"
"RNU6-651P",0.0529999993741512,0.104000002145767,0.119000002741814,2,"Pseudogene","RNU6"
"RNU6-652P",0.0089999996125698,-0.142000004649162,0.0879999995231628,17,"Pseudogene","RNU6"
"RNU6-653P",0.172000005841255,0.0804999992251396,0.417500004172325,4,"Pseudogene","RNU6"
"RNU6-654P",0.0399999991059303,0.28999999165535,0.0860000029206276,0,"Pseudogene","RNU6"
"RNU6-655P",0.00999999977648258,0.30799999833107,0.00499999988824129,0,"Pseudogene","RNU6"
"RNU6-656P",0.00800000037997961,-0.123999997973442,0.12899999320507,1,"Pseudogene","RNU6"
"RNU6-657P",0.0640000030398369,0.30799999833107,0.00300000002607703,1,"Pseudogene","RNU6"
"RNU6-658P",0.0810000002384186,0.0559999998658895,0.462000012397766,19,"Pseudogene","RNU6"
"RNU6-659P",0.446999996900558,0.26800000667572,0.166999995708466,3,"Pseudogene","RNU6"
"RNU6-65P",0.00499999988824129,-0.224500000476837,-0.0125000001862645,0,"Pseudogene","RNU6"
"RNU6-660P",0.0040000001899898,0.266999989748001,-0.76800000667572,0,"Pseudogene","RNU6"
"RNU6-661P",0.0309999994933605,0.101999998092651,0.00700000021606683,3,"Pseudogene","RNU6"
"RNU6-662P",0.200000002980232,0.211999997496605,0.439000010490417,2,"Pseudogene","RNU6"
"RNU6-663P",0.27250000834465,0.293000012636185,0.046000000089407,1,"Pseudogene","RNU6"
"RNU6-664P",0.111000001430511,0.303000003099442,0.456000000238419,1,"Pseudogene","RNU6"
"RNU6-665P",0.00999999977648258,0.44200000166893,-0.115000002086163,7,"Pseudogene","RNU6"
"RNU6-666P",0.00700000021606683,0.326999992132187,0.448000013828278,3,"Pseudogene","RNU6"
"RNU6-667P",0.0194999994710088,-0.221000000834465,0.00350000010803342,4,"Pseudogene","RNU6"
"RNU6-668P",0.028999999165535,-0.170000001788139,0.00999999977648258,0,"Pseudogene","RNU6"
"RNU6-669P",0.112999998033047,0.156000003218651,0.175999999046326,2,"Pseudogene","RNU6"
"RNU6-66P",0.0740000009536743,-0.175999999046326,0.0480000004172325,0,"Pseudogene","RNU6"
"RNU6-670P",0.00300000002607703,0.30799999833107,-0.338499993085861,1,"Pseudogene","RNU6"
"RNU6-672P",0.00499999988824129,-0.0700000002980232,0.0320000015199184,1,"Pseudogene","RNU6"
"RNU6-673P",0.0279999999329448,0.284000009298325,-0.0295000001788139,0,"Pseudogene","RNU6"
"RNU6-674P",0.00300000002607703,0.0405000001192093,-0.0520000010728836,2,"Pseudogene","RNU6"
"RNU6-675P",0.00700000021606683,0.0919999983161688,0.00600000005215406,1,"Pseudogene","RNU6"
"RNU6-677P",0.0109999999403954,0.00700000021606683,0.287999987602234,2,"Pseudogene","RNU6"
"RNU6-678P",0.00700000021606683,0.30799999833107,0.00999999977648258,21,"Pseudogene","RNU6"
"RNU6-679P",0.0280000008642673,0.214000001549721,0.45100000500679,0,"Pseudogene","RNU6"
"RNU6-67P",0.187999993562698,0.214000001549721,0.368000000715256,0,"Pseudogene","RNU6"
"RNU6-680P",0.00600000005215406,-0.125,0.00600000005215406,4,"Pseudogene","RNU6"
"RNU6-681P",0.171499997377396,0.00100000016391277,0.387999998405576,2,"Pseudogene","RNU6"
"RNU6-682P",0.0479999985545874,0.287000000476837,0.0135000003501773,1,"Pseudogene","RNU6"
"RNU6-684P",0.26350000500679,0.214000001549721,0.458999991416931,1,"Pseudogene","RNU6"
"RNU6-685P",0.728999972343445,0.103000000119209,0.200000002980232,0,"Pseudogene","RNU6"
"RNU6-686P",0.112999998033047,0.214000001549721,-0.0949999988079071,4,"Pseudogene","RNU6"
"RNU6-687P",0.0199999995529652,0.31700000166893,0.0120000001043081,1,"Pseudogene","RNU6"
"RNU6-689P",0.0260000005364418,0.305000007152557,0.462000012397766,31,"Pseudogene","RNU6"
"RNU6-68P",0.0130000002682209,0.268999993801117,-0.028999999165535,1,"Pseudogene","RNU6"
"RNU6-690P",0.212999999523163,0.282999992370605,0.811999976634979,0,"Pseudogene","RNU6"
"RNU6-692P",0.0270000007003546,-0.18299999833107,0.0410000011324883,0,"Pseudogene","RNU6"
"RNU6-693P",0.00300000002607703,0.801999986171722,0.068000003695488,1,"Pseudogene","RNU6"
"RNU6-694P",0.197999998927116,0.214000001549721,0.46000000834465,4,"Pseudogene","RNU6"
"RNU6-695P",0.0325000006705523,0.305000007152557,0.254500003531575,2,"Pseudogene","RNU6"
"RNU6-696P",0.0189999993890524,-0.13400000333786,0.12899999320507,5,"Pseudogene","RNU6"
"RNU6-697P",0.195999994874001,-0.230000004172325,0.451999992132187,1,"Pseudogene","RNU6"
"RNU6-698P",0.0270000007003546,0.203999996185303,1.57299995422363,1,"Pseudogene","RNU6"
"RNU6-699P",0.00700000021606684,0.221000000834465,0.159000001847744,0,"Pseudogene","RNU6"
"RNU6-69P",0.00800000037997961,-0.180000007152557,0.0109999999403954,2,"Pseudogene","RNU6"
"RNU6-6P",NA,NA,0,23,"Pseudogene","RNU6"
"RNU6-7",1,2.88700008392334,2.30100011825562,5,"Functional","RNU6"
"RNU6-700P",0.126000002026558,-0.259999990463257,-0.0500000007450581,0,"Pseudogene","RNU6"
"RNU6-701P",0.111000001430511,0.296999990940094,0.046000000089407,4,"Pseudogene","RNU6"
"RNU6-702P",0.00300000002607703,-0.36599999666214,0.0040000001899898,8,"Pseudogene","RNU6"
"RNU6-703P",0.0120000001043081,0.284000009298325,0.00999999977648258,19,"Pseudogene","RNU6"
"RNU6-704P",0.0309999994933605,0.30799999833107,-0.0040000001899898,7,"Pseudogene","RNU6"
"RNU6-705P",0.0109999999403954,0.28099998831749,-0.00349999975878745,5,"Pseudogene","RNU6"
"RNU6-706P",0.00450000003911554,0.0499999988824129,-0.111000001430511,0,"Pseudogene","RNU6"
"RNU6-707P",0.0439999997615814,0.416999995708466,0.0790000036358833,0,"Pseudogene","RNU6"
"RNU6-708P",0.0439999997615814,-0.243000000715256,0.739000022411346,11,"Pseudogene","RNU6"
"RNU6-709P",0.00300000002607703,-0.0305000012740493,-0.199000000953674,3,"Pseudogene","RNU6"
"RNU6-70P",0.0155000002123415,0.211999997496605,0.379999995231628,4,"Pseudogene","RNU6"
"RNU6-710P",0.0219999998807907,0.214000001549721,0.552999973297119,1,"Pseudogene","RNU6"
"RNU6-711P",0.0830000005662441,0.30799999833107,0,3,"Pseudogene","RNU6"
"RNU6-712P",0.0199999995529652,0.287000000476837,-0.21900000423193,0,"Pseudogene","RNU6"
"RNU6-713P",0.216999992728233,0.214000001549721,0.460999995470047,0,"Pseudogene","RNU6"
"RNU6-714P",0.00600000005215406,0.261000007390976,0.171000003814697,5,"Pseudogene","RNU6"
"RNU6-715P",0.0370000004768372,0.263999998569489,0.619000017642975,0,"Pseudogene","RNU6"
