gene_name,gene_group,chromosome,start,end,gene_length,flank_length,snp_count_1000genomes,snp_density_1000genomes,flank_count_1000genomes,flank_density_1000genomes,enrichment_1000genomes,snp_count_gnomad,snp_density_gnomad,flank_count_gnomad,flank_density_gnomad,enrichment_gnomad,snp_count_pangenome,snp_density_pangenome,flank_count_pangenome,flank_density_pangenome,enrichment_pangenome,snp_count_dbsnp,snp_density_dbsnp,flank_count_dbsnp,flank_density_dbsnp,enrichment_dbsnp,locus_type,gene_type
RN7SL23P,RN7SL,chr11,61444149,61444423,275,2749,3,0.01090909090909091,80,0.029101491451436885,0.3748636363636364,55,0.2,582,0.21171335030920335,0.9446735395189003,0,0.0,15,0.005456529647144416,0.0,90,0.32727272727272727,886,0.3222990178246635,1.0154319720911142,pseudogene,pseudogene
RNU6-1243P,RNU6,chr11,61937894,61938000,107,1069,1,0.009345794392523364,28,0.026192703461178673,0.35680907877169554,16,0.14953271028037382,197,0.1842843779232928,0.8114236918259878,0,0.0,7,0.006548175865294668,0.0,30,0.2803738317757009,286,0.2675397567820393,1.047970720867917,pseudogene,pseudogene
RNU6-118P,RNU6,chr11,62815966,62816067,102,1020,0,0.0,26,0.025490196078431372,0.0,16,0.1568627450980392,234,0.22941176470588234,0.6837606837606838,0,0.0,9,0.008823529411764706,0.0,34,0.3333333333333333,344,0.33725490196078434,0.9883720930232557,pseudogene,pseudogene
RNU2-2,RNU2,chr11,62841619,62841809,191,1909,57,0.29842931937172773,180,0.09429020429544265,3.16500872600349,413,2.162303664921466,1330,0.6966998428496595,3.1036373656654725,8,0.041884816753926704,49,0.02566788894709272,1.6317982690458381,274,1.4345549738219896,1316,0.6893661602933473,2.080976781934786,"RNA, small nuclear",functional
SNORD22,RNU2,chr11,62852910,62853035,126,1260,7,0.05555555555555555,47,0.0373015873015873,1.4893617021276595,43,0.3412698412698413,331,0.2626984126984127,1.299093655589124,1,0.007936507936507936,8,0.006349206349206349,1.25,74,0.5873015873015873,547,0.43412698412698414,1.352833638025594,"RNA, small nucleolar",functional
SNORD29,RNU2,chr11,62853904,62853968,65,649,4,0.06153846153846154,25,0.03852080123266564,1.5975384615384618,22,0.3384615384615385,207,0.3189522342064715,1.0611668524712004,1,0.015384615384615385,3,0.004622496147919877,3.328205128205128,35,0.5384615384615384,337,0.5192604006163328,1.0369778589363159,"RNA, small nucleolar",functional
SNORD28,RNU2,chr11,62854621,62854695,75,749,2,0.02666666666666667,26,0.03471295060080107,0.7682051282051282,18,0.24,195,0.260347129506008,0.9218461538461538,0,0.0,3,0.004005340453938585,0.0,39,0.52,341,0.4552736982643525,1.1421700879765395,"RNA, small nucleolar",functional
SNORD27,RNU2,chr11,62855012,62855083,72,720,3,0.041666666666666664,26,0.03611111111111111,1.153846153846154,21,0.2916666666666667,202,0.28055555555555556,1.0396039603960396,1,0.013888888888888888,4,0.005555555555555556,2.4999999999999996,48,0.6666666666666666,355,0.4930555555555556,1.3521126760563378,"RNA, small nucleolar",functional
SNORD26,RNU2,chr11,62855292,62855366,75,749,8,0.10666666666666667,31,0.04138851802403204,2.577204301075269,38,0.5066666666666667,269,0.3591455273698264,1.410755885997522,2,0.02666666666666667,7,0.009345794392523364,2.853333333333334,54,0.72,442,0.5901201602136181,1.2200904977375566,"RNA, small nucleolar",functional
SNORD25,RNU2,chr11,62855564,62855632,69,689,4,0.057971014492753624,47,0.06821480406386067,0.8498304039469626,35,0.5072463768115942,331,0.48040638606676345,1.0558693462936206,1,0.014492753623188406,8,0.011611030478955007,1.2481884057971016,56,0.8115942028985508,440,0.6386066763425254,1.270882740447958,"RNA, small nucleolar",functional
RN7SL259P,RN7SL,chr11,62935982,62936234,253,2529,6,0.023715415019762844,54,0.021352313167259787,1.110671936758893,44,0.17391304347826086,539,0.21312771846579676,0.816003871904493,2,0.007905138339920948,13,0.005140371688414393,1.5378534508969293,83,0.32806324110671936,732,0.28944246737841045,1.1334316075941164,pseudogene,pseudogene
RN7SL596P,RN7SL,chr11,63797784,63798071,288,2880,5,0.017361111111111112,77,0.02673611111111111,0.6493506493506495,91,0.3159722222222222,709,0.24618055555555557,1.2834978843441465,1,0.003472222222222222,22,0.007638888888888889,0.45454545454545453,103,0.3576388888888889,908,0.31527777777777777,1.1343612334801763,pseudogene,pseudogene
RNU6-1306P,RNU6,chr11,63882587,63882685,99,989,0,0.0,20,0.020222446916076844,0.0,31,0.31313131313131315,413,0.41759352881698686,0.7498471396776482,0,0.0,7,0.007077856420626896,0.0,46,0.46464646464646464,358,0.3619817997977755,1.2836183059646749,pseudogene,pseudogene
TRR-CCT9-1,TRNA,chr11,63894295,63894363,69,689,3,0.043478260869565216,19,0.027576197387518143,1.5766590389016018,27,0.391304347826087,138,0.20029027576197386,1.953686200378072,1,0.014492753623188406,6,0.008708272859216255,1.6642512077294687,32,0.463768115942029,207,0.30043541364296084,1.5436532941258838,pseudogene,pseudogene
RNU6-45P,RNU6,chr11,63970470,63970576,107,1069,2,0.018691588785046728,28,0.026192703461178673,0.7136181575433911,40,0.37383177570093457,244,0.22825070159027128,1.6378121648536847,1,0.009345794392523364,10,0.009354536950420954,0.9990654205607477,42,0.3925233644859813,354,0.33115060804490176,1.185331854902582,pseudogene,pseudogene
TRPT1,TRNA,chr11,64223816,64226186,2371,23709,78,0.03289751159848165,659,0.027795351976042854,1.1835616122737502,548,0.2311261071277942,6685,0.28196043696486567,0.8197111254888365,10,0.004217629692113032,160,0.006748492133788857,0.6249736398144242,1043,0.43989877688738926,9179,0.38715255810029947,1.13624143166174,gene with protein product,functional
TRMT112,TRNA,chr11,64316460,64317559,1100,11000,39,0.035454545454545454,297,0.027,1.3131313131313131,343,0.3118181818181818,3040,0.27636363636363637,1.1282894736842106,3,0.0027272727272727275,62,0.005636363636363636,0.4838709677419355,586,0.5327272727272727,4181,0.3800909090909091,1.4015785697201626,gene with protein product,functional
RNU2-23P,RNU2,chr11,65147584,65147778,195,1949,3,0.015384615384615385,25,0.012827090815802977,1.1993846153846155,35,0.1794871794871795,583,0.2991277578245254,0.6000351849408453,0,0.0,29,0.014879425346331451,0.0,61,0.3128205128205128,574,0.2945100051308363,1.0621727865630306,pseudogene,pseudogene
RN7SL309P,RN7SL,chr11,65695552,65695837,286,2860,8,0.027972027972027972,57,0.01993006993006993,1.4035087719298247,61,0.21328671328671328,767,0.2681818181818182,0.7953063885267274,2,0.006993006993006993,16,0.005594405594405594,1.25,92,0.32167832167832167,849,0.29685314685314684,1.083627797408716,pseudogene,pseudogene
TRS-GCT3-1,TRNA,chr11,66348120,66348201,82,820,1,0.012195121951219513,22,0.026829268292682926,0.4545454545454546,57,0.6951219512195121,251,0.30609756097560975,2.2709163346613543,0,0.0,7,0.00853658536585366,0.0,63,0.7682926829268293,328,0.4,1.920731707317073,"RNA, transfer",functional
RNU1-84P,RNU1,chr11,66393449,66393612,164,1640,8,0.04878048780487805,34,0.020731707317073172,2.3529411764705883,40,0.24390243902439024,327,0.19939024390243903,1.2232415902140672,2,0.012195121951219513,12,0.007317073170731708,1.6666666666666665,51,0.31097560975609756,490,0.29878048780487804,1.0408163265306123,pseudogene,pseudogene
RNU4-39P,RNU4,chr11,66614964,66615090,127,1269,0,0.0,23,0.018124507486209612,0.0,27,0.2125984251968504,444,0.34988179669030733,0.6076292828261333,0,0.0,10,0.007880220646178092,0.0,40,0.31496062992125984,512,0.4034672970843184,0.780634842519685,pseudogene,pseudogene
RN7SL12P,RN7SL,chr11,66712720,66713009,290,2900,11,0.03793103448275862,69,0.02379310344827586,1.5942028985507248,53,0.18275862068965518,574,0.19793103448275862,0.9233449477351917,1,0.0034482758620689655,15,0.005172413793103448,0.6666666666666666,91,0.3137931034482759,900,0.3103448275862069,1.011111111111111,pseudogene,pseudogene
RNU7-23P,RNU7,chr11,66919762,66919823,62,620,2,0.03225806451612903,15,0.024193548387096774,1.3333333333333333,18,0.2903225806451613,105,0.1693548387096774,1.7142857142857144,1,0.016129032258064516,0,0.0,,26,0.41935483870967744,170,0.27419354838709675,1.5294117647058825,pseudogene,pseudogene
RN7SKP239,RN7SK,chr11,67362414,67362708,295,2949,4,0.013559322033898305,63,0.021363173957273652,0.6347054075867635,52,0.17627118644067796,550,0.1865038996269922,0.9451340523882896,2,0.006779661016949152,5,0.00169548999660902,3.99864406779661,95,0.3220338983050847,846,0.28687690742624616,1.1225507873542493,pseudogene,pseudogene
RNU6-1238P,RNU6,chr11,67395210,67395311,102,1020,3,0.029411764705882353,37,0.03627450980392157,0.8108108108108107,37,0.3627450980392157,294,0.28823529411764703,1.2585034013605443,1,0.00980392156862745,9,0.008823529411764706,1.1111111111111112,52,0.5098039215686274,392,0.3843137254901961,1.3265306122448979,pseudogene,pseudogene
RNU6-46P,RNU6,chr11,67895631,67895737,107,1069,4,0.037383177570093455,13,0.01216089803554724,3.0740474478792232,28,0.2616822429906542,403,0.37698783910196443,0.6941397462953085,4,0.037383177570093455,10,0.009354536950420954,3.9962616822429906,41,0.38317757009345793,444,0.4153414405986904,0.9225604108781679,pseudogene,pseudogene
RNU6-1175P,RNU6,chr11,70075363,70075469,107,1069,8,0.07476635514018691,35,0.03274087932647334,2.2835781041388516,48,0.4485981308411215,257,0.2404115996258185,1.865958762136805,2,0.018691588785046728,9,0.00841908325537886,2.2201453790238834,41,0.38317757009345793,359,0.33582787652011226,1.1409939343451436,pseudogene,pseudogene
RNU6-72P,RNU6,chr11,72047873,72047951,79,789,2,0.02531645569620253,25,0.031685678073510776,0.7989873417721518,15,0.189873417721519,173,0.21926489226869456,0.8659544889149046,0,0.0,10,0.012674271229404309,0.0,31,0.3924050632911392,255,0.3231939163498099,1.2141474311243485,pseudogene,pseudogene
RNU7-105P,RNU7,chr11,72621766,72621827,62,620,2,0.03225806451612903,15,0.024193548387096774,1.3333333333333333,11,0.1774193548387097,96,0.15483870967741936,1.1458333333333333,0,0.0,4,0.0064516129032258064,0.0,13,0.20967741935483872,186,0.3,0.6989247311827957,pseudogene,pseudogene
RNU6-672P,RNU6,chr11,72869544,72869650,107,1069,3,0.028037383177570093,32,0.029934518241347054,0.936623831775701,44,0.411214953271028,239,0.2235734331150608,1.8392836194423805,1,0.009345794392523364,4,0.0037418147801683817,2.497663551401869,40,0.37383177570093457,332,0.3105706267539757,1.2036932777840332,pseudogene,pseudogene
RN7SKP243,RN7SK,chr11,73832382,73832690,309,3089,11,0.03559870550161812,61,0.01974749109744254,1.802695103188498,58,0.18770226537216828,773,0.2502427970216899,0.7500805921534641,3,0.009708737864077669,21,0.006798316607316284,1.4281091077207582,106,0.343042071197411,875,0.28326319197151184,1.2110365233472027,pseudogene,pseudogene
RN7SKP297,RN7SK,chr11,74685224,74685505,282,2820,4,0.014184397163120567,54,0.019148936170212766,0.7407407407407407,61,0.21631205673758866,488,0.17304964539007092,1.25,2,0.0070921985815602835,13,0.004609929078014184,1.5384615384615385,90,0.3191489361702128,771,0.2734042553191489,1.1673151750972763,pseudogene,pseudogene
RN7SL239P,RN7SL,chr11,74845910,74846209,300,3000,6,0.02,87,0.029,0.689655172413793,72,0.24,610,0.20333333333333334,1.180327868852459,2,0.006666666666666667,12,0.004,1.6666666666666667,109,0.36333333333333334,967,0.32233333333333336,1.1271975180972078,pseudogene,pseudogene
RNU6-216P,RNU6,chr11,74968189,74968292,104,1040,5,0.04807692307692308,24,0.023076923076923078,2.0833333333333335,19,0.18269230769230768,271,0.2605769230769231,0.7011070110701106,1,0.009615384615384616,7,0.006730769230769231,1.4285714285714286,36,0.34615384615384615,322,0.3096153846153846,1.1180124223602483,pseudogene,pseudogene
SNORD15A,RNU1,chr11,75400391,75400538,148,1480,3,0.02027027027027027,42,0.02837837837837838,0.7142857142857143,41,0.27702702702702703,331,0.22364864864864864,1.2386706948640485,1,0.006756756756756757,5,0.0033783783783783786,2.0,74,0.5,579,0.3912162162162162,1.2780656303972366,"RNA, small nucleolar",functional
SNORD15B,RNU1,chr11,75404421,75404566,146,1460,6,0.0410958904109589,32,0.021917808219178082,1.8749999999999998,34,0.2328767123287671,250,0.17123287671232876,1.36,1,0.00684931506849315,2,0.0013698630136986301,5.0,69,0.4726027397260274,481,0.32945205479452055,1.4345114345114345,"RNA, small nucleolar",functional
RN7SL786P,RN7SL,chr11,75742129,75742426,298,2980,7,0.02348993288590604,87,0.02919463087248322,0.8045977011494253,59,0.19798657718120805,626,0.21006711409395973,0.9424920127795527,0,0.0,31,0.01040268456375839,0.0,101,0.3389261744966443,949,0.31845637583892616,1.064278187565859,pseudogene,pseudogene
TRP-AGG2-4,TRNA,chr11,76235513,76235584,72,720,11,0.1527777777777778,38,0.05277777777777778,2.8947368421052633,130,1.8055555555555556,385,0.5347222222222222,3.376623376623377,0,0.0,12,0.016666666666666666,0.0,83,1.1527777777777777,413,0.5736111111111111,2.009685230024213,"RNA, transfer",functional
TRP-TGG2-1,TRNA,chr11,76235825,76235896,72,720,1,0.013888888888888888,49,0.06805555555555555,0.20408163265306123,93,1.2916666666666667,452,0.6277777777777778,2.0575221238938055,0,0.0,9,0.0125,0.0,81,1.125,435,0.6041666666666666,1.8620689655172415,"RNA, transfer",functional
RNU7-59P,RNU7,chr11,77566934,77566994,61,609,2,0.03278688524590164,11,0.0180623973727422,1.8152011922503728,13,0.21311475409836064,105,0.1724137931034483,1.2360655737704918,1,0.01639344262295082,1,0.0016420361247947454,9.98360655737705,20,0.32786885245901637,162,0.2660098522167488,1.2325440194292652,pseudogene,pseudogene
RNU6-126P,RNU6,chr11,78133420,78133522,103,1029,2,0.019417475728155338,34,0.03304178814382896,0.5876641918903484,27,0.2621359223300971,298,0.28960155490767736,0.9051606177103017,2,0.019417475728155338,9,0.008746355685131196,2.2200647249190935,44,0.42718446601941745,389,0.3780369290573372,1.1300072378765567,pseudogene,pseudogene
NARS2,TRNA,chr11,78435968,78574864,138897,1388969,4318,0.031087784473386754,36875,0.02654846868432629,1.1709822077888956,38795,0.2793076884309956,320324,0.23061997783967822,1.2111166215841196,1321,0.009510644578356623,10665,0.007678357112361759,1.2386301443371233,53410,0.38452954347466106,448604,0.3229762507298579,1.190581482711827,gene with protein product,functional
RNU6-311P,RNU6,chr11,78579255,78579356,102,1020,4,0.0392156862745098,24,0.023529411764705882,1.6666666666666667,23,0.22549019607843138,329,0.32254901960784316,0.6990881458966565,2,0.0196078431372549,10,0.00980392156862745,2.0,35,0.3431372549019608,368,0.3607843137254902,0.9510869565217391,pseudogene,pseudogene
RNU6-544P,RNU6,chr11,80527960,80528066,107,1069,3,0.028037383177570093,31,0.028999064546304958,0.9668375037684654,66,0.616822429906542,318,0.29747427502338636,2.0735320049374004,0,0.0,14,0.013096351730589336,0.0,41,0.38317757009345793,375,0.3507951356407858,1.0923115264797507,pseudogene,pseudogene
RNU6-1292P,RNU6,chr11,85509938,85510044,107,1069,6,0.056074766355140186,35,0.03274087932647334,1.7126835781041387,50,0.4672897196261682,395,0.3695042095416277,1.2646397728617058,3,0.028037383177570093,13,0.01216089803554724,2.3055355859094178,45,0.4205607476635514,466,0.43592142188961647,0.9647627451766876,pseudogene,pseudogene
RNU6-560P,RNU6,chr11,86153227,86153334,108,1080,4,0.037037037037037035,29,0.026851851851851852,1.379310344827586,28,0.25925925925925924,207,0.19166666666666668,1.3526570048309177,2,0.018518518518518517,6,0.005555555555555556,3.333333333333333,46,0.42592592592592593,317,0.2935185185185185,1.4511041009463723,pseudogene,pseudogene
RN7SL225P,RN7SL,chr11,86324012,86324309,298,2980,8,0.026845637583892617,69,0.023154362416107382,1.1594202898550725,72,0.24161073825503357,594,0.19932885906040268,1.2121212121212122,0,0.0,24,0.008053691275167786,0.0,106,0.35570469798657717,877,0.2942953020134228,1.2086659064994298,pseudogene,pseudogene
RNU6-1135P,RNU6,chr11,87606783,87606885,103,1029,2,0.019417475728155338,30,0.029154518950437316,0.6660194174757281,30,0.2912621359223301,281,0.2730806608357629,1.0665791383063261,0,0.0,7,0.006802721088435374,0.0,40,0.3883495145631068,404,0.39261418853255586,0.989137748726329,pseudogene,pseudogene
RNU6-16P,RNU6,chr11,88612805,88612911,107,1069,13,0.12149532710280374,18,0.01683816651075772,7.2154724818276215,30,0.2803738317757009,252,0.23573433115060805,1.1893635959056519,2,0.018691588785046728,7,0.006548175865294668,2.8544726301735643,44,0.411214953271028,370,0.3461178671655753,1.1880777974235919,pseudogene,pseudogene
RN7SL223P,RN7SL,chr11,93556913,93557206,294,2940,6,0.02040816326530612,87,0.02959183673469388,0.689655172413793,67,0.22789115646258504,600,0.20408163265306123,1.1166666666666667,1,0.003401360544217687,33,0.011224489795918367,0.30303030303030304,102,0.3469387755102041,918,0.3122448979591837,1.111111111111111,pseudogene,pseudogene
RN7SKP53,RN7SK,chr11,99120176,99120490,315,3149,13,0.04126984126984127,96,0.030485868529691967,1.3537367724867724,93,0.29523809523809524,810,0.25722451571927596,1.1477836566725457,5,0.015873015873015872,39,0.012384884090187362,1.2816442816442815,139,0.44126984126984126,1066,0.33852016513178784,1.303526013282111,pseudogene,pseudogene
RN7SL222P,RN7SL,chr11,100641975,100642273,299,2989,7,0.023411371237458192,97,0.03245232519237203,0.7214081301934282,83,0.27759197324414714,796,0.26630980260956844,1.042364834204467,2,0.006688963210702341,29,0.009702241552358649,0.6894245185099758,116,0.3879598662207358,993,0.3322181331549013,1.1677865459554677,pseudogene,pseudogene
RN7SKP115,RN7SK,chr11,100839630,100839946,317,3169,9,0.028391167192429023,92,0.02903124013884506,0.9779522699218215,78,0.24605678233438485,657,0.20732092142631744,1.1868400962217134,1,0.0031545741324921135,17,0.005364468286525718,0.5880497309333828,119,0.3753943217665615,961,0.3032502366677185,1.2379028154820328,pseudogene,pseudogene
RNU6-952P,RNU6,chr11,102313722,102313829,108,1080,3,0.027777777777777776,33,0.030555555555555555,0.9090909090909091,25,0.23148148148148148,181,0.1675925925925926,1.3812154696132597,1,0.009259259259259259,6,0.005555555555555556,1.6666666666666665,35,0.32407407407407407,311,0.287962962962963,1.12540192926045,pseudogene,pseudogene
RNU7-159P,RNU7,chr11,102903892,102903953,62,620,0,0.0,19,0.03064516129032258,0.0,14,0.22580645161290322,151,0.2435483870967742,0.9271523178807947,0,0.0,4,0.0064516129032258064,0.0,22,0.3548387096774194,200,0.3225806451612903,1.1,pseudogene,pseudogene
RNU4-55P,RNU4,chr11,105824634,105824770,137,1369,0,0.0,45,0.03287070854638422,0.0,24,0.17518248175182483,254,0.18553688823959094,0.9441921949537331,0,0.0,11,0.008035062089116142,0.0,39,0.2846715328467153,404,0.29510591672753833,0.964641902146419,pseudogene,pseudogene
RNU6-277P,RNU6,chr11,105974826,105974931,106,1060,5,0.04716981132075472,30,0.02830188679245283,1.6666666666666667,20,0.18867924528301888,194,0.1830188679245283,1.0309278350515465,1,0.009433962264150943,12,0.011320754716981131,0.8333333333333334,35,0.330188679245283,338,0.31886792452830187,1.0355029585798816,pseudogene,pseudogene
